Bottleneck Heights,Values
0.5,0.008550724637681159
0.7,0.015877287405812703
0.8999999999999999,0.02139231327048586
1.0999999999999999,0.022047832585949178
1.2999999999999998,0.022815158546017015
1.4999999999999998,0.022701038861100423
1.6999999999999997,0.022788721514098106
1.8999999999999997,0.022701038861100423
2.0999999999999996,0.022762345679012346
2.3,0.023255813953488372
2.4999999999999996,0.023064894448788117
