Bottleneck Heights,Values
0.5,0.0
0.6,0.00959037711313394
0.7,0.013689095127610209
0.7999999999999999,0.015356585111920874
0.8999999999999999,0.016770892552586698
0.9999999999999999,0.020115922263893624
1.0999999999999999,0.021169716541083603
1.2999999999999998,0.02301989855637924
1.4,0.025085034013605442
1.5999999999999996,0.024894514767932488
1.9999999999999996,0.03061754021795537
2.3,0.03156768325307651
2.3999999999999995,0.032152588555858314
2.4999999999999996,0.03323943661971831
