# id	 time	 x	 v
0	   0.000	   0.446	   0.000
1	   0.000	   1.038	   0.000
2	   0.000	   1.730	   0.000
3	   0.000	   2.422	   0.000
4	   0.000	   3.114	   0.000
5	   0.000	   3.806	   0.000
6	   0.000	   4.498	   0.000
7	   0.000	   5.190	   0.000
8	   0.000	   5.882	   0.000
9	   0.000	   6.574	   0.000
10	   0.000	   7.266	   0.000
11	   0.000	   7.958	   0.000
12	   0.000	   8.650	   0.000
13	   0.000	   9.342	   0.000
14	   0.000	  10.034	   0.000
15	   0.000	  10.726	   0.000
16	   0.000	  11.418	   0.000
17	   0.000	  12.110	   0.000
18	   0.000	  12.802	   0.000
19	   0.000	  13.494	   0.000
20	   0.000	  14.186	   0.000
21	   0.000	  14.878	   0.000
22	   0.000	  15.570	   0.000
23	   0.000	  16.262	   0.000
24	   0.000	  16.954	   0.000
0	   0.125	   0.463	   0.266
1	   0.125	   1.055	   0.266
2	   0.125	   1.747	   0.266
3	   0.125	   2.439	   0.266
4	   0.125	   3.131	   0.266
5	   0.125	   3.823	   0.266
6	   0.125	   4.515	   0.266
7	   0.125	   5.207	   0.266
8	   0.125	   5.899	   0.266
9	   0.125	   6.591	   0.266
10	   0.125	   7.283	   0.266
11	   0.125	   7.975	   0.266
12	   0.125	   8.667	   0.266
13	   0.125	   9.359	   0.266
14	   0.125	  10.051	   0.266
15	   0.125	  10.743	   0.266
16	   0.125	  11.435	   0.266
17	   0.125	  12.127	   0.266
18	   0.125	  12.819	   0.266
19	   0.125	  13.511	   0.266
20	   0.125	  14.203	   0.266
21	   0.125	  14.895	   0.266
22	   0.125	  15.587	   0.266
23	   0.125	  16.279	   0.266
24	   0.125	  16.971	   0.266
0	   0.250	   0.510	   0.473
1	   0.250	   1.102	   0.473
2	   0.250	   1.794	   0.473
3	   0.250	   2.486	   0.473
4	   0.250	   3.178	   0.473
5	   0.250	   3.870	   0.473
6	   0.250	   4.562	   0.473
7	   0.250	   5.254	   0.473
8	   0.250	   5.946	   0.473
9	   0.250	   6.638	   0.473
10	   0.250	   7.330	   0.473
11	   0.250	   8.022	   0.473
12	   0.250	   8.714	   0.473
13	   0.250	   9.406	   0.473
14	   0.250	  10.098	   0.473
15	   0.250	  10.790	   0.473
16	   0.250	  11.482	   0.473
17	   0.250	  12.174	   0.473
18	   0.250	  12.866	   0.473
19	   0.250	  13.558	   0.473
20	   0.250	  14.250	   0.473
21	   0.250	  14.942	   0.473
22	   0.250	  15.634	   0.473
23	   0.250	  16.326	   0.473
24	   0.250	  17.018	   0.473
0	   0.375	   0.579	   0.630
1	   0.375	   1.171	   0.634
2	   0.375	   1.863	   0.634
3	   0.375	   2.555	   0.634
4	   0.375	   3.247	   0.634
5	   0.375	   3.939	   0.634
6	   0.375	   4.631	   0.634
7	   0.375	   5.323	   0.634
8	   0.375	   6.015	   0.634
9	   0.375	   6.707	   0.634
10	   0.375	   7.399	   0.634
11	   0.375	   8.091	   0.634
12	   0.375	   8.783	   0.634
13	   0.375	   9.475	   0.634
14	   0.375	  10.167	   0.634
15	   0.375	  10.859	   0.634
16	   0.375	  11.551	   0.634
17	   0.375	  12.243	   0.634
18	   0.375	  12.935	   0.634
19	   0.375	  13.627	   0.634
20	   0.375	  14.319	   0.634
21	   0.375	  15.011	   0.634
22	   0.375	  15.703	   0.634
23	   0.375	  16.395	   0.634
24	   0.375	  17.087	   0.634
0	   0.500	   0.664	   0.726
1	   0.500	   1.259	   0.759
2	   0.500	   1.951	   0.759
3	   0.500	   2.643	   0.759
4	   0.500	   3.335	   0.759
5	   0.500	   4.027	   0.759
6	   0.500	   4.719	   0.759
7	   0.500	   5.411	   0.759
8	   0.500	   6.103	   0.759
9	   0.500	   6.795	   0.759
10	   0.500	   7.487	   0.759
11	   0.500	   8.179	   0.759
12	   0.500	   8.871	   0.759
13	   0.500	   9.563	   0.759
14	   0.500	  10.255	   0.759
15	   0.500	  10.947	   0.759
16	   0.500	  11.639	   0.759
17	   0.500	  12.331	   0.759
18	   0.500	  13.023	   0.759
19	   0.500	  13.715	   0.759
20	   0.500	  14.407	   0.759
21	   0.500	  15.099	   0.759
22	   0.500	  15.791	   0.759
23	   0.500	  16.483	   0.759
24	   0.500	  17.175	   0.759
0	   0.625	   0.759	   0.784
1	   0.625	   1.360	   0.854
2	   0.625	   2.052	   0.854
3	   0.625	   2.744	   0.854
4	   0.625	   3.436	   0.854
5	   0.625	   4.128	   0.854
6	   0.625	   4.820	   0.854
7	   0.625	   5.512	   0.854
8	   0.625	   6.204	   0.854
9	   0.625	   6.896	   0.854
10	   0.625	   7.588	   0.854
11	   0.625	   8.280	   0.854
12	   0.625	   8.972	   0.854
13	   0.625	   9.664	   0.854
14	   0.625	  10.356	   0.854
15	   0.625	  11.048	   0.854
16	   0.625	  11.740	   0.854
17	   0.625	  12.432	   0.854
18	   0.625	  13.124	   0.854
19	   0.625	  13.816	   0.854
20	   0.625	  14.508	   0.854
21	   0.625	  15.200	   0.854
22	   0.625	  15.892	   0.854
23	   0.625	  16.584	   0.854
24	   0.625	  17.276	   0.857
0	   0.750	   0.859	   0.821
1	   0.750	   1.471	   0.916
2	   0.750	   2.163	   0.916
3	   0.750	   2.855	   0.916
4	   0.750	   3.547	   0.916
5	   0.750	   4.239	   0.916
6	   0.750	   4.931	   0.916
7	   0.750	   5.623	   0.916
8	   0.750	   6.315	   0.916
9	   0.750	   7.007	   0.916
10	   0.750	   7.699	   0.916
11	   0.750	   8.391	   0.916
12	   0.750	   9.083	   0.916
13	   0.750	   9.775	   0.916
14	   0.750	  10.467	   0.916
15	   0.750	  11.159	   0.916
16	   0.750	  11.851	   0.916
17	   0.750	  12.543	   0.916
18	   0.750	  13.235	   0.916
19	   0.750	  13.927	   0.916
20	   0.750	  14.619	   0.916
21	   0.750	  15.311	   0.916
22	   0.750	  16.003	   0.916
23	   0.750	  16.695	   0.915
24	   0.750	  17.388	   0.933
0	   0.875	   0.964	   0.849
1	   0.875	   1.588	   0.954
2	   0.875	   2.280	   0.954
3	   0.875	   2.972	   0.954
4	   0.875	   3.664	   0.954
5	   0.875	   4.356	   0.954
6	   0.875	   5.048	   0.954
7	   0.875	   5.740	   0.954
8	   0.875	   6.432	   0.954
9	   0.875	   7.124	   0.954
10	   0.875	   7.816	   0.954
11	   0.875	   8.508	   0.954
12	   0.875	   9.200	   0.954
13	   0.875	   9.892	   0.954
14	   0.875	  10.584	   0.954
15	   0.875	  11.276	   0.954
16	   0.875	  11.968	   0.954
17	   0.875	  12.660	   0.954
18	   0.875	  13.352	   0.954
19	   0.875	  14.044	   0.954
20	   0.875	  14.736	   0.954
21	   0.875	  15.428	   0.954
22	   0.875	  16.120	   0.954
23	   0.875	  16.811	   0.952
24	   0.875	  17.508	   0.992
0	   1.000	   1.072	   0.873
1	   1.000	   1.708	   0.977
2	   1.000	   2.400	   0.977
3	   1.000	   3.092	   0.977
4	   1.000	   3.784	   0.977
5	   1.000	   4.476	   0.977
6	   1.000	   5.168	   0.977
7	   1.000	   5.860	   0.977
8	   1.000	   6.552	   0.977
9	   1.000	   7.244	   0.977
10	   1.000	   7.936	   0.977
11	   1.000	   8.628	   0.977
12	   1.000	   9.320	   0.977
13	   1.000	  10.012	   0.977
14	   1.000	  10.704	   0.977
15	   1.000	  11.396	   0.977
16	   1.000	  12.088	   0.977
17	   1.000	  12.780	   0.977
18	   1.000	  13.472	   0.977
19	   1.000	  14.164	   0.977
20	   1.000	  14.856	   0.977
21	   1.000	  15.548	   0.977
22	   1.000	  16.240	   0.977
23	   1.000	  16.932	   0.975
24	   1.000	  17.635	   1.036
0	   1.125	   1.182	   0.894
1	   1.125	   1.831	   0.991
2	   1.125	   2.523	   0.991
3	   1.125	   3.215	   0.991
4	   1.125	   3.907	   0.991
5	   1.125	   4.599	   0.991
6	   1.125	   5.291	   0.991
7	   1.125	   5.983	   0.991
8	   1.125	   6.675	   0.991
9	   1.125	   7.367	   0.991
10	   1.125	   8.059	   0.991
11	   1.125	   8.751	   0.991
12	   1.125	   9.443	   0.991
13	   1.125	  10.135	   0.991
14	   1.125	  10.827	   0.991
15	   1.125	  11.519	   0.991
16	   1.125	  12.211	   0.991
17	   1.125	  12.903	   0.991
18	   1.125	  13.595	   0.991
19	   1.125	  14.287	   0.991
20	   1.125	  14.979	   0.991
21	   1.125	  15.671	   0.991
22	   1.125	  16.363	   0.991
23	   1.125	  17.055	   0.991
24	   1.125	  17.766	   1.060
0	   1.250	   1.295	   0.914
1	   1.250	   1.956	   1.000
2	   1.250	   2.648	   1.000
3	   1.250	   3.340	   1.000
4	   1.250	   4.032	   1.000
5	   1.250	   4.724	   1.000
6	   1.250	   5.416	   1.000
7	   1.250	   6.108	   1.000
8	   1.250	   6.800	   1.000
9	   1.250	   7.492	   1.000
10	   1.250	   8.184	   1.000
11	   1.250	   8.876	   1.000
12	   1.250	   9.568	   1.000
13	   1.250	  10.260	   1.000
14	   1.250	  10.952	   1.000
15	   1.250	  11.644	   1.000
16	   1.250	  12.336	   1.000
17	   1.250	  13.028	   1.000
18	   1.250	  13.720	   1.000
19	   1.250	  14.412	   1.000
20	   1.250	  15.104	   1.000
21	   1.250	  15.796	   1.000
22	   1.250	  16.488	   1.000
23	   1.250	  17.180	   1.006
24	   1.250	  17.899	   1.063
0	   1.375	   1.411	   0.933
1	   1.375	   2.081	   1.006
2	   1.375	   2.773	   1.006
3	   1.375	   3.465	   1.006
4	   1.375	   4.157	   1.006
5	   1.375	   4.849	   1.006
6	   1.375	   5.541	   1.006
7	   1.375	   6.233	   1.006
8	   1.375	   6.925	   1.006
9	   1.375	   7.617	   1.006
10	   1.375	   8.309	   1.006
11	   1.375	   9.001	   1.006
12	   1.375	   9.693	   1.006
13	   1.375	  10.385	   1.006
14	   1.375	  11.077	   1.006
15	   1.375	  11.769	   1.006
16	   1.375	  12.461	   1.006
17	   1.375	  13.153	   1.006
18	   1.375	  13.845	   1.006
19	   1.375	  14.537	   1.006
20	   1.375	  15.229	   1.006
21	   1.375	  15.921	   1.006
22	   1.375	  16.613	   1.005
23	   1.375	  17.306	   1.020
24	   1.375	  18.032	   1.054
0	   1.500	   1.528	   0.950
1	   1.500	   2.207	   1.009
2	   1.500	   2.899	   1.009
3	   1.500	   3.591	   1.009
4	   1.500	   4.283	   1.009
5	   1.500	   4.975	   1.009
6	   1.500	   5.667	   1.009
7	   1.500	   6.359	   1.009
8	   1.500	   7.051	   1.009
9	   1.500	   7.743	   1.009
10	   1.500	   8.435	   1.009
11	   1.500	   9.127	   1.009
12	   1.500	   9.819	   1.009
13	   1.500	  10.511	   1.009
14	   1.500	  11.203	   1.009
15	   1.500	  11.895	   1.009
16	   1.500	  12.587	   1.009
17	   1.500	  13.279	   1.009
18	   1.500	  13.971	   1.009
19	   1.500	  14.663	   1.009
20	   1.500	  15.355	   1.009
21	   1.500	  16.047	   1.009
22	   1.500	  16.739	   1.008
23	   1.500	  17.435	   1.033
24	   1.500	  18.162	   1.039
0	   1.625	   1.648	   0.965
1	   1.625	   2.334	   1.012
2	   1.625	   3.026	   1.012
3	   1.625	   3.718	   1.012
4	   1.625	   4.410	   1.012
5	   1.625	   5.102	   1.012
6	   1.625	   5.794	   1.012
7	   1.625	   6.486	   1.012
8	   1.625	   7.178	   1.012
9	   1.625	   7.870	   1.012
10	   1.625	   8.562	   1.012
11	   1.625	   9.254	   1.012
12	   1.625	   9.946	   1.012
13	   1.625	  10.638	   1.012
14	   1.625	  11.330	   1.012
15	   1.625	  12.022	   1.012
16	   1.625	  12.714	   1.012
17	   1.625	  13.406	   1.012
18	   1.625	  14.098	   1.012
19	   1.625	  14.790	   1.012
20	   1.625	  15.482	   1.012
21	   1.625	  16.174	   1.011
22	   1.625	  16.865	   1.011
23	   1.625	  17.564	   1.044
24	   1.625	  18.291	   1.022
0	   1.750	   1.769	   0.979
1	   1.750	   2.460	   1.013
2	   1.750	   3.152	   1.013
3	   1.750	   3.844	   1.013
4	   1.750	   4.536	   1.013
5	   1.750	   5.228	   1.013
6	   1.750	   5.920	   1.013
7	   1.750	   6.612	   1.013
8	   1.750	   7.304	   1.013
9	   1.750	   7.996	   1.013
10	   1.750	   8.688	   1.013
11	   1.750	   9.380	   1.013
12	   1.750	  10.072	   1.013
13	   1.750	  10.764	   1.013
14	   1.750	  11.456	   1.013
15	   1.750	  12.148	   1.013
16	   1.750	  12.840	   1.013
17	   1.750	  13.532	   1.013
18	   1.750	  14.224	   1.013
19	   1.750	  14.916	   1.013
20	   1.750	  15.608	   1.013
21	   1.750	  16.300	   1.013
22	   1.750	  16.992	   1.014
23	   1.750	  17.695	   1.052
24	   1.750	  18.418	   1.005
0	   1.875	   1.893	   0.990
1	   1.875	   2.587	   1.014
2	   1.875	   3.279	   1.014
3	   1.875	   3.971	   1.014
4	   1.875	   4.663	   1.014
5	   1.875	   5.355	   1.014
6	   1.875	   6.047	   1.014
7	   1.875	   6.739	   1.014
8	   1.875	   7.431	   1.014
