# id	 time	 x	 v
0	   0.000	   0.225	   0.000
1	   0.000	   0.376	   0.000
2	   0.000	   0.627	   0.000
3	   0.000	   0.878	   0.000
4	   0.000	   1.128	   0.000
5	   0.000	   1.379	   0.000
6	   0.000	   1.630	   0.000
7	   0.000	   1.880	   0.000
8	   0.000	   2.131	   0.000
9	   0.000	   2.382	   0.000
10	   0.000	   2.633	   0.000
11	   0.000	   2.883	   0.000
12	   0.000	   3.134	   0.000
13	   0.000	   3.385	   0.000
14	   0.000	   3.636	   0.000
15	   0.000	   3.886	   0.000
16	   0.000	   4.137	   0.000
17	   0.000	   4.388	   0.000
18	   0.000	   4.638	   0.000
19	   0.000	   4.889	   0.000
20	   0.000	   5.140	   0.000
21	   0.000	   5.391	   0.000
22	   0.000	   5.641	   0.000
23	   0.000	   5.892	   0.000
24	   0.000	   6.143	   0.000
25	   0.000	   6.393	   0.000
26	   0.000	   6.644	   0.000
27	   0.000	   6.895	   0.000
28	   0.000	   7.146	   0.000
29	   0.000	   7.396	   0.000
30	   0.000	   7.647	   0.000
31	   0.000	   7.898	   0.000
32	   0.000	   8.149	   0.000
33	   0.000	   8.399	   0.000
34	   0.000	   8.650	   0.000
35	   0.000	   8.901	   0.000
36	   0.000	   9.151	   0.000
37	   0.000	   9.402	   0.000
38	   0.000	   9.653	   0.000
39	   0.000	   9.904	   0.000
40	   0.000	  10.154	   0.000
41	   0.000	  10.405	   0.000
42	   0.000	  10.656	   0.000
43	   0.000	  10.907	   0.000
44	   0.000	  11.157	   0.000
45	   0.000	  11.408	   0.000
46	   0.000	  11.659	   0.000
47	   0.000	  11.909	   0.000
48	   0.000	  12.160	   0.000
49	   0.000	  12.411	   0.000
50	   0.000	  12.662	   0.000
51	   0.000	  12.912	   0.000
52	   0.000	  13.163	   0.000
53	   0.000	  13.414	   0.000
54	   0.000	  13.664	   0.000
55	   0.000	  13.915	   0.000
56	   0.000	  14.166	   0.000
57	   0.000	  14.417	   0.000
58	   0.000	  14.667	   0.000
59	   0.000	  14.918	   0.000
60	   0.000	  15.169	   0.000
61	   0.000	  15.420	   0.000
62	   0.000	  15.670	   0.000
63	   0.000	  15.921	   0.000
64	   0.000	  16.172	   0.000
65	   0.000	  16.422	   0.000
66	   0.000	  16.673	   0.000
67	   0.000	  16.924	   0.000
68	   0.000	  17.175	   0.000
0	   0.125	   0.230	   0.074
1	   0.125	   0.385	   0.133
2	   0.125	   0.636	   0.133
3	   0.125	   0.887	   0.133
4	   0.125	   1.137	   0.133
5	   0.125	   1.388	   0.133
6	   0.125	   1.639	   0.133
7	   0.125	   1.889	   0.133
8	   0.125	   2.140	   0.133
9	   0.125	   2.391	   0.133
10	   0.125	   2.642	   0.133
11	   0.125	   2.892	   0.133
12	   0.125	   3.143	   0.133
13	   0.125	   3.394	   0.133
14	   0.125	   3.644	   0.133
15	   0.125	   3.895	   0.133
16	   0.125	   4.146	   0.133
17	   0.125	   4.397	   0.133
18	   0.125	   4.647	   0.133
19	   0.125	   4.898	   0.133
20	   0.125	   5.149	   0.133
21	   0.125	   5.400	   0.133
22	   0.125	   5.650	   0.133
23	   0.125	   5.901	   0.133
24	   0.125	   6.152	   0.133
25	   0.125	   6.402	   0.133
26	   0.125	   6.653	   0.133
27	   0.125	   6.904	   0.133
28	   0.125	   7.155	   0.133
29	   0.125	   7.405	   0.133
30	   0.125	   7.656	   0.133
31	   0.125	   7.907	   0.133
32	   0.125	   8.158	   0.133
33	   0.125	   8.408	   0.133
34	   0.125	   8.659	   0.133
35	   0.125	   8.910	   0.133
36	   0.125	   9.160	   0.133
37	   0.125	   9.411	   0.133
38	   0.125	   9.662	   0.133
39	   0.125	   9.913	   0.133
40	   0.125	  10.163	   0.133
41	   0.125	  10.414	   0.133
42	   0.125	  10.665	   0.133
43	   0.125	  10.916	   0.133
44	   0.125	  11.166	   0.133
45	   0.125	  11.417	   0.133
46	   0.125	  11.668	   0.133
47	   0.125	  11.918	   0.133
48	   0.125	  12.169	   0.133
49	   0.125	  12.420	   0.133
50	   0.125	  12.671	   0.133
51	   0.125	  12.921	   0.133
52	   0.125	  13.172	   0.133
53	   0.125	  13.423	   0.133
54	   0.125	  13.673	   0.133
55	   0.125	  13.924	   0.133
56	   0.125	  14.175	   0.133
57	   0.125	  14.426	   0.133
58	   0.125	  14.676	   0.133
59	   0.125	  14.927	   0.133
60	   0.125	  15.178	   0.133
61	   0.125	  15.429	   0.133
62	   0.125	  15.679	   0.133
63	   0.125	  15.930	   0.133
64	   0.125	  16.181	   0.133
65	   0.125	  16.431	   0.133
66	   0.125	  16.682	   0.133
67	   0.125	  16.933	   0.129
68	   0.125	  17.189	   0.207
0	   0.250	   0.243	   0.126
1	   0.250	   0.407	   0.214
2	   0.250	   0.658	   0.214
3	   0.250	   0.909	   0.214
4	   0.250	   1.159	   0.214
5	   0.250	   1.410	   0.214
6	   0.250	   1.661	   0.214
7	   0.250	   1.911	   0.214
8	   0.250	   2.162	   0.214
9	   0.250	   2.413	   0.214
10	   0.250	   2.664	   0.214
11	   0.250	   2.914	   0.214
12	   0.250	   3.165	   0.214
13	   0.250	   3.416	   0.214
14	   0.250	   3.666	   0.214
15	   0.250	   3.917	   0.214
16	   0.250	   4.168	   0.214
17	   0.250	   4.419	   0.214
18	   0.250	   4.669	   0.214
19	   0.250	   4.920	   0.214
20	   0.250	   5.171	   0.214
21	   0.250	   5.422	   0.214
22	   0.250	   5.672	   0.214
23	   0.250	   5.923	   0.214
24	   0.250	   6.174	   0.214
25	   0.250	   6.424	   0.214
26	   0.250	   6.675	   0.214
27	   0.250	   6.926	   0.214
28	   0.250	   7.177	   0.214
29	   0.250	   7.427	   0.214
30	   0.250	   7.678	   0.214
31	   0.250	   7.929	   0.214
32	   0.250	   8.180	   0.214
33	   0.250	   8.430	   0.214
34	   0.250	   8.681	   0.214
35	   0.250	   8.932	   0.214
36	   0.250	   9.182	   0.214
37	   0.250	   9.433	   0.214
38	   0.250	   9.684	   0.214
39	   0.250	   9.935	   0.214
40	   0.250	  10.185	   0.214
41	   0.250	  10.436	   0.214
42	   0.250	  10.687	   0.214
43	   0.250	  10.937	   0.214
44	   0.250	  11.188	   0.214
45	   0.250	  11.439	   0.214
46	   0.250	  11.690	   0.214
47	   0.250	  11.940	   0.214
48	   0.250	  12.191	   0.214
49	   0.250	  12.442	   0.214
50	   0.250	  12.693	   0.214
51	   0.250	  12.943	   0.214
52	   0.250	  13.194	   0.214
53	   0.250	  13.445	   0.214
54	   0.250	  13.695	   0.214
55	   0.250	  13.946	   0.214
56	   0.250	  14.197	   0.214
57	   0.250	  14.448	   0.214
58	   0.250	  14.698	   0.214
59	   0.250	  14.949	   0.214
60	   0.250	  15.200	   0.214
61	   0.250	  15.451	   0.214
62	   0.250	  15.701	   0.214
63	   0.250	  15.952	   0.214
64	   0.250	  16.203	   0.214
65	   0.250	  16.453	   0.214
66	   0.250	  16.704	   0.214
67	   0.250	  16.954	   0.209
68	   0.250	  17.222	   0.318
0	   0.375	   0.261	   0.166
1	   0.375	   0.437	   0.266
2	   0.375	   0.688	   0.266
3	   0.375	   0.939	   0.266
4	   0.375	   1.189	   0.266
5	   0.375	   1.440	   0.266
6	   0.375	   1.691	   0.266
7	   0.375	   1.942	   0.266
8	   0.375	   2.192	   0.266
9	   0.375	   2.443	   0.266
10	   0.375	   2.694	   0.266
11	   0.375	   2.945	   0.266
12	   0.375	   3.195	   0.266
13	   0.375	   3.446	   0.266
14	   0.375	   3.697	   0.266
15	   0.375	   3.947	   0.266
16	   0.375	   4.198	   0.266
17	   0.375	   4.449	   0.266
18	   0.375	   4.700	   0.266
19	   0.375	   4.950	   0.266
20	   0.375	   5.201	   0.266
21	   0.375	   5.452	   0.266
22	   0.375	   5.702	   0.266
23	   0.375	   5.953	   0.266
24	   0.375	   6.204	   0.266
25	   0.375	   6.455	   0.266
26	   0.375	   6.705	   0.266
27	   0.375	   6.956	   0.266
28	   0.375	   7.207	   0.266
29	   0.375	   7.458	   0.266
30	   0.375	   7.708	   0.266
31	   0.375	   7.959	   0.266
32	   0.375	   8.210	   0.266
33	   0.375	   8.460	   0.266
34	   0.375	   8.711	   0.266
35	   0.375	   8.962	   0.266
36	   0.375	   9.213	   0.266
37	   0.375	   9.463	   0.266
38	   0.375	   9.714	   0.266
39	   0.375	   9.965	   0.266
40	   0.375	  10.216	   0.266
41	   0.375	  10.466	   0.266
42	   0.375	  10.717	   0.266
43	   0.375	  10.968	   0.266
44	   0.375	  11.218	   0.266
45	   0.375	  11.469	   0.266
46	   0.375	  11.720	   0.266
47	   0.375	  11.971	   0.266
48	   0.375	  12.221	   0.266
49	   0.375	  12.472	   0.266
50	   0.375	  12.723	   0.266
51	   0.375	  12.974	   0.266
52	   0.375	  13.224	   0.266
53	   0.375	  13.475	   0.266
54	   0.375	  13.726	   0.266
55	   0.375	  13.976	   0.266
56	   0.375	  14.227	   0.266
57	   0.375	  14.478	   0.266
58	   0.375	  14.729	   0.266
59	   0.375	  14.979	   0.266
60	   0.375	  15.230	   0.266
61	   0.375	  15.481	   0.266
62	   0.375	  15.731	   0.266
63	   0.375	  15.982	   0.266
64	   0.375	  16.233	   0.266
65	   0.375	  16.484	   0.266
66	   0.375	  16.734	   0.266
67	   0.375	  16.984	   0.267
68	   0.375	  17.266	   0.375
0	   0.500	   0.284	   0.199
1	   0.500	   0.473	   0.302
2	   0.500	   0.724	   0.302
3	   0.500	   0.974	   0.302
4	   0.500	   1.225	   0.302
5	   0.500	   1.476	   0.302
6	   0.500	   1.727	   0.302
7	   0.500	   1.977	   0.302
8	   0.500	   2.228	   0.302
9	   0.500	   2.479	   0.302
10	   0.500	   2.729	   0.302
11	   0.500	   2.980	   0.302
12	   0.500	   3.231	   0.302
13	   0.500	   3.482	   0.302
14	   0.500	   3.732	   0.302
15	   0.500	   3.983	   0.302
16	   0.500	   4.234	   0.302
17	   0.500	   4.484	   0.302
18	   0.500	   4.735	   0.302
19	   0.500	   4.986	   0.302
20	   0.500	   5.237	   0.302
21	   0.500	   5.487	   0.302
22	   0.500	   5.738	   0.302
23	   0.500	   5.989	   0.302
24	   0.500	   6.240	   0.302
25	   0.500	   6.490	   0.302
26	   0.500	   6.741	   0.302
27	   0.500	   6.992	   0.302
28	   0.500	   7.242	   0.302
29	   0.500	   7.493	   0.302
30	   0.500	   7.744	   0.302
31	   0.500	   7.995	   0.302
32	   0.500	   8.245	   0.302
33	   0.500	   8.496	   0.302
34	   0.500	   8.747	   0.302
35	   0.500	   8.998	   0.302
36	   0.500	   9.248	   0.302
37	   0.500	   9.499	   0.302
38	   0.500	   9.750	   0.302
39	   0.500	  10.000	   0.302
40	   0.500	  10.251	   0.302
41	   0.500	  10.502	   0.302
42	   0.500	  10.753	   0.302
43	   0.500	  11.003	   0.302
44	   0.500	  11.254	   0.302
45	   0.500	  11.505	   0.302
46	   0.500	  11.756	   0.302
47	   0.500	  12.006	   0.302
48	   0.500	  12.257	   0.302
49	   0.500	  12.508	   0.302
50	   0.500	  12.758	   0.302
51	   0.500	  13.009	   0.302
52	   0.500	  13.260	   0.302
53	   0.500	  13.511	   0.302
54	   0.500	  13.761	   0.302
55	   0.500	  14.012	   0.302
56	   0.500	  14.263	   0.302
57	   0.500	  14.513	   0.302
58	   0.500	  14.764	   0.302
59	   0.500	  15.015	   0.302
60	   0.500	  15.266	   0.302
61	   0.500	  15.516	   0.302
62	   0.500	  15.767	   0.302
63	   0.500	  16.018	   0.302
64	   0.500	  16.269	   0.302
65	   0.500	  16.519	   0.302
66	   0.500	  16.770	   0.301
67	   0.500	  17.020	   0.312
68	   0.500	  17.315	   0.401
0	   0.625	   0.311	   0.227
1	   0.625	   0.512	   0.325
2	   0.625	   0.763	   0.325
3	   0.625	   1.014	   0.325
4	   0.625	   1.264	   0.325
5	   0.625	   1.515	   0.325
6	   0.625	   1.766	   0.325
7	   0.625	   2.017	   0.325
8	   0.625	   2.267	   0.325
9	   0.625	   2.518	   0.325
10	   0.625	   2.769	   0.325
11	   0.625	   3.019	   0.325
12	   0.625	   3.270	   0.325
13	   0.625	   3.521	   0.325
14	   0.625	   3.772	   0.325
15	   0.625	   4.022	   0.325
16	   0.625	   4.273	   0.325
17	   0.625	   4.524	   0.325
18	   0.625	   4.774	   0.325
19	   0.625	   5.025	   0.325
20	   0.625	   5.276	   0.325
21	   0.625	   5.527	   0.325
22	   0.625	   5.777	   0.325
23	   0.625	   6.028	   0.325
24	   0.625	   6.279	   0.325
25	   0.625	   6.530	   0.325
26	   0.625	   6.780	   0.325
27	   0.625	   7.031	   0.325
28	   0.625	   7.282	   0.325
29	   0.625	   7.532	   0.325
30	   0.625	   7.783	   0.325
31	   0.625	   8.034	   0.325
32	   0.625	   8.285	   0.325
33	   0.625	   8.535	   0.325
34	   0.625	   8.786	   0.325
35	   0.625	   9.037	   0.325
36	   0.625	   9.288	   0.325
37	   0.625	   9.538	   0.325
38	   0.625	   9.789	   0.325
39	   0.625	  10.040	   0.325
40	   0.625	  10.290	   0.325
41	   0.625	  10.541	   0.325
42	   0.625	  10.792	   0.325
43	   0.625	  11.043	   0.325
44	   0.625	  11.293	   0.325
45	   0.625	  11.544	   0.325
46	   0.625	  11.795	   0.325
47	   0.625	  12.045	   0.325
48	   0.625	  12.296	   0.325
49	   0.625	  12.547	   0.325
50	   0.625	  12.798	   0.325
51	   0.625	  13.048	   0.325
52	   0.625	  13.299	   0.325
53	   0.625	  13.550	   0.325
54	   0.625	  13.801	   0.325
55	   0.625	  14.051	   0.325
56	   0.625	  14.302	   0.325
57	   0.625	  14.553	   0.325
58	   0.625	  14.803	   0.325
59	   0.625	  15.054	   0.325
60	   0.625	  15.305	   0.325
61	   0.625	  15.556	   0.325
62	   0.625	  15.806	   0.325
63	   0.625	  16.057	   0.325
64	   0.625	  16.308	   0.325
65	   0.625	  16.559	   0.325
66	   0.625	  16.809	   0.324
67	   0.625	  17.062	   0.348
68	   0.625	  17.365	   0.406
0	   0.750	   0.341	   0.252
1	   0.750	   0.554	   0.342
2	   0.750	   0.805	   0.342
3	   0.750	   1.055	   0.342
4	   0.750	   1.306	   0.342
5	   0.750	   1.557	   0.342
6	   0.750	   1.808	   0.342
7	   0.750	   2.058	   0.342
8	   0.750	   2.309	   0.342
9	   0.750	   2.560	   0.342
10	   0.750	   2.810	   0.342
11	   0.750	   3.061	   0.342
12	   0.750	   3.312	   0.342
13	   0.750	   3.563	   0.342
14	   0.750	   3.813	   0.342
15	   0.750	   4.064	   0.342
16	   0.750	   4.315	   0.342
17	   0.750	   4.565	   0.342
18	   0.750	   4.816	   0.342
19	   0.750	   5.067	   0.342
20	   0.750	   5.318	   0.342
21	   0.750	   5.568	   0.342
22	   0.750	   5.819	   0.342
23	   0.750	   6.070	   0.342
24	   0.750	   6.321	   0.342
25	   0.750	   6.571	   0.342
26	   0.750	   6.822	   0.342
27	   0.750	   7.073	   0.342
28	   0.750	   7.323	   0.342
29	   0.750	   7.574	   0.342
30	   0.750	   7.825	   0.342
31	   0.750	   8.076	   0.342
32	   0.750	   8.326	   0.342
33	   0.750	   8.577	   0.342
34	   0.750	   8.828	   0.342
35	   0.750	   9.079	   0.342
36	   0.750	   9.329	   0.342
37	   0.750	   9.580	   0.342
38	   0.750	   9.831	   0.342
39	   0.750	  10.081	   0.342
40	   0.750	  10.332	   0.342
41	   0.750	  10.583	   0.342
42	   0.750	  10.834	   0.342
43	   0.750	  11.084	   0.342
44	   0.750	  11.335	   0.342
45	   0.750	  11.586	   0.342
46	   0.750	  11.837	   0.342
47	   0.750	  12.087	   0.342
48	   0.750	  12.338	   0.342
49	   0.750	  12.589	   0.342
50	   0.750	  12.839	   0.342
51	   0.750	  13.090	   0.342
52	   0.750	  13.341	   0.342
53	   0.750	  13.592	   0.342
54	   0.750	  13.842	   0.342
55	   0.750	  14.093	   0.342
56	   0.750	  14.344	   0.342
57	   0.750	  14.594	   0.342
58	   0.750	  14.845	   0.342
59	   0.750	  15.096	   0.342
60	   0.750	  15.347	   0.342
61	   0.750	  15.597	   0.342
62	   0.750	  15.848	   0.342
63	   0.750	  16.099	   0.342
64	   0.750	  16.350	   0.342
65	   0.750	  16.600	   0.342
66	   0.750	  16.851	   0.341
67	   0.750	  17.107	   0.377
68	   0.750	  17.416	   0.399
0	   0.875	   0.374	   0.274
1	   0.875	   0.597	   0.353
2	   0.875	   0.848	   0.353
3	   0.875	   1.099	   0.353
4	   0.875	   1.350	   0.353
5	   0.875	   1.600	   0.353
6	   0.875	   1.851	   0.353
7	   0.875	   2.102	   0.353
8	   0.875	   2.352	   0.353
9	   0.875	   2.603	   0.353
10	   0.875	   2.854	   0.353
11	   0.875	   3.105	   0.353
12	   0.875	   3.355	   0.353
13	   0.875	   3.606	   0.353
14	   0.875	   3.857	   0.353
15	   0.875	   4.107	   0.353
16	   0.875	   4.358	   0.353
17	   0.875	   4.609	   0.353
18	   0.875	   4.860	   0.353
19	   0.875	   5.110	   0.353
20	   0.875	   5.361	   0.353
21	   0.875	   5.612	   0.353
22	   0.875	   5.863	   0.353
23	   0.875	   6.113	   0.353
24	   0.875	   6.364	   0.353
25	   0.875	   6.615	   0.353
26	   0.875	   6.865	   0.353
27	   0.875	   7.116	   0.353
28	   0.875	   7.367	   0.353
29	   0.875	   7.618	   0.353
30	   0.875	   7.868	   0.353
31	   0.875	   8.119	   0.353
32	   0.875	   8.370	   0.353
33	   0.875	   8.621	   0.353
34	   0.875	   8.871	   0.353
35	   0.875	   9.122	   0.353
36	   0.875	   9.373	   0.353
37	   0.875	   9.623	   0.353
38	   0.875	   9.874	   0.353
39	   0.875	  10.125	   0.353
40	   0.875	  10.376	   0.353
41	   0.875	  10.626	   0.353
42	   0.875	  10.877	   0.353
43	   0.875	  11.128	   0.353
44	   0.875	  11.378	   0.353
45	   0.875	  11.629	   0.353
46	   0.875	  11.880	   0.353
47	   0.875	  12.131	   0.353
48	   0.875	  12.381	   0.353
49	   0.875	  12.632	   0.353
50	   0.875	  12.883	   0.353
51	   0.875	  13.134	   0.353
52	   0.875	  13.384	   0.353
53	   0.875	  13.635	   0.353
54	   0.875	  13.886	   0.353
55	   0.875	  14.136	   0.353
56	   0.875	  14.387	   0.353
57	   0.875	  14.638	   0.353
58	   0.875	  14.889	   0.353
59	   0.875	  15.139	   0.353
60	   0.875	  15.390	   0.353
61	   0.875	  15.641	   0.353
62	   0.875	  15.892	   0.353
63	   0.875	  16.142	   0.353
64	   0.875	  16.393	   0.353
65	   0.875	  16.644	   0.353
66	   0.875	  16.894	   0.353
67	   0.875	  17.155	   0.399
68	   0.875	  17.465	   0.385
0	   1.000	   0.409	   0.294
1	   1.000	   0.642	   0.360
2	   1.000	   0.893	   0.360
3	   1.000	   1.143	   0.360
4	   1.000	   1.394	   0.360
5	   1.000	   1.645	   0.360
6	   1.000	   1.896	   0.360
7	   1.000	   2.146	   0.360
8	   1.000	   2.397	   0.360
9	   1.000	   2.648	   0.360
10	   1.000	   2.898	   0.360
11	   1.000	   3.149	   0.360
12	   1.000	   3.400	   0.360
13	   1.000	   3.651	   0.360
14	   1.000	   3.901	   0.360
15	   1.000	   4.152	   0.360
16	   1.000	   4.403	   0.360
17	   1.000	   4.654	   0.360
18	   1.000	   4.904	   0.360
19	   1.000	   5.155	   0.360
20	   1.000	   5.406	   0.360
21	   1.000	   5.656	   0.360
22	   1.000	   5.907	   0.360
23	   1.000	   6.158	   0.360
24	   1.000	   6.409	   0.360
25	   1.000	   6.659	   0.360
26	   1.000	   6.910	   0.360
27	   1.000	   7.161	   0.360
28	   1.000	   7.411	   0.360
29	   1.000	   7.662	   0.360
30	   1.000	   7.913	   0.360
31	   1.000	   8.164	   0.360
32	   1.000	   8.414	   0.360
33	   1.000	   8.665	   0.360
34	   1.000	   8.916	   0.360
35	   1.000	   9.167	   0.360
36	   1.000	   9.417	   0.360
37	   1.000	   9.668	   0.360
38	   1.000	   9.919	   0.360
39	   1.000	  10.169	   0.360
40	   1.000	  10.420	   0.360
41	   1.000	  10.671	   0.360
42	   1.000	  10.922	   0.360
43	   1.000	  11.172	   0.360
44	   1.000	  11.423	   0.360
45	   1.000	  11.674	   0.360
46	   1.000	  11.925	   0.360
47	   1.000	  12.175	   0.360
48	   1.000	  12.426	   0.360
49	   1.000	  12.677	   0.360
50	   1.000	  12.927	   0.360
51	   1.000	  13.178	   0.360
52	   1.000	  13.429	   0.360
53	   1.000	  13.680	   0.360
54	   1.000	  13.930	   0.360
55	   1.000	  14.181	   0.360
56	   1.000	  14.432	   0.360
57	   1.000	  14.683	   0.360
58	   1.000	  14.933	   0.360
59	   1.000	  15.184	   0.360
60	   1.000	  15.435	   0.360
61	   1.000	  15.685	   0.360
62	   1.000	  15.936	   0.360
63	   1.000	  16.187	   0.360
64	   1.000	  16.438	   0.360
65	   1.000	  16.688	   0.360
66	   1.000	  16.939	   0.363
67	   1.000	  17.206	   0.416
68	   1.000	  17.512	   0.369
0	   1.125	   0.447	   0.311
1	   1.125	   0.687	   0.366
2	   1.125	   0.938	   0.366
3	   1.125	   1.189	   0.366
4	   1.125	   1.440	   0.366
5	   1.125	   1.690	   0.366
6	   1.125	   1.941	   0.366
7	   1.125	   2.192	   0.366
8	   1.125	   2.442	   0.366
9	   1.125	   2.693	   0.366
10	   1.125	   2.944	   0.366
11	   1.125	   3.195	   0.366
12	   1.125	   3.445	   0.366
13	   1.125	   3.696	   0.366
14	   1.125	   3.947	   0.366
15	   1.125	   4.197	   0.366
16	   1.125	   4.448	   0.366
17	   1.125	   4.699	   0.366
18	   1.125	   4.950	   0.366
19	   1.125	   5.200	   0.366
20	   1.125	   5.451	   0.366
21	   1.125	   5.702	   0.366
22	   1.125	   5.953	   0.366
23	   1.125	   6.203	   0.366
24	   1.125	   6.454	   0.366
25	   1.125	   6.705	   0.366
26	   1.125	   6.955	   0.366
27	   1.125	   7.206	   0.366
28	   1.125	   7.457	   0.366
29	   1.125	   7.708	   0.366
30	   1.125	   7.958	   0.366
31	   1.125	   8.209	   0.366
32	   1.125	   8.460	   0.366
33	   1.125	   8.711	   0.366
34	   1.125	   8.961	   0.366
35	   1.125	   9.212	   0.366
36	   1.125	   9.463	   0.366
37	   1.125	   9.713	   0.366
38	   1.125	   9.964	   0.366
39	   1.125	  10.215	   0.366
40	   1.125	  10.466	   0.366
41	   1.125	  10.716	   0.366
42	   1.125	  10.967	   0.366
43	   1.125	  11.218	   0.366
44	   1.125	  11.469	   0.366
45	   1.125	  11.719	   0.366
46	   1.125	  11.970	   0.366
47	   1.125	  12.221	   0.366
48	   1.125	  12.471	   0.366
49	   1.125	  12.722	   0.366
50	   1.125	  12.973	   0.366
51	   1.125	  13.224	   0.366
52	   1.125	  13.474	   0.366
53	   1.125	  13.725	   0.366
54	   1.125	  13.976	   0.366
55	   1.125	  14.226	   0.366
56	   1.125	  14.477	   0.366
57	   1.125	  14.728	   0.366
58	   1.125	  14.979	   0.366
59	   1.125	  15.229	   0.366
60	   1.125	  15.480	   0.366
61	   1.125	  15.731	   0.366
62	   1.125	  15.982	   0.366
63	   1.125	  16.232	   0.366
64	   1.125	  16.483	   0.366
65	   1.125	  16.734	   0.365
66	   1.125	  16.985	   0.373
67	   1.125	  17.259	   0.427
68	   1.125	  17.557	   0.353
0	   1.250	   0.487	   0.327
1	   1.250	   0.733	   0.369
2	   1.250	   0.984	   0.369
3	   1.250	   1.235	   0.369
4	   1.250	   1.485	   0.369
5	   1.250	   1.736	   0.369
6	   1.250	   1.987	   0.369
7	   1.250	   2.238	   0.369
