# id	 time	 x	 v
0	   0.000	   1.181	   0.000
1	   0.000	   3.244	   0.000
2	   0.000	   5.406	   0.000
3	   0.000	   7.569	   0.000
4	   0.000	   9.731	   0.000
5	   0.000	  11.894	   0.000
6	   0.000	  14.056	   0.000
7	   0.000	  16.219	   0.000
0	   0.125	   1.187	   0.099
1	   0.125	   3.250	   0.099
2	   0.125	   5.412	   0.099
3	   0.125	   7.575	   0.099
4	   0.125	   9.737	   0.099
5	   0.125	  11.900	   0.099
6	   0.125	  14.062	   0.099
7	   0.125	  16.225	   0.099
0	   0.250	   1.205	   0.188
1	   0.250	   3.268	   0.188
2	   0.250	   5.430	   0.188
3	   0.250	   7.593	   0.188
4	   0.250	   9.755	   0.188
5	   0.250	  11.918	   0.188
6	   0.250	  14.080	   0.188
7	   0.250	  16.243	   0.188
0	   0.375	   1.234	   0.268
1	   0.375	   3.297	   0.268
2	   0.375	   5.459	   0.268
3	   0.375	   7.622	   0.268
4	   0.375	   9.784	   0.268
5	   0.375	  11.947	   0.268
6	   0.375	  14.109	   0.268
7	   0.375	  16.272	   0.268
0	   0.500	   1.272	   0.341
1	   0.500	   3.335	   0.341
2	   0.500	   5.497	   0.341
3	   0.500	   7.660	   0.341
4	   0.500	   9.822	   0.341
5	   0.500	  11.985	   0.341
6	   0.500	  14.147	   0.341
7	   0.500	  16.310	   0.341
0	   0.625	   1.319	   0.406
1	   0.625	   3.381	   0.406
2	   0.625	   5.544	   0.406
3	   0.625	   7.706	   0.406
4	   0.625	   9.869	   0.406
5	   0.625	  12.031	   0.406
6	   0.625	  14.194	   0.406
7	   0.625	  16.356	   0.406
0	   0.750	   1.373	   0.465
1	   0.750	   3.436	   0.465
2	   0.750	   5.598	   0.465
3	   0.750	   7.761	   0.465
4	   0.750	   9.923	   0.465
5	   0.750	  12.086	   0.465
6	   0.750	  14.248	   0.465
7	   0.750	  16.411	   0.465
0	   0.875	   1.435	   0.518
1	   0.875	   3.497	   0.518
2	   0.875	   5.660	   0.518
3	   0.875	   7.822	   0.518
4	   0.875	   9.985	   0.518
5	   0.875	  12.147	   0.518
6	   0.875	  14.310	   0.518
7	   0.875	  16.472	   0.518
0	   1.000	   1.503	   0.566
1	   1.000	   3.565	   0.566
2	   1.000	   5.728	   0.566
3	   1.000	   7.890	   0.566
4	   1.000	  10.053	   0.566
5	   1.000	  12.215	   0.566
6	   1.000	  14.378	   0.566
7	   1.000	  16.540	   0.566
0	   1.125	   1.576	   0.609
1	   1.125	   3.638	   0.609
2	   1.125	   5.801	   0.609
3	   1.125	   7.963	   0.609
4	   1.125	  10.126	   0.609
5	   1.125	  12.288	   0.609
6	   1.125	  14.451	   0.609
7	   1.125	  16.613	   0.609
0	   1.250	   1.655	   0.647
1	   1.250	   3.717	   0.647
2	   1.250	   5.880	   0.647
3	   1.250	   8.042	   0.647
4	   1.250	  10.205	   0.647
5	   1.250	  12.367	   0.647
6	   1.250	  14.530	   0.647
7	   1.250	  16.692	   0.647
0	   1.375	   1.737	   0.679
1	   1.375	   3.800	   0.682
2	   1.375	   5.963	   0.682
3	   1.375	   8.125	   0.682
4	   1.375	  10.288	   0.682
5	   1.375	  12.450	   0.682
6	   1.375	  14.613	   0.682
7	   1.375	  16.775	   0.682
0	   1.500	   1.824	   0.703
1	   1.500	   3.887	   0.712
2	   1.500	   6.050	   0.712
3	   1.500	   8.212	   0.712
4	   1.500	  10.375	   0.712
5	   1.500	  12.537	   0.712
6	   1.500	  14.700	   0.712
7	   1.500	  16.862	   0.714
0	   1.625	   1.913	   0.721
1	   1.625	   3.978	   0.734
2	   1.625	   6.140	   0.734
3	   1.625	   8.303	   0.734
4	   1.625	  10.465	   0.734
5	   1.625	  12.628	   0.734
6	   1.625	  14.790	   0.734
7	   1.625	  16.953	   0.741
0	   1.750	   2.004	   0.734
1	   1.750	   4.071	   0.751
2	   1.750	   6.233	   0.751
3	   1.750	   8.396	   0.751
4	   1.750	  10.558	   0.751
5	   1.750	  12.721	   0.752
6	   1.750	  14.883	   0.750
7	   1.750	  17.048	   0.765
0	   1.875	   2.096	   0.744
1	   1.875	   4.165	   0.764
2	   1.875	   6.328	   0.764
3	   1.875	   8.490	   0.764
4	   1.875	  10.653	   0.764
5	   1.875	  12.815	   0.765
6	   1.875	  14.978	   0.763
7	   1.875	  17.144	   0.783
0	   2.000	   2.190	   0.752
1	   2.000	   4.262	   0.774
2	   2.000	   6.424	   0.774
3	   2.000	   8.587	   0.774
4	   2.000	  10.749	   0.774
5	   2.000	  12.912	   0.775
6	   2.000	  15.074	   0.772
7	   2.000	  17.243	   0.796
0	   2.125	   2.284	   0.758
1	   2.125	   4.359	   0.782
2	   2.125	   6.521	   0.782
3	   2.125	   8.684	   0.782
4	   2.125	  10.846	   0.782
5	   2.125	  13.009	   0.782
6	   2.125	  15.170	   0.779
7	   2.125	  17.343	   0.807
0	   2.250	   2.379	   0.763
1	   2.250	   4.457	   0.788
2	   2.250	   6.620	   0.788
3	   2.250	   8.782	   0.788
4	   2.250	  10.945	   0.788
5	   2.250	  13.107	   0.788
6	   2.250	  15.268	   0.784
7	   2.250	  17.445	   0.815
0	   2.375	   2.475	   0.767
1	   2.375	   4.556	   0.793
2	   2.375	   6.718	   0.793
3	   2.375	   8.881	   0.793
4	   2.375	  11.043	   0.793
5	   2.375	  13.206	   0.793
6	   2.375	  15.366	   0.788
7	   2.375	  17.547	   0.821
0	   2.500	   2.571	   0.770
1	   2.500	   4.655	   0.796
2	   2.500	   6.818	   0.796
3	   2.500	   8.980	   0.796
4	   2.500	  11.143	   0.796
5	   2.500	  13.305	   0.797
6	   2.500	  15.465	   0.792
7	   2.500	  17.650	   0.825
0	   2.625	   2.668	   0.773
1	   2.625	   4.755	   0.799
2	   2.625	   6.917	   0.799
3	   2.625	   9.080	   0.799
4	   2.625	  11.242	   0.799
5	   2.625	  13.405	   0.800
6	   2.625	  15.564	   0.795
7	   2.625	  17.753	   0.828
0	   2.750	   2.764	   0.775
1	   2.750	   4.855	   0.801
2	   2.750	   7.017	   0.801
3	   2.750	   9.180	   0.801
4	   2.750	  11.342	   0.801
5	   2.750	  13.505	   0.802
6	   2.750	  15.664	   0.797
7	   2.750	  17.857	   0.830
0	   2.875	   2.861	   0.777
1	   2.875	   4.955	   0.803
2	   2.875	   7.118	   0.803
3	   2.875	   9.280	   0.803
4	   2.875	  11.443	   0.803
5	   2.875	  13.606	   0.803
6	   2.875	  15.764	   0.800
7	   2.875	  17.961	   0.831
0	   3.000	   2.959	   0.779
1	   3.000	   5.056	   0.804
2	   3.000	   7.218	   0.804
3	   3.000	   9.381	   0.804
4	   3.000	  11.543	   0.804
5	   3.000	  13.706	   0.805
6	   3.000	  15.864	   0.802
7	   3.000	  18.065	   0.832
0	   3.125	   3.056	   0.780
1	   3.125	   5.156	   0.805
2	   3.125	   7.319	   0.805
3	   3.125	   9.481	   0.805
4	   3.125	  11.644	   0.805
5	   3.125	  13.807	   0.805
6	   3.125	  15.964	   0.804
7	   3.125	  18.169	   0.832
0	   3.250	   3.154	   0.782
1	   3.250	   5.257	   0.806
2	   3.250	   7.419	   0.806
3	   3.250	   9.582	   0.806
4	   3.250	  11.744	   0.806
5	   3.250	  13.908	   0.806
6	   3.250	  16.065	   0.806
7	   3.250	  18.273	   0.831
0	   3.375	   3.251	   0.783
1	   3.375	   5.358	   0.807
2	   3.375	   7.520	   0.807
3	   3.375	   9.683	   0.807
4	   3.375	  11.845	   0.807
5	   3.375	  14.008	   0.806
6	   3.375	  16.166	   0.807
7	   3.375	  18.376	   0.830
0	   3.500	   3.349	   0.784
1	   3.500	   5.459	   0.807
2	   3.500	   7.621	   0.807
3	   3.500	   9.784	   0.807
4	   3.500	  11.946	   0.807
5	   3.500	  14.109	   0.807
6	   3.500	  16.267	   0.809
7	   3.500	  18.480	   0.829
0	   3.625	   3.447	   0.786
1	   3.625	   5.560	   0.808
2	   3.625	   7.722	   0.808
3	   3.625	   9.885	   0.808
4	   3.625	  12.047	   0.808
5	   3.625	  14.210	   0.807
6	   3.625	  16.368	   0.811
7	   3.625	  18.584	   0.828
0	   3.750	   3.546	   0.787
1	   3.750	   5.661	   0.808
2	   3.750	   7.823	   0.808
3	   3.750	   9.986	   0.808
4	   3.750	  12.148	   0.808
5	   3.750	  14.311	   0.807
6	   3.750	  16.469	   0.812
7	   3.750	  18.687	   0.826
0	   3.875	   3.644	   0.788
1	   3.875	   5.762	   0.808
2	   3.875	   7.924	   0.808
3	   3.875	  10.087	   0.808
4	   3.875	  12.249	   0.809
5	   3.875	  14.412	   0.807
6	   3.875	  16.571	   0.814
7	   3.875	  18.790	   0.824
0	   4.000	   3.743	   0.789
1	   4.000	   5.863	   0.808
2	   4.000	   8.025	   0.809
3	   4.000	  10.188	   0.808
4	   4.000	  12.350	   0.809
5	   4.000	  14.512	   0.807
6	   4.000	  16.673	   0.816
7	   4.000	  18.893	   0.823
0	   4.125	   3.841	   0.790
1	   4.125	   5.964	   0.809
2	   4.125	   8.126	   0.809
3	   4.125	  10.289	   0.809
4	   4.125	  12.451	   0.809
5	   4.125	  14.613	   0.806
6	   4.125	  16.775	   0.817
7	   4.125	  18.996	   0.821
0	   4.250	   3.940	   0.791
1	   4.250	   6.065	   0.809
2	   4.250	   8.227	   0.809
3	   4.250	  10.390	   0.809
4	   4.250	  12.552	   0.809
5	   4.250	  14.714	   0.806
6	   4.250	  16.877	   0.818
7	   4.250	  19.098	   0.819
0	   4.375	   4.039	   0.792
