# id	 time	 x	 v
0	   0.000	   0.609	   0.000
1	   0.000	   1.526	   0.000
2	   0.000	   2.544	   0.000
3	   0.000	   3.562	   0.000
4	   0.000	   4.579	   0.000
5	   0.000	   5.597	   0.000
6	   0.000	   6.615	   0.000
7	   0.000	   7.632	   0.000
8	   0.000	   8.650	   0.000
9	   0.000	   9.668	   0.000
10	   0.000	  10.685	   0.000
11	   0.000	  11.703	   0.000
12	   0.000	  12.721	   0.000
13	   0.000	  13.738	   0.000
14	   0.000	  14.756	   0.000
15	   0.000	  15.774	   0.000
16	   0.000	  16.791	   0.000
0	   0.125	   0.623	   0.221
1	   0.125	   1.541	   0.221
2	   0.125	   2.558	   0.221
3	   0.125	   3.576	   0.221
4	   0.125	   4.594	   0.221
5	   0.125	   5.611	   0.221
6	   0.125	   6.629	   0.221
7	   0.125	   7.647	   0.221
8	   0.125	   8.664	   0.221
9	   0.125	   9.682	   0.221
10	   0.125	  10.700	   0.221
11	   0.125	  11.717	   0.221
12	   0.125	  12.735	   0.221
13	   0.125	  13.753	   0.221
14	   0.125	  14.770	   0.221
15	   0.125	  15.788	   0.221
16	   0.125	  16.805	   0.221
0	   0.250	   0.659	   0.335
1	   0.250	   1.578	   0.357
2	   0.250	   2.596	   0.357
3	   0.250	   3.613	   0.357
4	   0.250	   4.631	   0.357
5	   0.250	   5.649	   0.357
6	   0.250	   6.666	   0.357
7	   0.250	   7.684	   0.357
8	   0.250	   8.702	   0.357
9	   0.250	   9.719	   0.357
10	   0.250	  10.737	   0.357
11	   0.250	  11.755	   0.357
12	   0.250	  12.772	   0.357
13	   0.250	  13.790	   0.357
14	   0.250	  14.808	   0.357
15	   0.250	  15.825	   0.355
16	   0.250	  16.844	   0.377
0	   0.375	   0.704	   0.387
1	   0.375	   1.627	   0.417
2	   0.375	   2.645	   0.417
3	   0.375	   3.662	   0.417
4	   0.375	   4.680	   0.417
5	   0.375	   5.697	   0.417
6	   0.375	   6.715	   0.417
7	   0.375	   7.733	   0.417
8	   0.375	   8.750	   0.417
9	   0.375	   9.768	   0.417
10	   0.375	  10.786	   0.417
11	   0.375	  11.803	   0.417
12	   0.375	  12.821	   0.417
13	   0.375	  13.839	   0.417
14	   0.375	  14.856	   0.418
15	   0.375	  15.873	   0.412
16	   0.375	  16.896	   0.452
0	   0.500	   0.755	   0.415
1	   0.500	   1.681	   0.450
2	   0.500	   2.699	   0.450
3	   0.500	   3.717	   0.450
4	   0.500	   4.734	   0.450
5	   0.500	   5.752	   0.450
6	   0.500	   6.769	   0.450
7	   0.500	   7.787	   0.450
8	   0.500	   8.805	   0.450
9	   0.500	   9.822	   0.450
10	   0.500	  10.840	   0.450
11	   0.500	  11.858	   0.450
12	   0.500	  12.875	   0.450
13	   0.500	  13.893	   0.450
14	   0.500	  14.911	   0.451
15	   0.500	  15.927	   0.442
16	   0.500	  16.955	   0.491
0	   0.625	   0.808	   0.432
1	   0.625	   1.739	   0.468
2	   0.625	   2.756	   0.468
3	   0.625	   3.774	   0.468
4	   0.625	   4.792	   0.468
5	   0.625	   5.809	   0.468
6	   0.625	   6.827	   0.468
7	   0.625	   7.845	   0.468
8	   0.625	   8.862	   0.468
9	   0.625	   9.880	   0.468
10	   0.625	  10.898	   0.468
11	   0.625	  11.915	   0.468
12	   0.625	  12.933	   0.468
13	   0.625	  13.950	   0.468
14	   0.625	  14.968	   0.470
15	   0.625	  15.983	   0.460
16	   0.625	  17.018	   0.511
0	   0.750	   0.862	   0.443
1	   0.750	   1.798	   0.479
2	   0.750	   2.816	   0.479
3	   0.750	   3.833	   0.479
4	   0.750	   4.851	   0.479
5	   0.750	   5.869	   0.479
6	   0.750	   6.886	   0.479
7	   0.750	   7.904	   0.479
8	   0.750	   8.922	   0.479
9	   0.750	   9.939	   0.479
10	   0.750	  10.957	   0.479
11	   0.750	  11.974	   0.479
12	   0.750	  12.992	   0.479
13	   0.750	  14.010	   0.479
14	   0.750	  15.028	   0.481
15	   0.750	  16.042	   0.472
16	   0.750	  17.083	   0.522
0	   0.875	   0.918	   0.450
1	   0.875	   1.858	   0.485
2	   0.875	   2.876	   0.485
3	   0.875	   3.894	   0.485
4	   0.875	   4.911	   0.485
5	   0.875	   5.929	   0.485
6	   0.875	   6.947	   0.485
7	   0.875	   7.964	   0.485
8	   0.875	   8.982	   0.485
9	   0.875	   9.999	   0.485
10	   0.875	  11.017	   0.485
11	   0.875	  12.035	   0.485
12	   0.875	  13.052	   0.486
13	   0.875	  14.070	   0.485
14	   0.875	  15.088	   0.487
15	   0.875	  16.101	   0.479
16	   0.875	  17.148	   0.526
0	   1.000	   0.975	   0.455
1	   1.000	   1.919	   0.489
2	   1.000	   2.937	   0.489
3	   1.000	   3.955	   0.489
4	   1.000	   4.972	   0.489
5	   1.000	   5.990	   0.489
6	   1.000	   7.007	   0.489
7	   1.000	   8.025	   0.489
8	   1.000	   9.043	   0.489
9	   1.000	  10.060	   0.489
10	   1.000	  11.078	   0.489
11	   1.000	  12.096	   0.489
12	   1.000	  13.113	   0.489
13	   1.000	  14.131	   0.489
14	   1.000	  15.149	   0.490
15	   1.000	  16.161	   0.485
16	   1.000	  17.214	   0.527
0	   1.125	   1.032	   0.459
1	   1.125	   1.981	   0.492
2	   1.125	   2.998	   0.492
3	   1.125	   4.016	   0.492
4	   1.125	   5.034	   0.492
5	   1.125	   6.051	   0.492
6	   1.125	   7.069	   0.492
7	   1.125	   8.086	   0.492
8	   1.125	   9.104	   0.492
9	   1.125	  10.122	   0.492
10	   1.125	  11.139	   0.492
11	   1.125	  12.157	   0.492
12	   1.125	  13.175	   0.492
13	   1.125	  14.192	   0.492
14	   1.125	  15.211	   0.492
15	   1.125	  16.222	   0.490
16	   1.125	  17.280	   0.526
0	   1.250	   1.090	   0.461
1	   1.250	   2.042	   0.493
2	   1.250	   3.060	   0.493
3	   1.250	   4.077	   0.493
4	   1.250	   5.095	   0.493
5	   1.250	   6.113	   0.493
6	   1.250	   7.130	   0.493
7	   1.250	   8.148	   0.493
8	   1.250	   9.166	   0.493
9	   1.250	  10.183	   0.493
10	   1.250	  11.201	   0.493
11	   1.250	  12.219	   0.493
12	   1.250	  13.236	   0.493
13	   1.250	  14.254	   0.493
14	   1.250	  15.272	   0.492
15	   1.250	  16.284	   0.494
16	   1.250	  17.346	   0.524
0	   1.375	   1.147	   0.464
1	   1.375	   2.104	   0.494
2	   1.375	   3.121	   0.494
3	   1.375	   4.139	   0.494
4	   1.375	   5.157	   0.494
5	   1.375	   6.174	   0.494
6	   1.375	   7.192	   0.494
7	   1.375	   8.210	   0.494
8	   1.375	   9.227	   0.494
9	   1.375	  10.245	   0.494
10	   1.375	  11.263	   0.494
11	   1.375	  12.280	   0.494
12	   1.375	  13.298	   0.494
13	   1.375	  14.315	   0.494
14	   1.375	  15.334	   0.492
15	   1.375	  16.346	   0.497
16	   1.375	  17.411	   0.522
0	   1.500	   1.205	   0.466
1	   1.500	   2.166	   0.494
2	   1.500	   3.183	   0.494
3	   1.500	   4.201	   0.494
4	   1.500	   5.218	   0.494
5	   1.500	   6.236	   0.494
6	   1.500	   7.254	   0.494
7	   1.500	   8.271	   0.494
8	   1.500	   9.289	   0.494
9	   1.500	  10.307	   0.494
10	   1.500	  11.324	   0.494
11	   1.500	  12.342	   0.494
12	   1.500	  13.360	   0.494
13	   1.500	  14.377	   0.495
14	   1.500	  15.395	   0.492
15	   1.500	  16.408	   0.500
16	   1.500	  17.476	   0.518
0	   1.625	   1.264	   0.468
1	   1.625	   2.227	   0.495
2	   1.625	   3.245	   0.495
3	   1.625	   4.263	   0.495
4	   1.625	   5.280	   0.495
5	   1.625	   6.298	   0.495
6	   1.625	   7.316	   0.495
7	   1.625	   8.333	   0.495
8	   1.625	   9.351	   0.495
9	   1.625	  10.369	   0.495
10	   1.625	  11.386	   0.495
11	   1.625	  12.404	   0.495
12	   1.625	  13.421	   0.495
13	   1.625	  14.439	   0.495
14	   1.625	  15.457	   0.492
15	   1.625	  16.471	   0.503
16	   1.625	  17.541	   0.515
0	   1.750	   1.322	   0.469
1	   1.750	   2.289	   0.495
2	   1.750	   3.307	   0.495
3	   1.750	   4.325	   0.495
4	   1.750	   5.342	   0.495
5	   1.750	   6.360	   0.495
6	   1.750	   7.377	   0.495
7	   1.750	   8.395	   0.495
8	   1.750	   9.413	   0.495
9	   1.750	  10.430	   0.495
10	   1.750	  11.448	   0.495
11	   1.750	  12.466	   0.495
12	   1.750	  13.483	   0.495
13	   1.750	  14.501	   0.496
14	   1.750	  15.518	   0.491
15	   1.750	  16.534	   0.506
16	   1.750	  17.605	   0.512
0	   1.875	   1.381	   0.471
1	   1.875	   2.351	   0.495
2	   1.875	   3.369	   0.495
3	   1.875	   4.386	   0.495
4	   1.875	   5.404	   0.495
5	   1.875	   6.422	   0.495
6	   1.875	   7.439	   0.495
7	   1.875	   8.457	   0.495
8	   1.875	   9.475	   0.495
9	   1.875	  10.492	   0.495
10	   1.875	  11.510	   0.495
11	   1.875	  12.528	   0.495
12	   1.875	  13.545	   0.495
13	   1.875	  14.563	   0.496
14	   1.875	  15.580	   0.491
15	   1.875	  16.597	   0.508
16	   1.875	  17.669	   0.509
0	   2.000	   1.440	   0.473
1	   2.000	   2.413	   0.495
2	   2.000	   3.431	   0.495
3	   2.000	   4.448	   0.495
4	   2.000	   5.466	   0.495
5	   2.000	   6.484	   0.495
6	   2.000	   7.501	   0.495
7	   2.000	   8.519	   0.495
8	   2.000	   9.536	   0.495
9	   2.000	  10.554	   0.495
10	   2.000	  11.572	   0.495
11	   2.000	  12.589	   0.495
12	   2.000	  13.607	   0.495
13	   2.000	  14.625	   0.496
14	   2.000	  15.641	   0.491
15	   2.000	  16.661	   0.509
16	   2.000	  17.732	   0.506
0	   2.125	   1.499	   0.474
1	   2.125	   2.475	   0.495
2	   2.125	   3.492	   0.495
3	   2.125	   4.510	   0.495
4	   2.125	   5.528	   0.495
5	   2.125	   6.545	   0.495
6	   2.125	   7.563	   0.495
7	   2.125	   8.581	   0.495
8	   2.125	   9.598	   0.495
9	   2.125	  10.616	   0.495
10	   2.125	  11.634	   0.495
11	   2.125	  12.651	   0.495
12	   2.125	  13.669	   0.495
13	   2.125	  14.687	   0.496
14	   2.125	  15.703	   0.491
15	   2.125	  16.725	   0.511
16	   2.125	  17.795	   0.503
0	   2.250	   1.559	   0.475
1	   2.250	   2.537	   0.495
2	   2.250	   3.554	   0.495
3	   2.250	   4.572	   0.495
4	   2.250	   5.590	   0.495
5	   2.250	   6.607	   0.495
6	   2.250	   7.625	   0.495
7	   2.250	   8.643	   0.495
8	   2.250	   9.660	   0.495
9	   2.250	  10.678	   0.495
10	   2.250	  11.696	   0.495
11	   2.250	  12.713	   0.495
12	   2.250	  13.731	   0.495
13	   2.250	  14.749	   0.496
14	   2.250	  15.764	   0.492
15	   2.250	  16.789	   0.512
16	   2.250	  17.858	   0.501
0	   2.375	   1.618	   0.476
1	   2.375	   2.599	   0.495
2	   2.375	   3.616	   0.495
3	   2.375	   4.634	   0.495
4	   2.375	   5.652	   0.495
5	   2.375	   6.669	   0.495
6	   2.375	   7.687	   0.495
7	   2.375	   8.704	   0.495
8	   2.375	   9.722	   0.495
9	   2.375	  10.740	   0.495
10	   2.375	  11.757	   0.495
11	   2.375	  12.775	   0.495
12	   2.375	  13.793	   0.495
13	   2.375	  14.811	   0.495
14	   2.375	  15.825	   0.492
15	   2.375	  16.853	   0.513
16	   2.375	  17.920	   0.499
0	   2.500	   1.678	   0.478
1	   2.500	   2.660	   0.495
2	   2.500	   3.678	   0.495
3	   2.500	   4.696	   0.495
4	   2.500	   5.713	   0.495
5	   2.500	   6.731	   0.495
6	   2.500	   7.749	   0.495
7	   2.500	   8.766	   0.495
8	   2.500	   9.784	   0.495
9	   2.500	  10.802	   0.495
10	   2.500	  11.819	   0.495
11	   2.500	  12.837	   0.495
12	   2.500	  13.855	   0.495
13	   2.500	  14.873	   0.495
14	   2.500	  15.887	   0.492
15	   2.500	  16.917	   0.513
16	   2.500	  17.983	   0.497
0	   2.625	   1.738	   0.479
1	   2.625	   2.722	   0.495
2	   2.625	   3.740	   0.495
3	   2.625	   4.758	   0.495
