# id	 time	 x	 v
0	   0.000	   0.609	   0.000
1	   0.000	   1.526	   0.000
2	   0.000	   2.544	   0.000
3	   0.000	   3.562	   0.000
4	   0.000	   4.579	   0.000
5	   0.000	   5.597	   0.000
6	   0.000	   6.615	   0.000
7	   0.000	   7.632	   0.000
8	   0.000	   8.650	   0.000
9	   0.000	   9.668	   0.000
10	   0.000	  10.685	   0.000
11	   0.000	  11.703	   0.000
12	   0.000	  12.721	   0.000
13	   0.000	  13.738	   0.000
14	   0.000	  14.756	   0.000
15	   0.000	  15.774	   0.000
16	   0.000	  16.791	   0.000
0	   0.125	   0.626	   0.266
1	   0.125	   1.544	   0.266
2	   0.125	   2.561	   0.266
3	   0.125	   3.579	   0.266
4	   0.125	   4.597	   0.266
5	   0.125	   5.614	   0.266
6	   0.125	   6.632	   0.266
7	   0.125	   7.650	   0.266
8	   0.125	   8.667	   0.266
9	   0.125	   9.685	   0.266
10	   0.125	  10.702	   0.266
11	   0.125	  11.720	   0.266
12	   0.125	  12.738	   0.266
13	   0.125	  13.755	   0.266
14	   0.125	  14.773	   0.266
15	   0.125	  15.791	   0.266
16	   0.125	  16.808	   0.266
0	   0.250	   0.672	   0.447
1	   0.250	   1.590	   0.464
2	   0.250	   2.608	   0.464
3	   0.250	   3.625	   0.464
4	   0.250	   4.643	   0.464
5	   0.250	   5.661	   0.464
6	   0.250	   6.678	   0.464
7	   0.250	   7.696	   0.464
8	   0.250	   8.714	   0.464
9	   0.250	   9.731	   0.464
10	   0.250	  10.749	   0.464
11	   0.250	  11.767	   0.464
12	   0.250	  12.784	   0.464
13	   0.250	  13.802	   0.464
14	   0.250	  14.819	   0.464
15	   0.250	  15.837	   0.464
16	   0.250	  16.855	   0.472
0	   0.375	   0.733	   0.523
1	   0.375	   1.655	   0.557
2	   0.375	   2.672	   0.557
3	   0.375	   3.690	   0.557
4	   0.375	   4.708	   0.557
5	   0.375	   5.725	   0.557
6	   0.375	   6.743	   0.557
7	   0.375	   7.761	   0.557
8	   0.375	   8.778	   0.557
9	   0.375	   9.796	   0.557
10	   0.375	  10.813	   0.557
11	   0.375	  11.831	   0.557
12	   0.375	  12.849	   0.557
13	   0.375	  13.866	   0.557
14	   0.375	  14.884	   0.558
15	   0.375	  15.901	   0.552
16	   0.375	  16.922	   0.594
0	   0.500	   0.801	   0.561
1	   0.500	   1.727	   0.603
2	   0.500	   2.745	   0.603
3	   0.500	   3.763	   0.603
4	   0.500	   4.780	   0.603
5	   0.500	   5.798	   0.603
6	   0.500	   6.816	   0.603
7	   0.500	   7.833	   0.603
8	   0.500	   8.851	   0.603
9	   0.500	   9.869	   0.603
10	   0.500	  10.886	   0.603
11	   0.500	  11.904	   0.603
12	   0.500	  12.922	   0.603
13	   0.500	  13.939	   0.603
14	   0.500	  14.957	   0.604
15	   0.500	  15.973	   0.595
16	   0.500	  17.001	   0.652
0	   0.625	   0.873	   0.583
1	   0.625	   1.804	   0.628
2	   0.625	   2.822	   0.628
3	   0.625	   3.840	   0.628
4	   0.625	   4.857	   0.628
5	   0.625	   5.875	   0.628
6	   0.625	   6.893	   0.628
7	   0.625	   7.910	   0.628
8	   0.625	   8.928	   0.628
9	   0.625	   9.946	   0.628
10	   0.625	  10.963	   0.628
11	   0.625	  11.981	   0.628
12	   0.625	  12.999	   0.628
13	   0.625	  14.016	   0.627
14	   0.625	  15.034	   0.629
15	   0.625	  16.049	   0.618
16	   0.625	  17.084	   0.681
0	   0.750	   0.946	   0.596
1	   0.750	   1.884	   0.642
2	   0.750	   2.902	   0.642
3	   0.750	   3.919	   0.642
4	   0.750	   4.937	   0.642
5	   0.750	   5.954	   0.642
6	   0.750	   6.972	   0.642
7	   0.750	   7.990	   0.642
8	   0.750	   9.007	   0.642
9	   0.750	  10.025	   0.642
10	   0.750	  11.043	   0.642
11	   0.750	  12.060	   0.642
12	   0.750	  13.078	   0.642
13	   0.750	  14.096	   0.641
14	   0.750	  15.114	   0.643
15	   0.750	  16.127	   0.632
16	   0.750	  17.170	   0.695
0	   0.875	   1.021	   0.605
1	   0.875	   1.965	   0.649
2	   0.875	   2.982	   0.649
3	   0.875	   4.000	   0.649
4	   0.875	   5.018	   0.649
5	   0.875	   6.035	   0.649
6	   0.875	   7.053	   0.649
7	   0.875	   8.070	   0.649
8	   0.875	   9.088	   0.649
9	   0.875	  10.106	   0.649
10	   0.875	  11.123	   0.649
11	   0.875	  12.141	   0.649
12	   0.875	  13.159	   0.649
13	   0.875	  14.176	   0.649
14	   0.875	  15.195	   0.651
15	   0.875	  16.207	   0.642
16	   0.875	  17.258	   0.701
0	   1.000	   1.097	   0.611
1	   1.000	   2.046	   0.654
2	   1.000	   3.064	   0.654
3	   1.000	   4.081	   0.654
4	   1.000	   5.099	   0.654
5	   1.000	   6.117	   0.654
6	   1.000	   7.134	   0.654
7	   1.000	   8.152	   0.654
8	   1.000	   9.170	   0.654
9	   1.000	  10.187	   0.654
10	   1.000	  11.205	   0.654
11	   1.000	  12.223	   0.654
12	   1.000	  13.240	   0.654
13	   1.000	  14.258	   0.654
14	   1.000	  15.276	   0.654
15	   1.000	  16.288	   0.649
16	   1.000	  17.345	   0.701
0	   1.125	   1.174	   0.616
1	   1.125	   2.128	   0.657
2	   1.125	   3.146	   0.657
3	   1.125	   4.163	   0.657
4	   1.125	   5.181	   0.657
5	   1.125	   6.199	   0.657
6	   1.125	   7.216	   0.657
7	   1.125	   8.234	   0.657
8	   1.125	   9.252	   0.657
9	   1.125	  10.269	   0.657
10	   1.125	  11.287	   0.657
11	   1.125	  12.304	   0.657
12	   1.125	  13.322	   0.657
13	   1.125	  14.340	   0.657
14	   1.125	  15.358	   0.656
15	   1.125	  16.369	   0.656
16	   1.125	  17.433	   0.698
0	   1.250	   1.251	   0.619
1	   1.250	   2.210	   0.658
2	   1.250	   3.228	   0.658
3	   1.250	   4.245	   0.658
4	   1.250	   5.263	   0.658
5	   1.250	   6.281	   0.658
6	   1.250	   7.298	   0.658
7	   1.250	   8.316	   0.658
8	   1.250	   9.334	   0.658
9	   1.250	  10.351	   0.658
10	   1.250	  11.369	   0.658
11	   1.250	  12.387	   0.658
12	   1.250	  13.404	   0.658
13	   1.250	  14.422	   0.658
14	   1.250	  15.440	   0.656
15	   1.250	  16.452	   0.662
16	   1.250	  17.520	   0.694
0	   1.375	   1.329	   0.623
1	   1.375	   2.292	   0.659
2	   1.375	   3.310	   0.659
3	   1.375	   4.328	   0.659
4	   1.375	   5.345	   0.659
5	   1.375	   6.363	   0.659
6	   1.375	   7.381	   0.659
7	   1.375	   8.398	   0.659
8	   1.375	   9.416	   0.659
9	   1.375	  10.434	   0.659
10	   1.375	  11.451	   0.659
11	   1.375	  12.469	   0.659
12	   1.375	  13.487	   0.659
13	   1.375	  14.504	   0.660
14	   1.375	  15.522	   0.656
15	   1.375	  16.535	   0.667
16	   1.375	  17.606	   0.689
0	   1.500	   1.407	   0.626
1	   1.500	   2.375	   0.659
2	   1.500	   3.393	   0.659
3	   1.500	   4.410	   0.659
4	   1.500	   5.428	   0.659
5	   1.500	   6.445	   0.659
6	   1.500	   7.463	   0.659
7	   1.500	   8.481	   0.659
8	   1.500	   9.498	   0.659
9	   1.500	  10.516	   0.659
10	   1.500	  11.534	   0.659
11	   1.500	  12.551	   0.659
12	   1.500	  13.569	   0.659
13	   1.500	  14.587	   0.660
14	   1.500	  15.604	   0.656
15	   1.500	  16.618	   0.671
16	   1.500	  17.692	   0.684
0	   1.625	   1.485	   0.629
1	   1.625	   2.457	   0.660
2	   1.625	   3.475	   0.660
3	   1.625	   4.493	   0.660
4	   1.625	   5.510	   0.660
5	   1.625	   6.528	   0.660
6	   1.625	   7.546	   0.660
7	   1.625	   8.563	   0.660
8	   1.625	   9.581	   0.660
9	   1.625	  10.599	   0.660
10	   1.625	  11.616	   0.660
11	   1.625	  12.634	   0.660
12	   1.625	  13.651	   0.660
13	   1.625	  14.669	   0.661
14	   1.625	  15.686	   0.655
15	   1.625	  16.702	   0.675
16	   1.625	  17.777	   0.679
0	   1.750	   1.564	   0.631
1	   1.750	   2.540	   0.660
2	   1.750	   3.557	   0.660
3	   1.750	   4.575	   0.660
4	   1.750	   5.593	   0.660
5	   1.750	   6.610	   0.660
6	   1.750	   7.628	   0.660
7	   1.750	   8.646	   0.660
8	   1.750	   9.663	   0.660
9	   1.750	  10.681	   0.660
10	   1.750	  11.699	   0.660
11	   1.750	  12.716	   0.660
12	   1.750	  13.734	   0.660
13	   1.750	  14.752	   0.661
14	   1.750	  15.768	   0.655
15	   1.750	  16.787	   0.678
16	   1.750	  17.862	   0.674
0	   1.875	   1.643	   0.633
1	   1.875	   2.622	   0.660
2	   1.875	   3.640	   0.660
3	   1.875	   4.658	   0.660
4	   1.875	   5.675	   0.660
5	   1.875	   6.693	   0.660
6	   1.875	   7.711	   0.660
7	   1.875	   8.728	   0.660
8	   1.875	   9.746	   0.660
9	   1.875	  10.763	   0.660
10	   1.875	  11.781	   0.660
11	   1.875	  12.799	   0.660
12	   1.875	  13.816	   0.660
13	   1.875	  14.835	   0.661
14	   1.875	  15.850	   0.655
15	   1.875	  16.872	   0.681
16	   1.875	  17.946	   0.670
0	   2.000	   1.722	   0.636
1	   2.000	   2.705	   0.660
2	   2.000	   3.722	   0.660
3	   2.000	   4.740	   0.660
4	   2.000	   5.758	   0.660
5	   2.000	   6.775	   0.660
6	   2.000	   7.793	   0.660
7	   2.000	   8.811	   0.660
8	   2.000	   9.828	   0.660
9	   2.000	  10.846	   0.660
10	   2.000	  11.864	   0.660
11	   2.000	  12.881	   0.660
12	   2.000	  13.899	   0.660
13	   2.000	  14.917	   0.661
14	   2.000	  15.932	   0.655
15	   2.000	  16.957	   0.683
16	   2.000	  18.029	   0.666
0	   2.125	   1.802	   0.638
1	   2.125	   2.787	   0.660
2	   2.125	   3.805	   0.660
3	   2.125	   4.823	   0.660
4	   2.125	   5.840	   0.660
5	   2.125	   6.858	   0.660
6	   2.125	   7.876	   0.660
7	   2.125	   8.893	   0.660
8	   2.125	   9.911	   0.660
9	   2.125	  10.928	   0.660
10	   2.125	  11.946	   0.660
11	   2.125	  12.964	   0.660
12	   2.125	  13.981	   0.660
13	   2.125	  15.000	   0.661
14	   2.125	  16.014	   0.656
15	   2.125	  17.043	   0.685
16	   2.125	  18.112	   0.662
0	   2.250	   1.882	   0.639
1	   2.250	   2.870	   0.660
2	   2.250	   3.887	   0.660
3	   2.250	   4.905	   0.660
4	   2.250	   5.923	   0.660
5	   2.250	   6.940	   0.660
6	   2.250	   7.958	   0.660
7	   2.250	   8.976	   0.660
8	   2.250	   9.993	   0.660
9	   2.250	  11.011	   0.660
10	   2.250	  12.029	   0.660
11	   2.250	  13.046	   0.660
12	   2.250	  14.064	   0.660
13	   2.250	  15.082	   0.660
14	   2.250	  16.096	   0.656
15	   2.250	  17.128	   0.686
16	   2.250	  18.195	   0.659
0	   2.375	   1.962	   0.641
1	   2.375	   2.952	   0.660
2	   2.375	   3.970	   0.660
3	   2.375	   4.988	   0.660
4	   2.375	   6.005	   0.660
5	   2.375	   7.023	   0.660
6	   2.375	   8.041	   0.660
7	   2.375	   9.058	   0.660
8	   2.375	  10.076	   0.660
9	   2.375	  11.094	   0.660
10	   2.375	  12.111	   0.660
11	   2.375	  13.129	   0.660
12	   2.375	  14.146	   0.660
13	   2.375	  15.165	   0.660
14	   2.375	  16.178	   0.658
15	   2.375	  17.214	   0.686
16	   2.375	  18.277	   0.656
0	   2.500	   2.042	   0.643
1	   2.500	   3.035	   0.660
2	   2.500	   4.053	   0.660
3	   2.500	   5.070	   0.660
4	   2.500	   6.088	   0.660
5	   2.500	   7.105	   0.660
6	   2.500	   8.123	   0.660
7	   2.500	   9.141	   0.660
8	   2.500	  10.158	   0.660
9	   2.500	  11.176	   0.660
10	   2.500	  12.194	   0.660
11	   2.500	  13.211	   0.660
12	   2.500	  14.229	   0.660
13	   2.500	  15.247	   0.659
14	   2.500	  16.260	   0.659
15	   2.500	  17.300	   0.686
16	   2.500	  18.359	   0.653
0	   2.625	   2.122	   0.644
1	   2.625	   3.117	   0.660
2	   2.625	   4.135	   0.660
3	   2.625	   5.153	   0.660
