# id	 time	 x	 v
0	   0.000	   0.609	   0.000
1	   0.000	   1.526	   0.000
2	   0.000	   2.544	   0.000
3	   0.000	   3.562	   0.000
4	   0.000	   4.579	   0.000
5	   0.000	   5.597	   0.000
6	   0.000	   6.615	   0.000
7	   0.000	   7.632	   0.000
8	   0.000	   8.650	   0.000
9	   0.000	   9.668	   0.000
10	   0.000	  10.685	   0.000
11	   0.000	  11.703	   0.000
12	   0.000	  12.721	   0.000
13	   0.000	  13.738	   0.000
14	   0.000	  14.756	   0.000
15	   0.000	  15.774	   0.000
16	   0.000	  16.791	   0.000
0	   0.125	   0.626	   0.266
1	   0.125	   1.544	   0.266
2	   0.125	   2.561	   0.266
3	   0.125	   3.579	   0.266
4	   0.125	   4.597	   0.266
5	   0.125	   5.614	   0.266
6	   0.125	   6.632	   0.266
7	   0.125	   7.650	   0.266
8	   0.125	   8.667	   0.266
9	   0.125	   9.685	   0.266
10	   0.125	  10.702	   0.266
11	   0.125	  11.720	   0.266
12	   0.125	  12.738	   0.266
13	   0.125	  13.755	   0.266
14	   0.125	  14.773	   0.266
15	   0.125	  15.791	   0.266
16	   0.125	  16.808	   0.266
0	   0.250	   0.670	   0.417
1	   0.250	   1.589	   0.440
2	   0.250	   2.607	   0.440
3	   0.250	   3.624	   0.440
4	   0.250	   4.642	   0.440
5	   0.250	   5.660	   0.440
6	   0.250	   6.677	   0.440
7	   0.250	   7.695	   0.440
8	   0.250	   8.713	   0.440
9	   0.250	   9.730	   0.440
10	   0.250	  10.748	   0.440
11	   0.250	  11.766	   0.440
12	   0.250	  12.783	   0.440
13	   0.250	  13.801	   0.440
14	   0.250	  14.819	   0.440
15	   0.250	  15.836	   0.438
16	   0.250	  16.855	   0.461
0	   0.375	   0.727	   0.479
1	   0.375	   1.649	   0.514
2	   0.375	   2.667	   0.514
3	   0.375	   3.685	   0.514
4	   0.375	   4.702	   0.514
5	   0.375	   5.720	   0.514
6	   0.375	   6.738	   0.514
7	   0.375	   7.755	   0.514
8	   0.375	   8.773	   0.514
9	   0.375	   9.791	   0.514
10	   0.375	  10.808	   0.514
11	   0.375	  11.826	   0.514
12	   0.375	  12.843	   0.514
13	   0.375	  13.861	   0.514
14	   0.375	  14.879	   0.514
15	   0.375	  15.896	   0.507
16	   0.375	  16.919	   0.553
0	   0.500	   0.789	   0.512
1	   0.500	   1.716	   0.551
2	   0.500	   2.734	   0.551
3	   0.500	   3.751	   0.551
4	   0.500	   4.769	   0.551
5	   0.500	   5.787	   0.551
6	   0.500	   6.804	   0.551
7	   0.500	   7.822	   0.551
8	   0.500	   8.840	   0.551
9	   0.500	   9.857	   0.551
10	   0.500	  10.875	   0.551
11	   0.500	  11.893	   0.551
12	   0.500	  12.910	   0.551
13	   0.500	  13.928	   0.551
14	   0.500	  14.946	   0.553
15	   0.500	  15.962	   0.542
16	   0.500	  16.991	   0.598
0	   0.625	   0.854	   0.530
1	   0.625	   1.786	   0.571
2	   0.625	   2.804	   0.571
3	   0.625	   3.822	   0.571
4	   0.625	   4.839	   0.571
5	   0.625	   5.857	   0.571
6	   0.625	   6.875	   0.571
7	   0.625	   7.892	   0.571
8	   0.625	   8.910	   0.571
9	   0.625	   9.928	   0.571
10	   0.625	  10.945	   0.571
11	   0.625	  11.963	   0.571
12	   0.625	  12.980	   0.572
13	   0.625	  13.998	   0.571
14	   0.625	  15.016	   0.573
15	   0.625	  16.031	   0.562
16	   0.625	  17.067	   0.621
0	   0.750	   0.921	   0.542
1	   0.750	   1.859	   0.583
2	   0.750	   2.876	   0.583
3	   0.750	   3.894	   0.583
4	   0.750	   4.912	   0.583
5	   0.750	   5.929	   0.583
6	   0.750	   6.947	   0.583
7	   0.750	   7.964	   0.583
8	   0.750	   8.982	   0.583
9	   0.750	  10.000	   0.583
10	   0.750	  11.017	   0.583
11	   0.750	  12.035	   0.583
12	   0.750	  13.053	   0.583
13	   0.750	  14.070	   0.583
14	   0.750	  15.089	   0.585
15	   0.750	  16.102	   0.574
16	   0.750	  17.146	   0.632
0	   0.875	   0.989	   0.549
1	   0.875	   1.932	   0.590
2	   0.875	   2.950	   0.590
3	   0.875	   3.967	   0.590
4	   0.875	   4.985	   0.590
5	   0.875	   6.002	   0.590
6	   0.875	   7.020	   0.590
7	   0.875	   8.038	   0.590
8	   0.875	   9.055	   0.590
9	   0.875	  10.073	   0.590
10	   0.875	  11.091	   0.590
11	   0.875	  12.108	   0.590
12	   0.875	  13.126	   0.590
13	   0.875	  14.144	   0.589
14	   0.875	  15.162	   0.591
15	   0.875	  16.174	   0.583
16	   0.875	  17.225	   0.636
0	   1.000	   1.058	   0.555
1	   1.000	   2.006	   0.593
2	   1.000	   3.024	   0.593
3	   1.000	   4.041	   0.593
4	   1.000	   5.059	   0.593
5	   1.000	   6.076	   0.593
6	   1.000	   7.094	   0.593
7	   1.000	   8.112	   0.593
8	   1.000	   9.129	   0.593
9	   1.000	  10.147	   0.593
10	   1.000	  11.165	   0.593
11	   1.000	  12.182	   0.593
12	   1.000	  13.200	   0.594
13	   1.000	  14.217	   0.593
14	   1.000	  15.236	   0.594
15	   1.000	  16.247	   0.589
16	   1.000	  17.304	   0.636
0	   1.125	   1.128	   0.559
1	   1.125	   2.080	   0.596
2	   1.125	   3.098	   0.596
3	   1.125	   4.115	   0.596
4	   1.125	   5.133	   0.596
5	   1.125	   6.151	   0.596
6	   1.125	   7.168	   0.596
7	   1.125	   8.186	   0.596
8	   1.125	   9.204	   0.596
9	   1.125	  10.221	   0.596
10	   1.125	  11.239	   0.596
11	   1.125	  12.257	   0.596
12	   1.125	  13.274	   0.596
13	   1.125	  14.292	   0.596
14	   1.125	  15.311	   0.595
15	   1.125	  16.321	   0.595
16	   1.125	  17.384	   0.634
0	   1.250	   1.198	   0.562
1	   1.250	   2.155	   0.597
2	   1.250	   3.172	   0.597
3	   1.250	   4.190	   0.597
4	   1.250	   5.208	   0.597
5	   1.250	   6.225	   0.597
6	   1.250	   7.243	   0.597
7	   1.250	   8.261	   0.597
8	   1.250	   9.278	   0.597
9	   1.250	  10.296	   0.597
10	   1.250	  11.314	   0.597
11	   1.250	  12.331	   0.597
12	   1.250	  13.349	   0.597
13	   1.250	  14.366	   0.597
14	   1.250	  15.385	   0.596
15	   1.250	  16.396	   0.600
16	   1.250	  17.463	   0.631
0	   1.375	   1.269	   0.565
1	   1.375	   2.229	   0.598
2	   1.375	   3.247	   0.598
3	   1.375	   4.265	   0.598
4	   1.375	   5.282	   0.598
5	   1.375	   6.300	   0.598
6	   1.375	   7.318	   0.598
7	   1.375	   8.335	   0.598
8	   1.375	   9.353	   0.598
9	   1.375	  10.371	   0.598
10	   1.375	  11.388	   0.598
11	   1.375	  12.406	   0.598
12	   1.375	  13.424	   0.598
13	   1.375	  14.441	   0.598
14	   1.375	  15.459	   0.595
15	   1.375	  16.471	   0.604
16	   1.375	  17.541	   0.627
0	   1.500	   1.339	   0.567
1	   1.500	   2.304	   0.598
2	   1.500	   3.322	   0.598
3	   1.500	   4.339	   0.598
4	   1.500	   5.357	   0.598
5	   1.500	   6.375	   0.598
6	   1.500	   7.392	   0.598
7	   1.500	   8.410	   0.598
8	   1.500	   9.428	   0.598
9	   1.500	  10.445	   0.598
10	   1.500	  11.463	   0.598
11	   1.500	  12.481	   0.598
12	   1.500	  13.498	   0.598
13	   1.500	  14.516	   0.599
14	   1.500	  15.534	   0.595
15	   1.500	  16.547	   0.608
16	   1.500	  17.619	   0.622
0	   1.625	   1.410	   0.569
1	   1.625	   2.379	   0.598
2	   1.625	   3.397	   0.598
3	   1.625	   4.414	   0.598
4	   1.625	   5.432	   0.598
5	   1.625	   6.450	   0.598
6	   1.625	   7.467	   0.598
7	   1.625	   8.485	   0.598
8	   1.625	   9.503	   0.598
9	   1.625	  10.520	   0.598
10	   1.625	  11.538	   0.598
11	   1.625	  12.555	   0.599
12	   1.625	  13.573	   0.598
13	   1.625	  14.591	   0.600
14	   1.625	  15.608	   0.594
15	   1.625	  16.623	   0.611
16	   1.625	  17.697	   0.618
0	   1.750	   1.482	   0.572
1	   1.750	   2.454	   0.599
2	   1.750	   3.471	   0.599
3	   1.750	   4.489	   0.599
4	   1.750	   5.507	   0.599
5	   1.750	   6.524	   0.599
6	   1.750	   7.542	   0.599
7	   1.750	   8.560	   0.599
8	   1.750	   9.577	   0.599
9	   1.750	  10.595	   0.599
10	   1.750	  11.613	   0.599
11	   1.750	  12.630	   0.599
12	   1.750	  13.648	   0.598
13	   1.750	  14.666	   0.600
14	   1.750	  15.682	   0.594
15	   1.750	  16.700	   0.614
16	   1.750	  17.774	   0.614
0	   1.875	   1.553	   0.574
1	   1.875	   2.529	   0.599
2	   1.875	   3.546	   0.599
3	   1.875	   4.564	   0.599
4	   1.875	   5.582	   0.599
5	   1.875	   6.599	   0.599
6	   1.875	   7.617	   0.599
7	   1.875	   8.635	   0.599
8	   1.875	   9.652	   0.599
9	   1.875	  10.670	   0.599
10	   1.875	  11.687	   0.599
11	   1.875	  12.705	   0.599
12	   1.875	  13.723	   0.599
13	   1.875	  14.741	   0.600
14	   1.875	  15.757	   0.594
15	   1.875	  16.777	   0.616
16	   1.875	  17.850	   0.610
0	   2.000	   1.625	   0.575
1	   2.000	   2.603	   0.599
2	   2.000	   3.621	   0.599
3	   2.000	   4.639	   0.599
4	   2.000	   5.656	   0.599
5	   2.000	   6.674	   0.599
6	   2.000	   7.692	   0.599
7	   2.000	   8.709	   0.599
8	   2.000	   9.727	   0.599
9	   2.000	  10.745	   0.599
10	   2.000	  11.762	   0.599
11	   2.000	  12.780	   0.599
12	   2.000	  13.798	   0.599
13	   2.000	  14.816	   0.600
14	   2.000	  15.831	   0.594
15	   2.000	  16.854	   0.618
16	   2.000	  17.927	   0.607
0	   2.125	   1.697	   0.577
1	   2.125	   2.678	   0.599
2	   2.125	   3.696	   0.599
3	   2.125	   4.714	   0.599
4	   2.125	   5.731	   0.599
5	   2.125	   6.749	   0.599
6	   2.125	   7.767	   0.599
7	   2.125	   8.784	   0.599
8	   2.125	   9.802	   0.599
9	   2.125	  10.820	   0.599
10	   2.125	  11.837	   0.599
11	   2.125	  12.855	   0.599
12	   2.125	  13.872	   0.599
13	   2.125	  14.891	   0.600
14	   2.125	  15.905	   0.594
15	   2.125	  16.931	   0.620
16	   2.125	  18.002	   0.603
0	   2.250	   1.769	   0.579
1	   2.250	   2.753	   0.599
2	   2.250	   3.771	   0.599
3	   2.250	   4.788	   0.599
4	   2.250	   5.806	   0.599
5	   2.250	   6.824	   0.599
6	   2.250	   7.841	   0.599
7	   2.250	   8.859	   0.599
8	   2.250	   9.877	   0.599
9	   2.250	  10.894	   0.599
10	   2.250	  11.912	   0.599
11	   2.250	  12.930	   0.599
12	   2.250	  13.947	   0.599
13	   2.250	  14.966	   0.599
14	   2.250	  15.979	   0.595
15	   2.250	  17.009	   0.621
16	   2.250	  18.077	   0.601
0	   2.375	   1.842	   0.580
1	   2.375	   2.828	   0.599
2	   2.375	   3.846	   0.599
3	   2.375	   4.863	   0.599
4	   2.375	   5.881	   0.599
5	   2.375	   6.899	   0.599
6	   2.375	   7.916	   0.599
7	   2.375	   8.934	   0.599
8	   2.375	   9.952	   0.599
9	   2.375	  10.969	   0.599
10	   2.375	  11.987	   0.599
11	   2.375	  13.005	   0.599
12	   2.375	  14.022	   0.599
13	   2.375	  15.041	   0.599
14	   2.375	  16.054	   0.596
15	   2.375	  17.086	   0.622
16	   2.375	  18.152	   0.598
0	   2.500	   1.914	   0.581
1	   2.500	   2.903	   0.599
2	   2.500	   3.921	   0.599
3	   2.500	   4.938	   0.599
4	   2.500	   5.956	   0.599
5	   2.500	   6.974	   0.599
6	   2.500	   7.991	   0.599
7	   2.500	   9.009	   0.599
8	   2.500	  10.026	   0.599
9	   2.500	  11.044	   0.599
10	   2.500	  12.062	   0.599
11	   2.500	  13.079	   0.599
12	   2.500	  14.097	   0.599
13	   2.500	  15.115	   0.599
14	   2.500	  16.128	   0.597
15	   2.500	  17.164	   0.622
16	   2.500	  18.227	   0.596
0	   2.625	   1.987	   0.583
1	   2.625	   2.978	   0.599
2	   2.625	   3.995	   0.599
3	   2.625	   5.013	   0.599
