# id	 time	 x	 v
0	   0.000	   1.181	   0.000
1	   0.000	   3.244	   0.000
2	   0.000	   5.406	   0.000
3	   0.000	   7.569	   0.000
4	   0.000	   9.731	   0.000
5	   0.000	  11.894	   0.000
6	   0.000	  14.056	   0.000
7	   0.000	  16.219	   0.000
0	   0.125	   1.198	   0.266
1	   0.125	   3.261	   0.266
2	   0.125	   5.423	   0.266
3	   0.125	   7.586	   0.266
4	   0.125	   9.748	   0.266
5	   0.125	  11.911	   0.266
6	   0.125	  14.073	   0.266
7	   0.125	  16.236	   0.266
0	   0.250	   1.245	   0.473
1	   0.250	   3.307	   0.473
2	   0.250	   5.470	   0.473
3	   0.250	   7.632	   0.473
4	   0.250	   9.795	   0.473
5	   0.250	  11.957	   0.473
6	   0.250	  14.120	   0.473
7	   0.250	  16.282	   0.473
0	   0.375	   1.314	   0.634
1	   0.375	   3.377	   0.634
2	   0.375	   5.539	   0.634
3	   0.375	   7.702	   0.634
4	   0.375	   9.864	   0.634
5	   0.375	  12.027	   0.634
6	   0.375	  14.189	   0.634
7	   0.375	  16.352	   0.634
0	   0.500	   1.402	   0.759
1	   0.500	   3.464	   0.759
2	   0.500	   5.627	   0.759
3	   0.500	   7.789	   0.759
4	   0.500	   9.952	   0.759
5	   0.500	  12.114	   0.759
6	   0.500	  14.277	   0.759
7	   0.500	  16.439	   0.759
0	   0.625	   1.503	   0.857
1	   0.625	   3.565	   0.857
2	   0.625	   5.728	   0.857
3	   0.625	   7.890	   0.857
4	   0.625	  10.053	   0.857
5	   0.625	  12.215	   0.857
6	   0.625	  14.378	   0.857
7	   0.625	  16.540	   0.857
0	   0.750	   1.615	   0.932
1	   0.750	   3.677	   0.933
2	   0.750	   5.840	   0.933
3	   0.750	   8.002	   0.933
4	   0.750	  10.165	   0.933
5	   0.750	  12.327	   0.933
6	   0.750	  14.490	   0.933
7	   0.750	  16.652	   0.933
0	   0.875	   1.735	   0.978
1	   0.875	   3.798	   0.990
2	   0.875	   5.960	   0.990
3	   0.875	   8.123	   0.990
4	   0.875	  10.285	   0.990
5	   0.875	  12.448	   0.990
6	   0.875	  14.610	   0.990
7	   0.875	  16.773	   0.992
0	   1.000	   1.858	   1.000
1	   1.000	   3.924	   1.025
2	   1.000	   6.086	   1.025
3	   1.000	   8.249	   1.025
4	   1.000	  10.411	   1.025
5	   1.000	  12.574	   1.025
6	   1.000	  14.736	   1.024
7	   1.000	  16.900	   1.037
0	   1.125	   1.984	   1.011
1	   1.125	   4.053	   1.043
2	   1.125	   6.216	   1.043
3	   1.125	   8.378	   1.043
4	   1.125	  10.541	   1.043
5	   1.125	  12.703	   1.043
6	   1.125	  14.865	   1.039
7	   1.125	  17.032	   1.069
0	   1.250	   2.111	   1.017
1	   1.250	   4.184	   1.052
2	   1.250	   6.347	   1.052
3	   1.250	   8.509	   1.052
4	   1.250	  10.672	   1.052
5	   1.250	  12.834	   1.053
6	   1.250	  14.996	   1.046
7	   1.250	  17.167	   1.089
0	   1.375	   2.238	   1.020
1	   1.375	   4.316	   1.057
2	   1.375	   6.479	   1.057
3	   1.375	   8.641	   1.057
4	   1.375	  10.804	   1.057
5	   1.375	  12.966	   1.059
6	   1.375	  15.127	   1.049
7	   1.375	  17.303	   1.099
0	   1.500	   2.366	   1.023
1	   1.500	   4.448	   1.060
2	   1.500	   6.611	   1.060
3	   1.500	   8.773	   1.060
4	   1.500	  10.936	   1.060
5	   1.500	  13.099	   1.062
6	   1.500	  15.258	   1.051
7	   1.500	  17.441	   1.104
0	   1.625	   2.494	   1.025
1	   1.625	   4.581	   1.061
2	   1.625	   6.744	   1.061
3	   1.625	   8.906	   1.061
4	   1.625	  11.068	   1.061
5	   1.625	  13.232	   1.063
6	   1.625	  15.390	   1.053
7	   1.625	  17.579	   1.104
0	   1.750	   2.622	   1.027
1	   1.750	   4.714	   1.062
2	   1.750	   6.876	   1.062
3	   1.750	   9.039	   1.062
4	   1.750	  11.201	   1.062
5	   1.750	  13.365	   1.064
6	   1.750	  15.521	   1.055
7	   1.750	  17.717	   1.103
0	   1.875	   2.751	   1.029
1	   1.875	   4.847	   1.063
2	   1.875	   7.009	   1.063
3	   1.875	   9.172	   1.063
4	   1.875	  11.334	   1.062
5	   1.875	  13.498	   1.063
6	   1.875	  15.653	   1.058
7	   1.875	  17.855	   1.100
0	   2.000	   2.879	   1.030
1	   2.000	   4.979	   1.063
2	   2.000	   7.142	   1.063
3	   2.000	   9.304	   1.063
4	   2.000	  11.467	   1.063
5	   2.000	  13.631	   1.063
6	   2.000	  15.786	   1.061
7	   2.000	  17.992	   1.097
0	   2.125	   3.008	   1.032
1	   2.125	   5.112	   1.063
2	   2.125	   7.275	   1.063
3	   2.125	   9.437	   1.063
4	   2.125	  11.600	   1.063
5	   2.125	  13.763	   1.062
6	   2.125	  15.919	   1.064
7	   2.125	  18.129	   1.093
0	   2.250	   3.138	   1.034
1	   2.250	   5.245	   1.063
2	   2.250	   7.408	   1.063
3	   2.250	   9.570	   1.063
4	   2.250	  11.733	   1.064
5	   2.250	  13.896	   1.061
6	   2.250	  16.052	   1.068
7	   2.250	  18.265	   1.089
0	   2.375	   3.267	   1.036
1	   2.375	   5.378	   1.063
2	   2.375	   7.541	   1.063
3	   2.375	   9.703	   1.063
4	   2.375	  11.866	   1.064
5	   2.375	  14.028	   1.060
6	   2.375	  16.186	   1.071
7	   2.375	  18.401	   1.085
0	   2.500	   3.396	   1.037
1	   2.500	   5.511	   1.063
2	   2.500	   7.673	   1.063
3	   2.500	   9.836	   1.063
4	   2.500	  11.999	   1.064
5	   2.500	  14.161	   1.059
6	   2.500	  16.320	   1.074
7	   2.500	  18.537	   1.081
0	   2.625	   3.526	   1.039
1	   2.625	   5.644	   1.063
2	   2.625	   7.806	   1.063
3	   2.625	   9.969	   1.063
4	   2.625	  12.132	   1.064
5	   2.625	  14.293	   1.058
6	   2.625	  16.454	   1.076
7	   2.625	  18.672	   1.078
0	   2.750	   3.656	   1.041
1	   2.750	   5.777	   1.063
2	   2.750	   7.939	   1.063
3	   2.750	  10.102	   1.063
4	   2.750	  12.265	   1.065
5	   2.750	  14.425	   1.058
6	   2.750	  16.589	   1.079
7	   2.750	  18.806	   1.074
0	   2.875	   3.786	   1.042
1	   2.875	   5.910	   1.063
2	   2.875	   8.072	   1.063
3	   2.875	  10.234	   1.063
4	   2.875	  12.398	   1.064
5	   2.875	  14.558	   1.057
6	   2.875	  16.724	   1.080
7	   2.875	  18.940	   1.071
0	   3.000	   3.917	   1.043
1	   3.000	   6.042	   1.063
2	   3.000	   8.205	   1.063
3	   3.000	  10.367	   1.063
4	   3.000	  12.531	   1.064
5	   3.000	  14.690	   1.058
6	   3.000	  16.859	   1.082
7	   3.000	  19.074	   1.068
0	   3.125	   4.047	   1.045
1	   3.125	   6.175	   1.063
2	   3.125	   8.338	   1.063
3	   3.125	  10.500	   1.063
4	   3.125	  12.664	   1.064
5	   3.125	  14.822	   1.058
6	   3.125	  16.994	   1.083
7	   3.125	  19.207	   1.066
0	   3.250	   4.178	   1.046
1	   3.250	   6.308	   1.063
2	   3.250	   8.471	   1.063
3	   3.250	  10.633	   1.063
4	   3.250	  12.797	   1.064
5	   3.250	  14.954	   1.059
6	   3.250	  17.130	   1.084
7	   3.250	  19.340	   1.064
0	   3.375	   4.309	   1.047
1	   3.375	   6.441	   1.063
2	   3.375	   8.604	   1.063
3	   3.375	  10.766	   1.063
4	   3.375	  12.930	   1.063
5	   3.375	  15.087	   1.059
6	   3.375	  17.265	   1.084
7	   3.375	  19.473	   1.062
0	   3.500	   4.440	   1.048
1	   3.500	   6.574	   1.063
2	   3.500	   8.737	   1.063
3	   3.500	  10.899	   1.063
4	   3.500	  13.063	   1.063
5	   3.500	  15.219	   1.060
6	   3.500	  17.401	   1.084
7	   3.500	  19.606	   1.060
0	   3.625	   4.571	   1.049
1	   3.625	   6.707	   1.063
2	   3.625	   8.869	   1.063
3	   3.625	  11.032	   1.064
4	   3.625	  13.195	   1.062
5	   3.625	  15.352	   1.061
6	   3.625	  17.536	   1.084
7	   3.625	  19.738	   1.059
0	   3.750	   4.702	   1.050
1	   3.750	   6.840	   1.063
2	   3.750	   9.002	   1.063
3	   3.750	  11.165	   1.064
4	   3.750	  13.328	   1.062
5	   3.750	  15.484	   1.063
6	   3.750	  17.671	   1.083
7	   3.750	  19.871	   1.057
0	   3.875	   4.833	   1.051
1	   3.875	   6.973	   1.063
2	   3.875	   9.135	   1.063
3	   3.875	  11.298	   1.064
4	   3.875	  13.461	   1.061
5	   3.875	  15.617	   1.064
6	   3.875	  17.807	   1.083
7	   3.875	  20.003	   1.056
0	   4.000	   4.964	   1.051
1	   4.000	   7.106	   1.063
2	   4.000	   9.268	   1.063
3	   4.000	  11.431	   1.064
4	   4.000	  13.593	   1.061
5	   4.000	  15.750	   1.065
6	   4.000	  17.942	   1.082
7	   4.000	  20.135	   1.055
0	   4.125	   5.096	   1.052
1	   4.125	   7.238	   1.063
2	   4.125	   9.401	   1.063
3	   4.125	  11.564	   1.064
4	   4.125	  13.726	   1.060
5	   4.125	  15.884	   1.067
6	   4.125	  18.077	   1.081
7	   4.125	  20.266	   1.054
0	   4.250	   5.227	   1.053
1	   4.250	   7.371	   1.063
2	   4.250	   9.534	   1.063
3	   4.250	  11.697	   1.064
4	   4.250	  13.858	   1.060
5	   4.250	  16.017	   1.068
6	   4.250	  18.212	   1.080
7	   4.250	  20.398	   1.054
0	   4.375	   5.359	   1.054
