# id	 time	 x	 v
0	   0.000	   1.181	   0.000
1	   0.000	   3.244	   0.000
2	   0.000	   5.406	   0.000
3	   0.000	   7.569	   0.000
4	   0.000	   9.731	   0.000
5	   0.000	  11.894	   0.000
6	   0.000	  14.056	   0.000
7	   0.000	  16.219	   0.000
0	   0.125	   1.198	   0.266
1	   0.125	   3.261	   0.266
2	   0.125	   5.423	   0.266
3	   0.125	   7.586	   0.266
4	   0.125	   9.748	   0.266
5	   0.125	  11.911	   0.266
6	   0.125	  14.073	   0.266
7	   0.125	  16.236	   0.266
0	   0.250	   1.245	   0.473
1	   0.250	   3.307	   0.473
2	   0.250	   5.470	   0.473
3	   0.250	   7.632	   0.473
4	   0.250	   9.795	   0.473
5	   0.250	  11.957	   0.473
6	   0.250	  14.120	   0.473
7	   0.250	  16.282	   0.473
0	   0.375	   1.314	   0.627
1	   0.375	   3.377	   0.632
2	   0.375	   5.539	   0.632
3	   0.375	   7.702	   0.632
4	   0.375	   9.864	   0.632
5	   0.375	  12.027	   0.632
6	   0.375	  14.189	   0.632
7	   0.375	  16.352	   0.634
0	   0.500	   1.398	   0.702
1	   0.500	   3.462	   0.719
2	   0.500	   5.625	   0.719
3	   0.500	   7.787	   0.719
4	   0.500	   9.950	   0.719
5	   0.500	  12.112	   0.719
6	   0.500	  14.274	   0.717
7	   0.500	  16.438	   0.737
0	   0.625	   1.488	   0.738
1	   0.625	   3.555	   0.761
2	   0.625	   5.717	   0.761
3	   0.625	   7.880	   0.761
4	   0.625	  10.042	   0.761
5	   0.625	  12.205	   0.761
6	   0.625	  14.367	   0.756
7	   0.625	  16.534	   0.788
0	   0.750	   1.582	   0.757
1	   0.750	   3.651	   0.783
2	   0.750	   5.814	   0.783
3	   0.750	   7.976	   0.783
4	   0.750	  10.139	   0.782
5	   0.750	  12.302	   0.784
6	   0.750	  14.463	   0.776
7	   0.750	  16.634	   0.814
0	   0.875	   1.677	   0.767
1	   0.875	   3.750	   0.794
2	   0.875	   5.913	   0.794
3	   0.875	   8.075	   0.794
4	   0.875	  10.238	   0.794
5	   0.875	  12.400	   0.796
6	   0.875	  14.560	   0.787
7	   0.875	  16.737	   0.828
0	   1.000	   1.773	   0.773
1	   1.000	   3.850	   0.801
2	   1.000	   6.012	   0.801
3	   1.000	   8.175	   0.801
4	   1.000	  10.337	   0.800
5	   1.000	  12.500	   0.803
6	   1.000	  14.659	   0.793
7	   1.000	  16.841	   0.835
0	   1.125	   1.870	   0.777
1	   1.125	   3.950	   0.804
2	   1.125	   6.113	   0.804
3	   1.125	   8.275	   0.804
4	   1.125	  10.437	   0.804
5	   1.125	  12.601	   0.806
6	   1.125	  14.758	   0.797
7	   1.125	  16.945	   0.838
0	   1.250	   1.967	   0.779
1	   1.250	   4.051	   0.806
2	   1.250	   6.213	   0.806
3	   1.250	   8.376	   0.806
4	   1.250	  10.538	   0.806
5	   1.250	  12.702	   0.808
6	   1.250	  14.858	   0.800
7	   1.250	  17.050	   0.839
0	   1.375	   2.065	   0.781
1	   1.375	   4.152	   0.807
2	   1.375	   6.314	   0.807
3	   1.375	   8.477	   0.807
4	   1.375	  10.639	   0.807
5	   1.375	  12.803	   0.808
6	   1.375	  14.958	   0.802
7	   1.375	  17.155	   0.838
0	   1.500	   2.163	   0.782
1	   1.500	   4.253	   0.808
2	   1.500	   6.415	   0.808
3	   1.500	   8.578	   0.808
4	   1.500	  10.740	   0.808
5	   1.500	  12.904	   0.808
6	   1.500	  15.059	   0.805
7	   1.500	  17.260	   0.836
0	   1.625	   2.261	   0.784
1	   1.625	   4.354	   0.808
2	   1.625	   6.516	   0.808
3	   1.625	   8.679	   0.808
4	   1.625	  10.841	   0.808
5	   1.625	  13.005	   0.808
6	   1.625	  15.160	   0.807
7	   1.625	  17.364	   0.835
0	   1.750	   2.359	   0.785
1	   1.750	   4.455	   0.808
2	   1.750	   6.617	   0.809
3	   1.750	   8.780	   0.808
4	   1.750	  10.942	   0.809
5	   1.750	  13.106	   0.808
6	   1.750	  15.261	   0.809
7	   1.750	  17.468	   0.832
0	   1.875	   2.457	   0.786
1	   1.875	   4.556	   0.809
2	   1.875	   6.718	   0.809
3	   1.875	   8.881	   0.808
4	   1.875	  11.043	   0.809
5	   1.875	  13.207	   0.807
6	   1.875	  15.362	   0.811
7	   1.875	  17.572	   0.830
0	   2.000	   2.555	   0.787
1	   2.000	   4.657	   0.809
2	   2.000	   6.819	   0.809
3	   2.000	   8.982	   0.808
4	   2.000	  11.144	   0.809
5	   2.000	  13.308	   0.806
6	   2.000	  15.463	   0.813
7	   2.000	  17.676	   0.828
0	   2.125	   2.653	   0.788
1	   2.125	   4.758	   0.809
2	   2.125	   6.920	   0.809
3	   2.125	   9.083	   0.808
4	   2.125	  11.245	   0.810
5	   2.125	  13.408	   0.806
6	   2.125	  15.565	   0.814
7	   2.125	  17.779	   0.826
0	   2.250	   2.752	   0.789
1	   2.250	   4.859	   0.809
2	   2.250	   7.021	   0.809
3	   2.250	   9.184	   0.808
4	   2.250	  11.347	   0.810
5	   2.250	  13.509	   0.805
6	   2.250	  15.667	   0.816
7	   2.250	  17.882	   0.824
0	   2.375	   2.851	   0.790
1	   2.375	   4.960	   0.809
2	   2.375	   7.123	   0.809
3	   2.375	   9.285	   0.808
4	   2.375	  11.448	   0.810
5	   2.375	  13.610	   0.805
6	   2.375	  15.769	   0.818
7	   2.375	  17.985	   0.822
0	   2.500	   2.949	   0.790
1	   2.500	   5.061	   0.809
2	   2.500	   7.224	   0.809
3	   2.500	   9.386	   0.808
4	   2.500	  11.549	   0.810
5	   2.500	  13.710	   0.805
6	   2.500	  15.871	   0.819
7	   2.500	  18.088	   0.820
0	   2.625	   3.048	   0.791
1	   2.625	   5.162	   0.809
2	   2.625	   7.325	   0.809
3	   2.625	   9.487	   0.808
4	   2.625	  11.650	   0.810
5	   2.625	  13.811	   0.805
6	   2.625	  15.974	   0.820
7	   2.625	  18.190	   0.818
0	   2.750	   3.147	   0.792
1	   2.750	   5.263	   0.809
2	   2.750	   7.426	   0.809
3	   2.750	   9.588	   0.808
4	   2.750	  11.752	   0.810
5	   2.750	  13.911	   0.805
6	   2.750	  16.076	   0.821
7	   2.750	  18.292	   0.817
0	   2.875	   3.246	   0.793
1	   2.875	   5.364	   0.809
2	   2.875	   7.527	   0.809
3	   2.875	   9.689	   0.809
4	   2.875	  11.853	   0.810
5	   2.875	  14.012	   0.805
6	   2.875	  16.179	   0.822
7	   2.875	  18.394	   0.815
0	   3.000	   3.345	   0.793
1	   3.000	   5.466	   0.809
2	   3.000	   7.628	   0.809
3	   3.000	   9.790	   0.809
4	   3.000	  11.954	   0.810
5	   3.000	  14.113	   0.805
6	   3.000	  16.282	   0.822
7	   3.000	  18.496	   0.814
0	   3.125	   3.445	   0.794
1	   3.125	   5.567	   0.809
2	   3.125	   7.729	   0.809
3	   3.125	   9.891	   0.809
4	   3.125	  12.055	   0.809
5	   3.125	  14.213	   0.805
6	   3.125	  16.384	   0.823
7	   3.125	  18.598	   0.812
0	   3.250	   3.544	   0.795
1	   3.250	   5.668	   0.809
2	   3.250	   7.830	   0.809
3	   3.250	   9.992	   0.809
4	   3.250	  12.156	   0.809
5	   3.250	  14.314	   0.806
6	   3.250	  16.487	   0.823
7	   3.250	  18.699	   0.811
0	   3.375	   3.643	   0.795
1	   3.375	   5.769	   0.809
2	   3.375	   7.931	   0.809
3	   3.375	  10.094	   0.809
4	   3.375	  12.257	   0.809
5	   3.375	  14.415	   0.806
6	   3.375	  16.590	   0.823
7	   3.375	  18.801	   0.810
0	   3.500	   3.743	   0.796
1	   3.500	   5.870	   0.809
2	   3.500	   8.032	   0.809
3	   3.500	  10.195	   0.809
4	   3.500	  12.358	   0.809
5	   3.500	  14.515	   0.806
6	   3.500	  16.693	   0.823
7	   3.500	  18.902	   0.809
0	   3.625	   3.842	   0.797
1	   3.625	   5.971	   0.809
2	   3.625	   8.134	   0.809
3	   3.625	  10.296	   0.809
4	   3.625	  12.460	   0.808
5	   3.625	  14.616	   0.807
6	   3.625	  16.796	   0.823
7	   3.625	  19.003	   0.808
0	   3.750	   3.942	   0.797
1	   3.750	   6.072	   0.809
2	   3.750	   8.235	   0.809
3	   3.750	  10.397	   0.809
4	   3.750	  12.561	   0.808
5	   3.750	  14.717	   0.808
6	   3.750	  16.899	   0.823
7	   3.750	  19.104	   0.807
0	   3.875	   4.042	   0.798
1	   3.875	   6.173	   0.809
2	   3.875	   8.336	   0.809
3	   3.875	  10.498	   0.809
4	   3.875	  12.662	   0.808
5	   3.875	  14.818	   0.808
6	   3.875	  17.002	   0.823
7	   3.875	  19.205	   0.807
0	   4.000	   4.141	   0.798
1	   4.000	   6.274	   0.809
2	   4.000	   8.437	   0.809
3	   4.000	  10.599	   0.809
4	   4.000	  12.762	   0.807
5	   4.000	  14.919	   0.809
6	   4.000	  17.105	   0.823
7	   4.000	  19.306	   0.806
0	   4.125	   4.241	   0.799
1	   4.125	   6.375	   0.809
2	   4.125	   8.538	   0.809
3	   4.125	  10.700	   0.809
4	   4.125	  12.863	   0.807
5	   4.125	  15.020	   0.810
6	   4.125	  17.207	   0.823
7	   4.125	  19.406	   0.805
0	   4.250	   4.341	   0.799
1	   4.250	   6.476	   0.809
2	   4.250	   8.639	   0.809
3	   4.250	  10.802	   0.809
4	   4.250	  12.964	   0.807
5	   4.250	  15.122	   0.810
6	   4.250	  17.310	   0.822
7	   4.250	  19.507	   0.805
0	   4.375	   4.441	   0.799
