# id	 time	 x	 v
0	   0.000	   1.181	   0.000
1	   0.000	   3.244	   0.000
2	   0.000	   5.406	   0.000
3	   0.000	   7.569	   0.000
4	   0.000	   9.731	   0.000
5	   0.000	  11.894	   0.000
6	   0.000	  14.056	   0.000
7	   0.000	  16.219	   0.000
0	   0.125	   1.198	   0.266
1	   0.125	   3.261	   0.266
2	   0.125	   5.423	   0.266
3	   0.125	   7.586	   0.266
4	   0.125	   9.748	   0.266
5	   0.125	  11.911	   0.266
6	   0.125	  14.073	   0.266
7	   0.125	  16.236	   0.266
0	   0.250	   1.245	   0.473
1	   0.250	   3.307	   0.473
2	   0.250	   5.470	   0.473
3	   0.250	   7.632	   0.473
4	   0.250	   9.795	   0.473
5	   0.250	  11.957	   0.473
6	   0.250	  14.120	   0.473
7	   0.250	  16.282	   0.473
0	   0.375	   1.314	   0.634
1	   0.375	   3.377	   0.634
2	   0.375	   5.539	   0.634
3	   0.375	   7.702	   0.634
4	   0.375	   9.864	   0.634
5	   0.375	  12.027	   0.634
6	   0.375	  14.189	   0.634
7	   0.375	  16.352	   0.634
0	   0.500	   1.402	   0.759
1	   0.500	   3.464	   0.759
2	   0.500	   5.627	   0.759
3	   0.500	   7.789	   0.759
4	   0.500	   9.952	   0.759
5	   0.500	  12.114	   0.759
6	   0.500	  14.277	   0.759
7	   0.500	  16.439	   0.759
0	   0.625	   1.502	   0.840
1	   0.625	   3.565	   0.852
2	   0.625	   5.728	   0.852
3	   0.625	   7.890	   0.852
4	   0.625	  10.053	   0.852
5	   0.625	  12.215	   0.852
6	   0.625	  14.378	   0.852
7	   0.625	  16.540	   0.856
0	   0.750	   1.610	   0.878
1	   0.750	   3.675	   0.901
2	   0.750	   5.838	   0.901
3	   0.750	   8.000	   0.901
4	   0.750	  10.163	   0.901
5	   0.750	  12.325	   0.901
6	   0.750	  14.488	   0.899
7	   0.750	  16.652	   0.922
0	   0.875	   1.721	   0.897
1	   0.875	   3.790	   0.926
2	   0.875	   5.952	   0.926
3	   0.875	   8.115	   0.926
4	   0.875	  10.277	   0.926
5	   0.875	  12.440	   0.927
6	   0.875	  14.601	   0.921
7	   0.875	  16.770	   0.958
0	   1.000	   1.834	   0.908
1	   1.000	   3.906	   0.939
2	   1.000	   6.069	   0.939
3	   1.000	   8.231	   0.939
4	   1.000	  10.394	   0.939
5	   1.000	  12.556	   0.941
6	   1.000	  14.717	   0.932
7	   1.000	  16.891	   0.977
0	   1.125	   1.948	   0.913
1	   1.125	   4.024	   0.946
2	   1.125	   6.187	   0.946
3	   1.125	   8.349	   0.946
4	   1.125	  10.512	   0.946
5	   1.125	  12.674	   0.948
6	   1.125	  14.834	   0.938
7	   1.125	  17.013	   0.986
0	   1.250	   2.062	   0.917
1	   1.250	   4.143	   0.950
2	   1.250	   6.305	   0.950
3	   1.250	   8.468	   0.950
4	   1.250	  10.630	   0.950
5	   1.250	  12.793	   0.952
6	   1.250	  14.952	   0.941
7	   1.250	  17.137	   0.990
0	   1.375	   2.177	   0.920
1	   1.375	   4.262	   0.952
2	   1.375	   6.424	   0.952
3	   1.375	   8.587	   0.952
4	   1.375	  10.749	   0.952
5	   1.375	  12.912	   0.954
6	   1.375	  15.069	   0.944
7	   1.375	  17.261	   0.991
0	   1.500	   2.292	   0.922
1	   1.500	   4.381	   0.953
2	   1.500	   6.543	   0.953
3	   1.500	   8.706	   0.953
4	   1.500	  10.868	   0.953
5	   1.500	  13.032	   0.955
6	   1.500	  15.188	   0.947
7	   1.500	  17.385	   0.990
0	   1.625	   2.407	   0.923
1	   1.625	   4.500	   0.954
2	   1.625	   6.662	   0.954
3	   1.625	   8.825	   0.954
4	   1.625	  10.987	   0.954
5	   1.625	  13.151	   0.955
6	   1.625	  15.306	   0.950
7	   1.625	  17.508	   0.988
0	   1.750	   2.523	   0.925
1	   1.750	   4.619	   0.954
2	   1.750	   6.782	   0.954
3	   1.750	   8.944	   0.954
4	   1.750	  11.106	   0.954
5	   1.750	  13.270	   0.954
6	   1.750	  15.425	   0.953
7	   1.750	  17.632	   0.985
0	   1.875	   2.639	   0.926
1	   1.875	   4.738	   0.954
2	   1.875	   6.901	   0.955
3	   1.875	   9.063	   0.954
4	   1.875	  11.226	   0.955
5	   1.875	  13.390	   0.953
6	   1.875	  15.545	   0.956
7	   1.875	  17.755	   0.982
0	   2.000	   2.754	   0.928
1	   2.000	   4.858	   0.955
2	   2.000	   7.020	   0.955
3	   2.000	   9.183	   0.954
4	   2.000	  11.345	   0.955
5	   2.000	  13.509	   0.952
6	   2.000	  15.664	   0.958
7	   2.000	  17.877	   0.979
0	   2.125	   2.871	   0.929
1	   2.125	   4.977	   0.955
2	   2.125	   7.140	   0.955
3	   2.125	   9.302	   0.954
4	   2.125	  11.465	   0.956
5	   2.125	  13.628	   0.952
6	   2.125	  15.784	   0.961
7	   2.125	  18.000	   0.976
0	   2.250	   2.987	   0.931
1	   2.250	   5.096	   0.955
2	   2.250	   7.259	   0.955
3	   2.250	   9.421	   0.954
4	   2.250	  11.584	   0.956
5	   2.250	  13.747	   0.951
6	   2.250	  15.904	   0.963
7	   2.250	  18.121	   0.973
0	   2.375	   3.103	   0.932
1	   2.375	   5.216	   0.955
2	   2.375	   7.378	   0.955
3	   2.375	   9.541	   0.954
4	   2.375	  11.703	   0.956
5	   2.375	  13.865	   0.950
6	   2.375	  16.025	   0.966
7	   2.375	  18.243	   0.970
0	   2.500	   3.220	   0.933
1	   2.500	   5.335	   0.955
2	   2.500	   7.498	   0.955
3	   2.500	   9.660	   0.954
4	   2.500	  11.823	   0.956
5	   2.500	  13.984	   0.950
6	   2.500	  16.146	   0.967
7	   2.500	  18.364	   0.967
0	   2.625	   3.336	   0.934
1	   2.625	   5.454	   0.955
2	   2.625	   7.617	   0.955
3	   2.625	   9.779	   0.954
4	   2.625	  11.943	   0.956
5	   2.625	  14.103	   0.950
6	   2.625	  16.267	   0.969
7	   2.625	  18.485	   0.965
0	   2.750	   3.453	   0.935
1	   2.750	   5.574	   0.955
2	   2.750	   7.736	   0.955
3	   2.750	   9.899	   0.954
4	   2.750	  12.062	   0.956
5	   2.750	  14.222	   0.950
6	   2.750	  16.388	   0.970
7	   2.750	  18.605	   0.962
0	   2.875	   3.570	   0.937
1	   2.875	   5.693	   0.955
2	   2.875	   7.856	   0.955
3	   2.875	  10.018	   0.954
4	   2.875	  12.182	   0.956
5	   2.875	  14.340	   0.950
6	   2.875	  16.509	   0.971
7	   2.875	  18.725	   0.960
0	   3.000	   3.687	   0.938
1	   3.000	   5.812	   0.955
2	   3.000	   7.975	   0.955
3	   3.000	  10.137	   0.955
4	   3.000	  12.301	   0.956
5	   3.000	  14.459	   0.950
6	   3.000	  16.631	   0.972
7	   3.000	  18.845	   0.958
0	   3.125	   3.805	   0.938
1	   3.125	   5.932	   0.955
2	   3.125	   8.094	   0.955
3	   3.125	  10.257	   0.955
4	   3.125	  12.420	   0.955
5	   3.125	  14.578	   0.951
6	   3.125	  16.752	   0.973
7	   3.125	  18.965	   0.956
0	   3.250	   3.922	   0.939
1	   3.250	   6.051	   0.955
2	   3.250	   8.214	   0.955
3	   3.250	  10.376	   0.955
4	   3.250	  12.540	   0.955
5	   3.250	  14.697	   0.951
6	   3.250	  16.874	   0.973
7	   3.250	  19.084	   0.955
0	   3.375	   4.040	   0.940
1	   3.375	   6.170	   0.955
2	   3.375	   8.333	   0.955
3	   3.375	  10.495	   0.955
4	   3.375	  12.659	   0.954
5	   3.375	  14.816	   0.952
6	   3.375	  16.996	   0.973
7	   3.375	  19.203	   0.953
0	   3.500	   4.157	   0.941
1	   3.500	   6.290	   0.955
2	   3.500	   8.452	   0.955
3	   3.500	  10.615	   0.955
4	   3.500	  12.778	   0.954
5	   3.500	  14.935	   0.953
6	   3.500	  17.117	   0.973
7	   3.500	  19.323	   0.952
0	   3.625	   4.275	   0.942
1	   3.625	   6.409	   0.955
2	   3.625	   8.572	   0.955
3	   3.625	  10.734	   0.955
4	   3.625	  12.898	   0.954
5	   3.625	  15.054	   0.954
6	   3.625	  17.239	   0.973
7	   3.625	  19.441	   0.951
0	   3.750	   4.393	   0.943
1	   3.750	   6.529	   0.955
2	   3.750	   8.691	   0.954
3	   3.750	  10.853	   0.955
4	   3.750	  13.017	   0.953
5	   3.750	  15.173	   0.955
6	   3.750	  17.361	   0.972
7	   3.750	  19.560	   0.950
0	   3.875	   4.510	   0.943
1	   3.875	   6.648	   0.955
2	   3.875	   8.810	   0.954
3	   3.875	  10.973	   0.956
4	   3.875	  13.136	   0.953
5	   3.875	  15.293	   0.956
6	   3.875	  17.482	   0.972
7	   3.875	  19.679	   0.949
0	   4.000	   4.628	   0.944
1	   4.000	   6.767	   0.955
2	   4.000	   8.930	   0.954
3	   4.000	  11.092	   0.956
4	   4.000	  13.255	   0.952
5	   4.000	  15.412	   0.957
6	   4.000	  17.604	   0.971
7	   4.000	  19.798	   0.948
0	   4.125	   4.746	   0.944
1	   4.125	   6.887	   0.955
2	   4.125	   9.049	   0.954
3	   4.125	  11.212	   0.956
4	   4.125	  13.374	   0.952
5	   4.125	  15.532	   0.958
6	   4.125	  17.725	   0.971
7	   4.125	  19.916	   0.948
0	   4.250	   4.864	   0.945
1	   4.250	   7.006	   0.955
2	   4.250	   9.168	   0.954
3	   4.250	  11.331	   0.956
4	   4.250	  13.493	   0.952
5	   4.250	  15.652	   0.959
6	   4.250	  17.846	   0.970
7	   4.250	  20.034	   0.947
0	   4.375	   4.983	   0.946
