# id	 time	 x	 y	 vx	 vy
0	  0.000	  0.862	  1.000	  0.010	  0.010
1	  0.000	  2.586	  1.000	  0.010	  0.010
2	  0.000	  4.310	  1.000	  0.010	  0.010
3	  0.000	  6.034	  1.000	  0.010	  0.010
4	  0.000	  7.759	  1.000	  0.010	  0.010
5	  0.000	  9.483	  1.000	  0.010	  0.010
6	  0.000	 11.207	  1.000	  0.010	  0.010
7	  0.000	 12.931	  1.000	  0.010	  0.010
8	  0.000	 14.655	  1.000	  0.010	  0.010
9	  0.000	 16.379	  1.000	  0.010	  0.010
10	  0.000	 18.103	  1.000	  0.010	  0.010
11	  0.000	 19.828	  1.000	  0.010	  0.010
12	  0.000	 21.552	  1.000	  0.010	  0.010
13	  0.000	 23.276	  1.000	  0.010	  0.010
14	  0.000	 25.000	  1.000	  0.010	  0.010
15	  0.000	 26.724	  1.000	  0.010	  0.010
16	  0.000	 28.448	  1.000	  0.010	  0.010
17	  0.000	 30.172	  1.000	  0.010	  0.010
18	  0.000	 31.897	  1.000	  0.010	  0.010
19	  0.000	 33.621	  1.000	  0.010	  0.010
20	  0.000	 35.345	  1.000	  0.010	  0.010
21	  0.000	 37.069	  1.000	  0.010	  0.010
22	  0.000	 38.793	  1.000	  0.010	  0.010
23	  0.000	 40.517	  1.000	  0.010	  0.010
24	  0.000	 42.241	  1.000	  0.010	  0.010
25	  0.000	 43.966	  1.000	  0.010	  0.010
26	  0.000	 45.690	  1.000	  0.010	  0.010
27	  0.000	 47.414	  1.000	  0.010	  0.010
28	  0.000	 49.138	  1.000	  0.010	  0.010
29	  0.000	 50.862	  1.000	  0.010	  0.010
30	  0.000	 52.586	  1.000	  0.010	  0.010
31	  0.000	 54.310	  1.000	  0.010	  0.010
32	  0.000	 56.034	  1.000	  0.010	  0.010
33	  0.000	 57.759	  1.000	  0.010	  0.010
34	  0.000	 59.483	  1.000	  0.010	  0.010
35	  0.000	 61.207	  1.000	  0.010	  0.010
36	  0.000	 62.931	  1.000	  0.010	  0.010
37	  0.000	 64.655	  1.000	  0.010	  0.010
38	  0.000	 66.379	  1.000	  0.010	  0.010
39	  0.000	 68.103	  1.000	  0.010	  0.010
40	  0.000	 69.828	  1.000	  0.010	  0.010
41	  0.000	 71.552	  1.000	  0.010	  0.010
42	  0.000	 73.276	  1.000	  0.010	  0.010
43	  0.000	 75.000	  1.000	  0.010	  0.010
44	  0.000	 76.724	  1.000	  0.010	  0.010
45	  0.000	 78.448	  1.000	  0.010	  0.010
46	  0.000	 80.172	  1.000	  0.010	  0.010
47	  0.000	 81.897	  1.000	  0.010	  0.010
48	  0.000	 83.621	  1.000	  0.010	  0.010
49	  0.000	 85.345	  1.000	  0.010	  0.010
50	  0.000	 87.069	  1.000	  0.010	  0.010
51	  0.000	 88.793	  1.000	  0.010	  0.010
52	  0.000	 90.517	  1.000	  0.010	  0.010
53	  0.000	 92.241	  1.000	  0.010	  0.010
54	  0.000	 93.966	  1.000	  0.010	  0.010
55	  0.000	 95.690	  1.000	  0.010	  0.010
56	  0.000	 97.414	  1.000	  0.010	  0.010
57	  0.000	 99.138	  1.000	  0.010	  0.010
0	  0.120	  0.881	  1.001	  0.327	  0.008
1	  0.120	  2.606	  1.001	  0.327	  0.008
2	  0.120	  4.330	  1.001	  0.327	  0.008
3	  0.120	  6.054	  1.001	  0.327	  0.008
4	  0.120	  7.778	  1.001	  0.327	  0.008
5	  0.120	  9.502	  1.001	  0.327	  0.008
6	  0.120	 11.226	  1.001	  0.327	  0.008
7	  0.120	 12.950	  1.001	  0.327	  0.008
8	  0.120	 14.675	  1.001	  0.327	  0.008
9	  0.120	 16.399	  1.001	  0.327	  0.008
10	  0.120	 18.123	  1.001	  0.327	  0.008
11	  0.120	 19.847	  1.001	  0.327	  0.008
12	  0.120	 21.571	  1.001	  0.327	  0.008
13	  0.120	 23.295	  1.001	  0.327	  0.008
14	  0.120	 25.019	  1.001	  0.327	  0.008
15	  0.120	 26.744	  1.001	  0.327	  0.008
16	  0.120	 28.468	  1.001	  0.327	  0.008
17	  0.120	 30.192	  1.001	  0.327	  0.008
18	  0.120	 31.916	  1.001	  0.327	  0.008
19	  0.120	 33.640	  1.001	  0.327	  0.008
20	  0.120	 35.364	  1.001	  0.327	  0.008
21	  0.120	 37.088	  1.001	  0.327	  0.008
22	  0.120	 38.812	  1.001	  0.327	  0.008
23	  0.120	 40.537	  1.001	  0.327	  0.008
24	  0.120	 42.261	  1.001	  0.327	  0.008
25	  0.120	 43.985	  1.001	  0.327	  0.008
26	  0.120	 45.709	  1.001	  0.327	  0.008
27	  0.120	 47.433	  1.001	  0.327	  0.008
28	  0.120	 49.157	  1.001	  0.327	  0.008
29	  0.120	 50.881	  1.001	  0.327	  0.008
30	  0.120	 52.606	  1.001	  0.327	  0.008
31	  0.120	 54.330	  1.001	  0.327	  0.008
32	  0.120	 56.054	  1.001	  0.327	  0.008
33	  0.120	 57.778	  1.001	  0.327	  0.008
34	  0.120	 59.502	  1.001	  0.327	  0.008
35	  0.120	 61.226	  1.001	  0.327	  0.008
36	  0.120	 62.950	  1.001	  0.327	  0.008
37	  0.120	 64.675	  1.001	  0.327	  0.008
38	  0.120	 66.399	  1.001	  0.327	  0.008
39	  0.120	 68.123	  1.001	  0.327	  0.008
40	  0.120	 69.847	  1.001	  0.327	  0.008
41	  0.120	 71.571	  1.001	  0.327	  0.008
42	  0.120	 73.295	  1.001	  0.327	  0.008
43	  0.120	 75.019	  1.001	  0.327	  0.008
44	  0.120	 76.744	  1.001	  0.327	  0.008
45	  0.120	 78.468	  1.001	  0.327	  0.008
46	  0.120	 80.192	  1.001	  0.327	  0.008
47	  0.120	 81.916	  1.001	  0.327	  0.008
48	  0.120	 83.640	  1.001	  0.327	  0.008
49	  0.120	 85.364	  1.001	  0.327	  0.008
50	  0.120	 87.088	  1.001	  0.327	  0.008
51	  0.120	 88.812	  1.001	  0.327	  0.008
52	  0.120	 90.537	  1.001	  0.327	  0.008
53	  0.120	 92.261	  1.001	  0.327	  0.008
54	  0.120	 93.985	  1.001	  0.327	  0.008
55	  0.120	 95.709	  1.001	  0.327	  0.008
56	  0.120	 97.433	  1.001	  0.327	  0.008
57	  0.120	 99.157	  1.001	  0.327	  0.008
0	  0.240	  0.935	  1.002	  0.576	  0.006
1	  0.240	  2.659	  1.002	  0.576	  0.006
2	  0.240	  4.383	  1.002	  0.576	  0.006
3	  0.240	  6.107	  1.002	  0.576	  0.006
4	  0.240	  7.832	  1.002	  0.576	  0.006
5	  0.240	  9.556	  1.002	  0.576	  0.006
6	  0.240	 11.280	  1.002	  0.576	  0.006
7	  0.240	 13.004	  1.002	  0.576	  0.006
8	  0.240	 14.728	  1.002	  0.576	  0.006
9	  0.240	 16.452	  1.002	  0.576	  0.006
10	  0.240	 18.176	  1.002	  0.576	  0.006
11	  0.240	 19.900	  1.002	  0.576	  0.006
12	  0.240	 21.625	  1.002	  0.576	  0.006
13	  0.240	 23.349	  1.002	  0.576	  0.006
14	  0.240	 25.073	  1.002	  0.576	  0.006
15	  0.240	 26.797	  1.002	  0.576	  0.006
16	  0.240	 28.521	  1.002	  0.576	  0.006
17	  0.240	 30.245	  1.002	  0.576	  0.006
18	  0.240	 31.969	  1.002	  0.576	  0.006
19	  0.240	 33.694	  1.002	  0.576	  0.006
20	  0.240	 35.418	  1.002	  0.576	  0.006
21	  0.240	 37.142	  1.002	  0.576	  0.006
22	  0.240	 38.866	  1.002	  0.576	  0.006
23	  0.240	 40.590	  1.002	  0.576	  0.006
24	  0.240	 42.314	  1.002	  0.576	  0.006
25	  0.240	 44.038	  1.002	  0.576	  0.006
26	  0.240	 45.763	  1.002	  0.576	  0.006
27	  0.240	 47.487	  1.002	  0.576	  0.006
28	  0.240	 49.211	  1.002	  0.576	  0.006
29	  0.240	 50.935	  1.002	  0.576	  0.006
30	  0.240	 52.659	  1.002	  0.576	  0.006
31	  0.240	 54.383	  1.002	  0.576	  0.006
32	  0.240	 56.107	  1.002	  0.576	  0.006
33	  0.240	 57.832	  1.002	  0.576	  0.006
34	  0.240	 59.556	  1.002	  0.576	  0.006
35	  0.240	 61.280	  1.002	  0.576	  0.006
36	  0.240	 63.004	  1.002	  0.576	  0.006
37	  0.240	 64.728	  1.002	  0.576	  0.006
38	  0.240	 66.452	  1.002	  0.576	  0.006
39	  0.240	 68.176	  1.002	  0.576	  0.006
40	  0.240	 69.900	  1.002	  0.576	  0.006
41	  0.240	 71.625	  1.002	  0.576	  0.006
42	  0.240	 73.349	  1.002	  0.576	  0.006
43	  0.240	 75.073	  1.002	  0.576	  0.006
44	  0.240	 76.797	  1.002	  0.576	  0.006
45	  0.240	 78.521	  1.002	  0.576	  0.006
46	  0.240	 80.245	  1.002	  0.576	  0.006
47	  0.240	 81.969	  1.002	  0.576	  0.006
48	  0.240	 83.694	  1.002	  0.576	  0.006
49	  0.240	 85.418	  1.002	  0.576	  0.006
50	  0.240	 87.142	  1.002	  0.576	  0.006
51	  0.240	 88.866	  1.002	  0.576	  0.006
52	  0.240	 90.590	  1.002	  0.576	  0.006
53	  0.240	 92.314	  1.002	  0.576	  0.006
54	  0.240	 94.038	  1.002	  0.576	  0.006
55	  0.240	 95.763	  1.002	  0.576	  0.006
56	  0.240	 97.487	  1.002	  0.576	  0.006
57	  0.240	 99.211	  1.002	  0.576	  0.006
0	  0.360	  1.015	  1.003	  0.771	  0.005
1	  0.360	  2.739	  1.003	  0.771	  0.005
2	  0.360	  4.464	  1.003	  0.771	  0.005
3	  0.360	  6.188	  1.003	  0.771	  0.005
4	  0.360	  7.912	  1.003	  0.771	  0.005
5	  0.360	  9.636	  1.003	  0.771	  0.005
6	  0.360	 11.360	  1.003	  0.771	  0.005
7	  0.360	 13.084	  1.003	  0.771	  0.005
8	  0.360	 14.808	  1.003	  0.771	  0.005
9	  0.360	 16.532	  1.003	  0.771	  0.005
10	  0.360	 18.257	  1.003	  0.771	  0.005
11	  0.360	 19.981	  1.003	  0.771	  0.005
12	  0.360	 21.705	  1.003	  0.771	  0.005
13	  0.360	 23.429	  1.003	  0.771	  0.005
14	  0.360	 25.153	  1.003	  0.771	  0.005
15	  0.360	 26.877	  1.003	  0.771	  0.005
16	  0.360	 28.601	  1.003	  0.771	  0.005
17	  0.360	 30.326	  1.003	  0.771	  0.005
18	  0.360	 32.050	  1.003	  0.771	  0.005
19	  0.360	 33.774	  1.003	  0.771	  0.005
20	  0.360	 35.498	  1.003	  0.771	  0.005
21	  0.360	 37.222	  1.003	  0.771	  0.005
22	  0.360	 38.946	  1.003	  0.771	  0.005
23	  0.360	 40.670	  1.003	  0.771	  0.005
24	  0.360	 42.395	  1.003	  0.771	  0.005
25	  0.360	 44.119	  1.003	  0.771	  0.005
26	  0.360	 45.843	  1.003	  0.771	  0.005
27	  0.360	 47.567	  1.003	  0.771	  0.005
28	  0.360	 49.291	  1.003	  0.771	  0.005
29	  0.360	 51.015	  1.003	  0.771	  0.005
30	  0.360	 52.739	  1.003	  0.771	  0.005
31	  0.360	 54.464	  1.003	  0.771	  0.005
32	  0.360	 56.188	  1.003	  0.771	  0.005
33	  0.360	 57.912	  1.003	  0.771	  0.005
34	  0.360	 59.636	  1.003	  0.771	  0.005
35	  0.360	 61.360	  1.003	  0.771	  0.005
36	  0.360	 63.084	  1.003	  0.771	  0.005
37	  0.360	 64.808	  1.003	  0.771	  0.005
38	  0.360	 66.532	  1.003	  0.771	  0.005
39	  0.360	 68.257	  1.003	  0.771	  0.005
40	  0.360	 69.981	  1.003	  0.771	  0.005
41	  0.360	 71.705	  1.003	  0.771	  0.005
42	  0.360	 73.429	  1.003	  0.771	  0.005
43	  0.360	 75.153	  1.003	  0.771	  0.005
44	  0.360	 76.877	  1.003	  0.771	  0.005
45	  0.360	 78.601	  1.003	  0.771	  0.005
46	  0.360	 80.326	  1.003	  0.771	  0.005
47	  0.360	 82.050	  1.003	  0.771	  0.005
48	  0.360	 83.774	  1.003	  0.771	  0.005
49	  0.360	 85.498	  1.003	  0.771	  0.005
50	  0.360	 87.222	  1.003	  0.771	  0.005
51	  0.360	 88.946	  1.003	  0.771	  0.005
52	  0.360	 90.670	  1.003	  0.771	  0.005
53	  0.360	 92.395	  1.003	  0.771	  0.005
54	  0.360	 94.119	  1.003	  0.771	  0.005
55	  0.360	 95.843	  1.003	  0.771	  0.005
56	  0.360	 97.567	  1.003	  0.771	  0.005
57	  0.360	 99.291	  1.003	  0.771	  0.005
0	  0.480	  1.117	  1.003	  0.924	  0.004
1	  0.480	  2.841	  1.003	  0.924	  0.004
2	  0.480	  4.565	  1.003	  0.924	  0.004
3	  0.480	  6.289	  1.003	  0.924	  0.004
4	  0.480	  8.013	  1.003	  0.924	  0.004
5	  0.480	  9.737	  1.003	  0.924	  0.004
6	  0.480	 11.461	  1.003	  0.924	  0.004
7	  0.480	 13.186	  1.003	  0.924	  0.004
8	  0.480	 14.910	  1.003	  0.924	  0.004
9	  0.480	 16.634	  1.003	  0.924	  0.004
10	  0.480	 18.358	  1.003	  0.924	  0.004
11	  0.480	 20.082	  1.003	  0.924	  0.004
12	  0.480	 21.806	  1.003	  0.924	  0.004
13	  0.480	 23.530	  1.003	  0.924	  0.004
14	  0.480	 25.254	  1.003	  0.924	  0.004
15	  0.480	 26.979	  1.003	  0.924	  0.004
16	  0.480	 28.703	  1.003	  0.924	  0.004
17	  0.480	 30.427	  1.003	  0.924	  0.004
18	  0.480	 32.151	  1.003	  0.924	  0.004
19	  0.480	 33.875	  1.003	  0.924	  0.004
20	  0.480	 35.599	  1.003	  0.924	  0.004
21	  0.480	 37.323	  1.003	  0.924	  0.004
22	  0.480	 39.048	  1.003	  0.924	  0.004
23	  0.480	 40.772	  1.003	  0.924	  0.004
24	  0.480	 42.496	  1.003	  0.924	  0.004
25	  0.480	 44.220	  1.003	  0.924	  0.004
26	  0.480	 45.944	  1.003	  0.924	  0.004
27	  0.480	 47.668	  1.003	  0.924	  0.004
28	  0.480	 49.392	  1.003	  0.924	  0.004
29	  0.480	 51.117	  1.003	  0.924	  0.004
30	  0.480	 52.841	  1.003	  0.924	  0.004
31	  0.480	 54.565	  1.003	  0.924	  0.004
32	  0.480	 56.289	  1.003	  0.924	  0.004
33	  0.480	 58.013	  1.003	  0.924	  0.004
34	  0.480	 59.737	  1.003	  0.924	  0.004
35	  0.480	 61.461	  1.003	  0.924	  0.004
36	  0.480	 63.186	  1.003	  0.924	  0.004
37	  0.480	 64.910	  1.003	  0.924	  0.004
38	  0.480	 66.634	  1.003	  0.924	  0.004
39	  0.480	 68.358	  1.003	  0.924	  0.004
40	  0.480	 70.082	  1.003	  0.924	  0.004
41	  0.480	 71.806	  1.003	  0.924	  0.004
42	  0.480	 73.530	  1.003	  0.924	  0.004
43	  0.480	 75.254	  1.003	  0.924	  0.004
44	  0.480	 76.979	  1.003	  0.924	  0.004
45	  0.480	 78.703	  1.003	  0.924	  0.004
46	  0.480	 80.427	  1.003	  0.924	  0.004
47	  0.480	 82.151	  1.003	  0.924	  0.004
48	  0.480	 83.875	  1.003	  0.924	  0.004
49	  0.480	 85.599	  1.003	  0.924	  0.004
50	  0.480	 87.323	  1.003	  0.924	  0.004
51	  0.480	 89.048	  1.003	  0.924	  0.004
52	  0.480	 90.772	  1.003	  0.924	  0.004
53	  0.480	 92.496	  1.003	  0.924	  0.004
54	  0.480	 94.220	  1.003	  0.924	  0.004
55	  0.480	 95.944	  1.003	  0.924	  0.004
56	  0.480	 97.668	  1.003	  0.924	  0.004
57	  0.480	 99.392	  1.003	  0.924	  0.004
0	  0.600	  1.234	  1.004	  1.044	  0.003
1	  0.600	  2.958	  1.004	  1.044	  0.003
2	  0.600	  4.683	  1.004	  1.044	  0.003
3	  0.600	  6.407	  1.004	  1.044	  0.003
4	  0.600	  8.131	  1.004	  1.044	  0.003
5	  0.600	  9.855	  1.004	  1.044	  0.003
