# id	 time	 x	 y	 vx	 vy
0	  0.000	  8.333	  1.000	  0.010	  0.010
1	  0.000	 25.000	  1.000	  0.010	  0.010
2	  0.000	 41.667	  1.000	  0.010	  0.010
3	  0.000	 58.333	  1.000	  0.010	  0.010
4	  0.000	 75.000	  1.000	  0.010	  0.010
5	  0.000	 91.667	  1.000	  0.010	  0.010
0	  0.120	  8.353	  1.001	  0.331	  0.008
1	  0.120	 25.020	  1.001	  0.331	  0.008
2	  0.120	 41.686	  1.001	  0.331	  0.008
3	  0.120	 58.353	  1.001	  0.331	  0.008
4	  0.120	 75.020	  1.001	  0.331	  0.008
5	  0.120	 91.686	  1.001	  0.331	  0.008
0	  0.240	  8.407	  1.002	  0.582	  0.006
1	  0.240	 25.074	  1.002	  0.582	  0.006
2	  0.240	 41.740	  1.002	  0.582	  0.006
3	  0.240	 58.407	  1.002	  0.582	  0.006
4	  0.240	 75.074	  1.002	  0.582	  0.006
5	  0.240	 91.740	  1.002	  0.582	  0.006
0	  0.360	  8.488	  1.003	  0.780	  0.005
1	  0.360	 25.155	  1.003	  0.780	  0.005
2	  0.360	 41.822	  1.003	  0.780	  0.005
3	  0.360	 58.488	  1.003	  0.780	  0.005
4	  0.360	 75.155	  1.003	  0.780	  0.005
5	  0.360	 91.822	  1.003	  0.780	  0.005
0	  0.480	  8.591	  1.003	  0.935	  0.004
1	  0.480	 25.257	  1.003	  0.935	  0.004
2	  0.480	 41.924	  1.003	  0.935	  0.004
3	  0.480	 58.591	  1.003	  0.935	  0.004
4	  0.480	 75.257	  1.003	  0.935	  0.004
5	  0.480	 91.924	  1.003	  0.935	  0.004
0	  0.600	  8.710	  1.004	  1.057	  0.003
1	  0.600	 25.377	  1.004	  1.057	  0.003
2	  0.600	 42.043	  1.004	  1.057	  0.003
3	  0.600	 58.710	  1.004	  1.057	  0.003
4	  0.600	 75.377	  1.004	  1.057	  0.003
5	  0.600	 92.043	  1.004	  1.057	  0.003
0	  0.720	  8.842	  1.004	  1.152	  0.002
1	  0.720	 25.509	  1.004	  1.152	  0.002
2	  0.720	 42.176	  1.004	  1.152	  0.002
3	  0.720	 58.842	  1.004	  1.152	  0.002
4	  0.720	 75.509	  1.004	  1.152	  0.002
5	  0.720	 92.176	  1.004	  1.152	  0.002
0	  0.840	  8.985	  1.004	  1.227	  0.002
1	  0.840	 25.652	  1.004	  1.227	  0.002
2	  0.840	 42.318	  1.004	  1.227	  0.002
3	  0.840	 58.985	  1.004	  1.227	  0.002
4	  0.840	 75.652	  1.004	  1.227	  0.002
5	  0.840	 92.318	  1.004	  1.227	  0.002
0	  0.960	  9.135	  1.004	  1.286	  0.001
1	  0.960	 25.802	  1.004	  1.286	  0.001
2	  0.960	 42.469	  1.004	  1.286	  0.001
3	  0.960	 59.135	  1.004	  1.286	  0.001
4	  0.960	 75.802	  1.004	  1.286	  0.001
5	  0.960	 92.469	  1.004	  1.286	  0.001
0	  1.080	  9.292	  1.004	  1.332	  0.001
1	  1.080	 25.959	  1.004	  1.332	  0.001
2	  1.080	 42.626	  1.004	  1.332	  0.001
3	  1.080	 59.292	  1.004	  1.332	  0.001
4	  1.080	 75.959	  1.004	  1.332	  0.001
5	  1.080	 92.626	  1.004	  1.332	  0.001
0	  1.200	  9.454	  1.005	  1.368	  0.001
1	  1.200	 26.121	  1.005	  1.368	  0.001
2	  1.200	 42.788	  1.005	  1.368	  0.001
3	  1.200	 59.454	  1.005	  1.368	  0.001
4	  1.200	 76.121	  1.005	  1.368	  0.001
5	  1.200	 92.788	  1.005	  1.368	  0.001
0	  1.320	  9.620	  1.005	  1.396	  0.001
1	  1.320	 26.287	  1.005	  1.396	  0.001
2	  1.320	 42.953	  1.005	  1.396	  0.001
3	  1.320	 59.620	  1.005	  1.396	  0.001
4	  1.320	 76.287	  1.005	  1.396	  0.001
5	  1.320	 92.953	  1.005	  1.396	  0.001
0	  1.440	  9.789	  1.005	  1.419	  0.001
1	  1.440	 26.456	  1.005	  1.419	  0.001
2	  1.440	 43.122	  1.005	  1.419	  0.001
3	  1.440	 59.789	  1.005	  1.419	  0.001
4	  1.440	 76.456	  1.005	  1.419	  0.001
5	  1.440	 93.122	  1.005	  1.419	  0.001
0	  1.560	  9.960	  1.005	  1.436	  0.000
1	  1.560	 26.627	  1.005	  1.436	  0.000
2	  1.560	 43.294	  1.005	  1.436	  0.000
3	  1.560	 59.960	  1.005	  1.436	  0.000
4	  1.560	 76.627	  1.005	  1.436	  0.000
5	  1.560	 93.294	  1.005	  1.436	  0.000
0	  1.680	 10.133	  1.005	  1.450	  0.000
1	  1.680	 26.800	  1.005	  1.450	  0.000
2	  1.680	 43.467	  1.005	  1.450	  0.000
3	  1.680	 60.133	  1.005	  1.450	  0.000
4	  1.680	 76.800	  1.005	  1.450	  0.000
5	  1.680	 93.467	  1.005	  1.450	  0.000
0	  1.800	 10.308	  1.005	  1.461	  0.000
1	  1.800	 26.975	  1.005	  1.461	  0.000
2	  1.800	 43.641	  1.005	  1.461	  0.000
3	  1.800	 60.308	  1.005	  1.461	  0.000
