# id	 time	 x	 y	 vx	 vy
0	  0.000	  0.588	  1.000	  0.010	  0.010
1	  0.000	  1.765	  1.000	  0.010	  0.010
2	  0.000	  2.941	  1.000	  0.010	  0.010
3	  0.000	  4.118	  1.000	  0.010	  0.010
4	  0.000	  5.294	  1.000	  0.010	  0.010
5	  0.000	  6.471	  1.000	  0.010	  0.010
6	  0.000	  7.647	  1.000	  0.010	  0.010
7	  0.000	  8.824	  1.000	  0.010	  0.010
8	  0.000	 10.000	  1.000	  0.010	  0.010
9	  0.000	 11.176	  1.000	  0.010	  0.010
10	  0.000	 12.353	  1.000	  0.010	  0.010
11	  0.000	 13.529	  1.000	  0.010	  0.010
12	  0.000	 14.706	  1.000	  0.010	  0.010
13	  0.000	 15.882	  1.000	  0.010	  0.010
14	  0.000	 17.059	  1.000	  0.010	  0.010
15	  0.000	 18.235	  1.000	  0.010	  0.010
16	  0.000	 19.412	  1.000	  0.010	  0.010
17	  0.000	 20.588	  1.000	  0.010	  0.010
18	  0.000	 21.765	  1.000	  0.010	  0.010
19	  0.000	 22.941	  1.000	  0.010	  0.010
20	  0.000	 24.118	  1.000	  0.010	  0.010
21	  0.000	 25.294	  1.000	  0.010	  0.010
22	  0.000	 26.471	  1.000	  0.010	  0.010
23	  0.000	 27.647	  1.000	  0.010	  0.010
24	  0.000	 28.824	  1.000	  0.010	  0.010
25	  0.000	 30.000	  1.000	  0.010	  0.010
26	  0.000	 31.176	  1.000	  0.010	  0.010
27	  0.000	 32.353	  1.000	  0.010	  0.010
28	  0.000	 33.529	  1.000	  0.010	  0.010
29	  0.000	 34.706	  1.000	  0.010	  0.010
30	  0.000	 35.882	  1.000	  0.010	  0.010
31	  0.000	 37.059	  1.000	  0.010	  0.010
32	  0.000	 38.235	  1.000	  0.010	  0.010
33	  0.000	 39.412	  1.000	  0.010	  0.010
34	  0.000	 40.588	  1.000	  0.010	  0.010
35	  0.000	 41.765	  1.000	  0.010	  0.010
36	  0.000	 42.941	  1.000	  0.010	  0.010
37	  0.000	 44.118	  1.000	  0.010	  0.010
38	  0.000	 45.294	  1.000	  0.010	  0.010
39	  0.000	 46.471	  1.000	  0.010	  0.010
40	  0.000	 47.647	  1.000	  0.010	  0.010
41	  0.000	 48.824	  1.000	  0.010	  0.010
42	  0.000	 50.000	  1.000	  0.010	  0.010
43	  0.000	 51.176	  1.000	  0.010	  0.010
