# id	 time	 x	 y	 vx	 vy
0	  0.000	  0.758	  1.000	  0.010	  0.010
1	  0.000	  2.273	  1.000	  0.010	  0.010
2	  0.000	  3.788	  1.000	  0.010	  0.010
3	  0.000	  5.303	  1.000	  0.010	  0.010
4	  0.000	  6.818	  1.000	  0.010	  0.010
5	  0.000	  8.333	  1.000	  0.010	  0.010
6	  0.000	  9.848	  1.000	  0.010	  0.010
7	  0.000	 11.364	  1.000	  0.010	  0.010
8	  0.000	 12.879	  1.000	  0.010	  0.010
9	  0.000	 14.394	  1.000	  0.010	  0.010
10	  0.000	 15.909	  1.000	  0.010	  0.010
11	  0.000	 17.424	  1.000	  0.010	  0.010
12	  0.000	 18.939	  1.000	  0.010	  0.010
13	  0.000	 20.455	  1.000	  0.010	  0.010
14	  0.000	 21.970	  1.000	  0.010	  0.010
15	  0.000	 23.485	  1.000	  0.010	  0.010
16	  0.000	 25.000	  1.000	  0.010	  0.010
17	  0.000	 26.515	  1.000	  0.010	  0.010
18	  0.000	 28.030	  1.000	  0.010	  0.010
19	  0.000	 29.545	  1.000	  0.010	  0.010
20	  0.000	 31.061	  1.000	  0.010	  0.010
21	  0.000	 32.576	  1.000	  0.010	  0.010
22	  0.000	 34.091	  1.000	  0.010	  0.010
23	  0.000	 35.606	  1.000	  0.010	  0.010
24	  0.000	 37.121	  1.000	  0.010	  0.010
25	  0.000	 38.636	  1.000	  0.010	  0.010
26	  0.000	 40.152	  1.000	  0.010	  0.010
27	  0.000	 41.667	  1.000	  0.010	  0.010
28	  0.000	 43.182	  1.000	  0.010	  0.010
29	  0.000	 44.697	  1.000	  0.010	  0.010
30	  0.000	 46.212	  1.000	  0.010	  0.010
31	  0.000	 47.727	  1.000	  0.010	  0.010
32	  0.000	 49.242	  1.000	  0.010	  0.010
33	  0.000	 50.758	  1.000	  0.010	  0.010
34	  0.000	 52.273	  1.000	  0.010	  0.010
35	  0.000	 53.788	  1.000	  0.010	  0.010
36	  0.000	 55.303	  1.000	  0.010	  0.010
37	  0.000	 56.818	  1.000	  0.010	  0.010
38	  0.000	 58.333	  1.000	  0.010	  0.010
39	  0.000	 59.848	  1.000	  0.010	  0.010
40	  0.000	 61.364	  1.000	  0.010	  0.010
41	  0.000	 62.879	  1.000	  0.010	  0.010
42	  0.000	 64.394	  1.000	  0.010	  0.010
43	  0.000	 65.909	  1.000	  0.010	  0.010
44	  0.000	 67.424	  1.000	  0.010	  0.010
45	  0.000	 68.939	  1.000	  0.010	  0.010
46	  0.000	 70.455	  1.000	  0.010	  0.010
47	  0.000	 71.970	  1.000	  0.010	  0.010
48	  0.000	 73.485	  1.000	  0.010	  0.010
49	  0.000	 75.000	  1.000	  0.010	  0.010
50	  0.000	 76.515	  1.000	  0.010	  0.010
51	  0.000	 78.030	  1.000	  0.010	  0.010
52	  0.000	 79.545	  1.000	  0.010	  0.010
53	  0.000	 81.061	  1.000	  0.010	  0.010
54	  0.000	 82.576	  1.000	  0.010	  0.010
55	  0.000	 84.091	  1.000	  0.010	  0.010
56	  0.000	 85.606	  1.000	  0.010	  0.010
57	  0.000	 87.121	  1.000	  0.010	  0.010
58	  0.000	 88.636	  1.000	  0.010	  0.010
