# id	 time	 x	 v
0	   0.000	   0.609	   0.000
1	   0.000	   1.526	   0.000
2	   0.000	   2.544	   0.000
3	   0.000	   3.562	   0.000
4	   0.000	   4.579	   0.000
5	   0.000	   5.597	   0.000
6	   0.000	   6.615	   0.000
7	   0.000	   7.632	   0.000
8	   0.000	   8.650	   0.000
9	   0.000	   9.668	   0.000
10	   0.000	  10.685	   0.000
11	   0.000	  11.703	   0.000
12	   0.000	  12.721	   0.000
13	   0.000	  13.738	   0.000
14	   0.000	  14.756	   0.000
15	   0.000	  15.774	   0.000
16	   0.000	  16.791	   0.000
0	   0.125	   0.615	   0.099
1	   0.125	   1.533	   0.099
2	   0.125	   2.550	   0.099
3	   0.125	   3.568	   0.099
4	   0.125	   4.586	   0.099
5	   0.125	   5.603	   0.099
6	   0.125	   6.621	   0.099
7	   0.125	   7.639	   0.099
8	   0.125	   8.656	   0.099
9	   0.125	   9.674	   0.099
10	   0.125	  10.692	   0.099
11	   0.125	  11.709	   0.099
12	   0.125	  12.727	   0.099
13	   0.125	  13.744	   0.099
14	   0.125	  14.762	   0.099
15	   0.125	  15.780	   0.099
16	   0.125	  16.797	   0.099
0	   0.250	   0.633	   0.188
1	   0.250	   1.551	   0.188
2	   0.250	   2.568	   0.188
3	   0.250	   3.586	   0.188
4	   0.250	   4.604	   0.188
5	   0.250	   5.621	   0.188
6	   0.250	   6.639	   0.188
7	   0.250	   7.657	   0.188
8	   0.250	   8.674	   0.188
9	   0.250	   9.692	   0.188
10	   0.250	  10.710	   0.188
11	   0.250	  11.727	   0.188
12	   0.250	  12.745	   0.188
13	   0.250	  13.762	   0.188
14	   0.250	  14.780	   0.188
15	   0.250	  15.798	   0.188
16	   0.250	  16.815	   0.188
0	   0.375	   0.661	   0.261
1	   0.375	   1.579	   0.268
2	   0.375	   2.597	   0.268
3	   0.375	   3.615	   0.268
4	   0.375	   4.632	   0.268
5	   0.375	   5.650	   0.268
6	   0.375	   6.668	   0.268
7	   0.375	   7.685	   0.268
8	   0.375	   8.703	   0.268
9	   0.375	   9.720	   0.268
10	   0.375	  10.738	   0.268
11	   0.375	  11.756	   0.268
12	   0.375	  12.773	   0.268
13	   0.375	  13.791	   0.268
14	   0.375	  14.809	   0.268
15	   0.375	  15.826	   0.268
16	   0.375	  16.844	   0.268
0	   0.500	   0.697	   0.308
1	   0.500	   1.617	   0.324
2	   0.500	   2.634	   0.324
3	   0.500	   3.652	   0.324
4	   0.500	   4.669	   0.324
5	   0.500	   5.687	   0.324
6	   0.500	   6.705	   0.324
7	   0.500	   7.722	   0.324
8	   0.500	   8.740	   0.324
9	   0.500	   9.758	   0.324
10	   0.500	  10.775	   0.324
11	   0.500	  11.793	   0.324
12	   0.500	  12.811	   0.324
13	   0.500	  13.828	   0.324
14	   0.500	  14.846	   0.324
15	   0.500	  15.864	   0.323
16	   0.500	  16.882	   0.337
0	   0.625	   0.738	   0.341
1	   0.625	   1.660	   0.363
2	   0.625	   2.677	   0.363
3	   0.625	   3.695	   0.363
4	   0.625	   4.713	   0.363
5	   0.625	   5.730	   0.363
6	   0.625	   6.748	   0.363
7	   0.625	   7.765	   0.363
8	   0.625	   8.783	   0.363
9	   0.625	   9.801	   0.363
10	   0.625	  10.818	   0.363
11	   0.625	  11.836	   0.363
12	   0.625	  12.854	   0.363
13	   0.625	  13.871	   0.363
14	   0.625	  14.889	   0.363
15	   0.625	  15.906	   0.361
16	   0.625	  16.927	   0.385
0	   0.750	   0.782	   0.365
1	   0.750	   1.707	   0.392
2	   0.750	   2.724	   0.392
3	   0.750	   3.742	   0.392
4	   0.750	   4.760	   0.392
5	   0.750	   5.777	   0.392
6	   0.750	   6.795	   0.392
7	   0.750	   7.813	   0.392
8	   0.750	   8.830	   0.392
9	   0.750	   9.848	   0.392
10	   0.750	  10.866	   0.392
11	   0.750	  11.883	   0.392
12	   0.750	  12.901	   0.392
13	   0.750	  13.919	   0.392
14	   0.750	  14.936	   0.392
15	   0.750	  15.953	   0.388
16	   0.750	  16.978	   0.420
0	   0.875	   0.829	   0.384
1	   0.875	   1.757	   0.413
2	   0.875	   2.775	   0.413
3	   0.875	   3.793	   0.413
4	   0.875	   4.810	   0.413
5	   0.875	   5.828	   0.413
6	   0.875	   6.845	   0.413
7	   0.875	   7.863	   0.413
8	   0.875	   8.881	   0.413
9	   0.875	   9.898	   0.413
10	   0.875	  10.916	   0.413
11	   0.875	  11.934	   0.413
12	   0.875	  12.951	   0.413
13	   0.875	  13.969	   0.413
14	   0.875	  14.987	   0.414
15	   0.875	  16.003	   0.409
16	   0.875	  17.032	   0.446
0	   1.000	   0.878	   0.399
1	   1.000	   1.810	   0.430
2	   1.000	   2.828	   0.430
3	   1.000	   3.845	   0.430
4	   1.000	   4.863	   0.430
5	   1.000	   5.881	   0.430
6	   1.000	   6.898	   0.430
7	   1.000	   7.916	   0.430
8	   1.000	   8.934	   0.430
9	   1.000	   9.951	   0.430
10	   1.000	  10.969	   0.430
11	   1.000	  11.986	   0.430
12	   1.000	  13.004	   0.430
13	   1.000	  14.022	   0.430
14	   1.000	  15.040	   0.431
15	   1.000	  16.055	   0.425
16	   1.000	  17.089	   0.465
0	   1.125	   0.928	   0.411
1	   1.125	   1.865	   0.443
2	   1.125	   2.882	   0.443
3	   1.125	   3.900	   0.443
4	   1.125	   4.918	   0.443
5	   1.125	   5.935	   0.443
6	   1.125	   6.953	   0.443
7	   1.125	   7.970	   0.443
8	   1.125	   8.988	   0.443
9	   1.125	  10.006	   0.443
10	   1.125	  11.023	   0.443
11	   1.125	  12.041	   0.443
12	   1.125	  13.059	   0.443
13	   1.125	  14.076	   0.443
14	   1.125	  15.094	   0.444
15	   1.125	  16.109	   0.438
16	   1.125	  17.148	   0.479
0	   1.250	   0.980	   0.421
1	   1.250	   1.921	   0.453
2	   1.250	   2.938	   0.453
3	   1.250	   3.956	   0.453
4	   1.250	   4.974	   0.453
5	   1.250	   5.991	   0.453
6	   1.250	   7.009	   0.453
7	   1.250	   8.027	   0.453
8	   1.250	   9.044	   0.453
9	   1.250	  10.062	   0.453
10	   1.250	  11.079	   0.453
11	   1.250	  12.097	   0.453
12	   1.250	  13.115	   0.453
13	   1.250	  14.132	   0.453
14	   1.250	  15.150	   0.454
15	   1.250	  16.165	   0.449
16	   1.250	  17.209	   0.490
0	   1.375	   1.034	   0.429
1	   1.375	   1.978	   0.462
2	   1.375	   2.995	   0.462
3	   1.375	   4.013	   0.462
4	   1.375	   5.031	   0.462
5	   1.375	   6.048	   0.462
6	   1.375	   7.066	   0.462
7	   1.375	   8.084	   0.462
8	   1.375	   9.101	   0.462
9	   1.375	  10.119	   0.462
10	   1.375	  11.137	   0.462
11	   1.375	  12.154	   0.462
12	   1.375	  13.172	   0.462
13	   1.375	  14.190	   0.462
14	   1.375	  15.208	   0.462
15	   1.375	  16.221	   0.457
16	   1.375	  17.270	   0.498
0	   1.500	   1.088	   0.436
1	   1.500	   2.036	   0.468
2	   1.500	   3.054	   0.468
3	   1.500	   4.071	   0.468
4	   1.500	   5.089	   0.468
5	   1.500	   6.107	   0.468
6	   1.500	   7.124	   0.468
7	   1.500	   8.142	   0.468
8	   1.500	   9.160	   0.468
9	   1.500	  10.177	   0.468
10	   1.500	  11.195	   0.468
11	   1.500	  12.212	   0.468
12	   1.500	  13.230	   0.468
13	   1.500	  14.248	   0.468
14	   1.500	  15.266	   0.469
15	   1.500	  16.279	   0.465
16	   1.500	  17.333	   0.503
0	   1.625	   1.143	   0.441
1	   1.625	   2.095	   0.473
2	   1.625	   3.112	   0.473
3	   1.625	   4.130	   0.473
4	   1.625	   5.148	   0.473
5	   1.625	   6.165	   0.473
6	   1.625	   7.183	   0.473
7	   1.625	   8.201	   0.473
8	   1.625	   9.218	   0.473
9	   1.625	  10.236	   0.473
10	   1.625	  11.254	   0.473
11	   1.625	  12.271	   0.473
12	   1.625	  13.289	   0.473
13	   1.625	  14.307	   0.473
14	   1.625	  15.325	   0.474
15	   1.625	  16.338	   0.471
16	   1.625	  17.396	   0.507
0	   1.750	   1.198	   0.446
1	   1.750	   2.154	   0.478
2	   1.750	   3.172	   0.478
3	   1.750	   4.190	   0.478
4	   1.750	   5.207	   0.478
5	   1.750	   6.225	   0.478
6	   1.750	   7.243	   0.478
7	   1.750	   8.260	   0.478
8	   1.750	   9.278	   0.478
9	   1.750	  10.295	   0.478
10	   1.750	  11.313	   0.478
11	   1.750	  12.331	   0.478
12	   1.750	  13.348	   0.478
13	   1.750	  14.366	   0.478
14	   1.750	  15.384	   0.478
15	   1.750	  16.397	   0.477
16	   1.750	  17.460	   0.510
0	   1.875	   1.254	   0.451
1	   1.875	   2.214	   0.481
2	   1.875	   3.232	   0.481
3	   1.875	   4.249	   0.481
4	   1.875	   5.267	   0.481
5	   1.875	   6.285	   0.481
6	   1.875	   7.302	   0.481
7	   1.875	   8.320	   0.481
8	   1.875	   9.338	   0.481
9	   1.875	  10.355	   0.481
10	   1.875	  11.373	   0.481
11	   1.875	  12.391	   0.481
12	   1.875	  13.408	   0.481
13	   1.875	  14.426	   0.481
14	   1.875	  15.444	   0.481
15	   1.875	  16.457	   0.482
16	   1.875	  17.523	   0.511
0	   2.000	   1.311	   0.454
1	   2.000	   2.274	   0.484
2	   2.000	   3.292	   0.484
3	   2.000	   4.310	   0.484
4	   2.000	   5.327	   0.484
5	   2.000	   6.345	   0.484
6	   2.000	   7.363	   0.484
7	   2.000	   8.380	   0.484
8	   2.000	   9.398	   0.484
9	   2.000	  10.416	   0.484
10	   2.000	  11.433	   0.484
11	   2.000	  12.451	   0.484
12	   2.000	  13.469	   0.484
13	   2.000	  14.486	   0.484
14	   2.000	  15.504	   0.483
15	   2.000	  16.517	   0.486
16	   2.000	  17.587	   0.511
0	   2.125	   1.368	   0.458
1	   2.125	   2.335	   0.486
2	   2.125	   3.353	   0.486
3	   2.125	   4.370	   0.486
4	   2.125	   5.388	   0.486
5	   2.125	   6.406	   0.486
6	   2.125	   7.423	   0.486
7	   2.125	   8.441	   0.486
8	   2.125	   9.459	   0.486
9	   2.125	  10.476	   0.486
10	   2.125	  11.494	   0.486
11	   2.125	  12.512	   0.486
12	   2.125	  13.529	   0.486
13	   2.125	  14.547	   0.486
14	   2.125	  15.565	   0.485
15	   2.125	  16.578	   0.490
16	   2.125	  17.651	   0.511
0	   2.250	   1.425	   0.460
1	   2.250	   2.396	   0.488
2	   2.250	   3.414	   0.488
3	   2.250	   4.431	   0.488
4	   2.250	   5.449	   0.488
5	   2.250	   6.467	   0.488
6	   2.250	   7.484	   0.488
7	   2.250	   8.502	   0.488
8	   2.250	   9.519	   0.488
9	   2.250	  10.537	   0.488
10	   2.250	  11.555	   0.488
11	   2.250	  12.572	   0.488
12	   2.250	  13.590	   0.488
13	   2.250	  14.608	   0.488
14	   2.250	  15.626	   0.486
15	   2.250	  16.640	   0.493
16	   2.250	  17.715	   0.510
0	   2.375	   1.483	   0.463
1	   2.375	   2.457	   0.489
2	   2.375	   3.475	   0.489
3	   2.375	   4.492	   0.489
4	   2.375	   5.510	   0.489
5	   2.375	   6.528	   0.489
6	   2.375	   7.545	   0.489
7	   2.375	   8.563	   0.489
8	   2.375	   9.581	   0.489
9	   2.375	  10.598	   0.489
10	   2.375	  11.616	   0.489
11	   2.375	  12.633	   0.489
12	   2.375	  13.651	   0.489
13	   2.375	  14.669	   0.489
14	   2.375	  15.686	   0.487
15	   2.375	  16.701	   0.496
16	   2.375	  17.779	   0.509
0	   2.500	   1.541	   0.465
1	   2.500	   2.518	   0.490
2	   2.500	   3.536	   0.490
3	   2.500	   4.553	   0.490
4	   2.500	   5.571	   0.490
5	   2.500	   6.589	   0.490
6	   2.500	   7.606	   0.490
7	   2.500	   8.624	   0.490
8	   2.500	   9.642	   0.490
9	   2.500	  10.659	   0.490
10	   2.500	  11.677	   0.490
11	   2.500	  12.695	   0.490
12	   2.500	  13.712	   0.490
13	   2.500	  14.730	   0.491
14	   2.500	  15.747	   0.488
15	   2.500	  16.764	   0.499
16	   2.500	  17.842	   0.507
0	   2.625	   1.599	   0.468
1	   2.625	   2.580	   0.491
2	   2.625	   3.597	   0.491
3	   2.625	   4.615	   0.491
