# id	 time	 x	 y	 vx	 vy
0	  0.000	  0.568	  1.000	  0.010	  0.010
1	  0.000	  1.705	  1.000	  0.010	  0.010
2	  0.000	  2.841	  1.000	  0.010	  0.010
3	  0.000	  3.977	  1.000	  0.010	  0.010
4	  0.000	  5.114	  1.000	  0.010	  0.010
5	  0.000	  6.250	  1.000	  0.010	  0.010
6	  0.000	  7.386	  1.000	  0.010	  0.010
7	  0.000	  8.523	  1.000	  0.010	  0.010
8	  0.000	  9.659	  1.000	  0.010	  0.010
9	  0.000	 10.795	  1.000	  0.010	  0.010
10	  0.000	 11.932	  1.000	  0.010	  0.010
11	  0.000	 13.068	  1.000	  0.010	  0.010
12	  0.000	 14.205	  1.000	  0.010	  0.010
13	  0.000	 15.341	  1.000	  0.010	  0.010
14	  0.000	 16.477	  1.000	  0.010	  0.010
15	  0.000	 17.614	  1.000	  0.010	  0.010
16	  0.000	 18.750	  1.000	  0.010	  0.010
17	  0.000	 19.886	  1.000	  0.010	  0.010
18	  0.000	 21.023	  1.000	  0.010	  0.010
19	  0.000	 22.159	  1.000	  0.010	  0.010
20	  0.000	 23.295	  1.000	  0.010	  0.010
21	  0.000	 24.432	  1.000	  0.010	  0.010
22	  0.000	 25.568	  1.000	  0.010	  0.010
23	  0.000	 26.705	  1.000	  0.010	  0.010
24	  0.000	 27.841	  1.000	  0.010	  0.010
25	  0.000	 28.977	  1.000	  0.010	  0.010
26	  0.000	 30.114	  1.000	  0.010	  0.010
27	  0.000	 31.250	  1.000	  0.010	  0.010
28	  0.000	 32.386	  1.000	  0.010	  0.010
29	  0.000	 33.523	  1.000	  0.010	  0.010
30	  0.000	 34.659	  1.000	  0.010	  0.010
31	  0.000	 35.795	  1.000	  0.010	  0.010
32	  0.000	 36.932	  1.000	  0.010	  0.010
33	  0.000	 38.068	  1.000	  0.010	  0.010
34	  0.000	 39.205	  1.000	  0.010	  0.010
35	  0.000	 40.341	  1.000	  0.010	  0.010
36	  0.000	 41.477	  1.000	  0.010	  0.010
37	  0.000	 42.614	  1.000	  0.010	  0.010
38	  0.000	 43.750	  1.000	  0.010	  0.010
39	  0.000	 44.886	  1.000	  0.010	  0.010
40	  0.000	 46.023	  1.000	  0.010	  0.010
41	  0.000	 47.159	  1.000	  0.010	  0.010
42	  0.000	 48.295	  1.000	  0.010	  0.010
