# id	 time	 x	 y	 vx	 vy
0	  0.000	  1.250	  1.000	  0.010	  0.010
1	  0.000	  3.750	  1.000	  0.010	  0.010
2	  0.000	  6.250	  1.000	  0.010	  0.010
3	  0.000	  8.750	  1.000	  0.010	  0.010
0	  0.120	  1.268	  1.001	  0.296	  0.008
1	  0.120	  3.768	  1.001	  0.296	  0.008
2	  0.120	  6.268	  1.001	  0.296	  0.008
3	  0.120	  8.768	  1.001	  0.296	  0.008
0	  0.240	  1.316	  1.002	  0.521	  0.006
1	  0.240	  3.816	  1.002	  0.521	  0.006
2	  0.240	  6.316	  1.002	  0.521	  0.006
3	  0.240	  8.816	  1.002	  0.521	  0.006
0	  0.360	  1.389	  1.003	  0.697	  0.005
1	  0.360	  3.889	  1.003	  0.697	  0.005
2	  0.360	  6.389	  1.003	  0.697	  0.005
3	  0.360	  8.889	  1.003	  0.697	  0.005
0	  0.480	  1.480	  1.003	  0.836	  0.004
1	  0.480	  3.980	  1.003	  0.836	  0.004
2	  0.480	  6.480	  1.003	  0.836	  0.004
3	  0.480	  8.980	  1.003	  0.836	  0.004
0	  0.600	  1.587	  1.004	  0.944	  0.003
1	  0.600	  4.087	  1.004	  0.944	  0.003
2	  0.600	  6.587	  1.004	  0.944	  0.003
3	  0.600	  9.087	  1.004	  0.944	  0.003
0	  0.720	  1.705	  1.004	  1.030	  0.002
1	  0.720	  4.205	  1.004	  1.030	  0.002
2	  0.720	  6.705	  1.004	  1.030	  0.002
3	  0.720	  9.205	  1.004	  1.030	  0.002
0	  0.840	  1.832	  1.004	  1.097	  0.002
1	  0.840	  4.332	  1.004	  1.097	  0.002
2	  0.840	  6.832	  1.004	  1.097	  0.002
3	  0.840	  9.332	  1.004	  1.097	  0.002
0	  0.960	  1.967	  1.004	  1.150	  0.001
1	  0.960	  4.467	  1.004	  1.150	  0.001
2	  0.960	  6.967	  1.004	  1.150	  0.001
3	  0.960	  9.467	  1.004	  1.150	  0.001
0	  1.080	  2.107	  1.004	  1.192	  0.001
1	  1.080	  4.607	  1.004	  1.192	  0.001
2	  1.080	  7.107	  1.004	  1.192	  0.001
3	  1.080	  9.607	  1.004	  1.192	  0.001
0	  1.200	  2.253	  1.005	  1.231	  0.001
1	  1.200	  4.753	  1.005	  1.231	  0.001
2	  1.200	  7.253	  1.005	  1.231	  0.001
3	  1.200	  9.753	  1.005	  1.231	  0.001
0	  1.320	  2.405	  1.005	  1.334	  0.001
1	  1.320	  4.905	  1.005	  1.334	  0.001
2	  1.320	  7.405	  1.005	  1.334	  0.001
3	  1.320	  9.905	  1.005	  1.334	  0.001
0	  1.440	    nan	    nan	    nan	    nan
1	  1.440	    nan	    nan	    nan	    nan
2	  1.440	    nan	    nan	    nan	    nan
3	  1.440	    nan	    nan	    nan	    nan
