# id	 time	 x	 y	 vx	 vy
0	  0.000	  0.685	  1.000	  0.010	  0.010
1	  0.000	  2.055	  1.000	  0.010	  0.010
2	  0.000	  3.425	  1.000	  0.010	  0.010
3	  0.000	  4.795	  1.000	  0.010	  0.010
4	  0.000	  6.164	  1.000	  0.010	  0.010
5	  0.000	  7.534	  1.000	  0.010	  0.010
6	  0.000	  8.904	  1.000	  0.010	  0.010
7	  0.000	 10.274	  1.000	  0.010	  0.010
8	  0.000	 11.644	  1.000	  0.010	  0.010
9	  0.000	 13.014	  1.000	  0.010	  0.010
10	  0.000	 14.384	  1.000	  0.010	  0.010
11	  0.000	 15.753	  1.000	  0.010	  0.010
12	  0.000	 17.123	  1.000	  0.010	  0.010
13	  0.000	 18.493	  1.000	  0.010	  0.010
14	  0.000	 19.863	  1.000	  0.010	  0.010
15	  0.000	 21.233	  1.000	  0.010	  0.010
16	  0.000	 22.603	  1.000	  0.010	  0.010
17	  0.000	 23.973	  1.000	  0.010	  0.010
18	  0.000	 25.342	  1.000	  0.010	  0.010
19	  0.000	 26.712	  1.000	  0.010	  0.010
20	  0.000	 28.082	  1.000	  0.010	  0.010
21	  0.000	 29.452	  1.000	  0.010	  0.010
22	  0.000	 30.822	  1.000	  0.010	  0.010
23	  0.000	 32.192	  1.000	  0.010	  0.010
24	  0.000	 33.562	  1.000	  0.010	  0.010
25	  0.000	 34.932	  1.000	  0.010	  0.010
26	  0.000	 36.301	  1.000	  0.010	  0.010
27	  0.000	 37.671	  1.000	  0.010	  0.010
28	  0.000	 39.041	  1.000	  0.010	  0.010
29	  0.000	 40.411	  1.000	  0.010	  0.010
30	  0.000	 41.781	  1.000	  0.010	  0.010
31	  0.000	 43.151	  1.000	  0.010	  0.010
32	  0.000	 44.521	  1.000	  0.010	  0.010
33	  0.000	 45.890	  1.000	  0.010	  0.010
34	  0.000	 47.260	  1.000	  0.010	  0.010
35	  0.000	 48.630	  1.000	  0.010	  0.010
36	  0.000	 50.000	  1.000	  0.010	  0.010
37	  0.000	 51.370	  1.000	  0.010	  0.010
38	  0.000	 52.740	  1.000	  0.010	  0.010
39	  0.000	 54.110	  1.000	  0.010	  0.010
40	  0.000	 55.479	  1.000	  0.010	  0.010
41	  0.000	 56.849	  1.000	  0.010	  0.010
42	  0.000	 58.219	  1.000	  0.010	  0.010
43	  0.000	 59.589	  1.000	  0.010	  0.010
44	  0.000	 60.959	  1.000	  0.010	  0.010
45	  0.000	 62.329	  1.000	  0.010	  0.010
46	  0.000	 63.699	  1.000	  0.010	  0.010
47	  0.000	 65.068	  1.000	  0.010	  0.010
48	  0.000	 66.438	  1.000	  0.010	  0.010
49	  0.000	 67.808	  1.000	  0.010	  0.010
50	  0.000	 69.178	  1.000	  0.010	  0.010
51	  0.000	 70.548	  1.000	  0.010	  0.010
52	  0.000	 71.918	  1.000	  0.010	  0.010
53	  0.000	 73.288	  1.000	  0.010	  0.010
54	  0.000	 74.658	  1.000	  0.010	  0.010
55	  0.000	 76.027	  1.000	  0.010	  0.010
56	  0.000	 77.397	  1.000	  0.010	  0.010
57	  0.000	 78.767	  1.000	  0.010	  0.010
58	  0.000	 80.137	  1.000	  0.010	  0.010
59	  0.000	 81.507	  1.000	  0.010	  0.010
60	  0.000	 82.877	  1.000	  0.010	  0.010
61	  0.000	 84.247	  1.000	  0.010	  0.010
62	  0.000	 85.616	  1.000	  0.010	  0.010
63	  0.000	 86.986	  1.000	  0.010	  0.010
64	  0.000	 88.356	  1.000	  0.010	  0.010
65	  0.000	 89.726	  1.000	  0.010	  0.010
66	  0.000	 91.096	  1.000	  0.010	  0.010
67	  0.000	 92.466	  1.000	  0.010	  0.010
68	  0.000	 93.836	  1.000	  0.010	  0.010
69	  0.000	 95.205	  1.000	  0.010	  0.010
70	  0.000	 96.575	  1.000	  0.010	  0.010
71	  0.000	 97.945	  1.000	  0.010	  0.010
72	  0.000	 99.315	  1.000	  0.010	  0.010
0	  0.120	  0.686	  1.001	  0.009	  0.008
1	  0.120	  2.056	  1.001	  0.009	  0.008
2	  0.120	  3.426	  1.001	  0.009	  0.008
3	  0.120	  4.796	  1.001	  0.009	  0.008
4	  0.120	  6.166	  1.001	  0.009	  0.008
5	  0.120	  7.535	  1.001	  0.009	  0.008
6	  0.120	  8.905	  1.001	  0.009	  0.008
7	  0.120	 10.275	  1.001	  0.009	  0.008
8	  0.120	 11.645	  1.001	  0.009	  0.008
9	  0.120	 13.015	  1.001	  0.009	  0.008
10	  0.120	 14.385	  1.001	  0.009	  0.008
11	  0.120	 15.755	  1.001	  0.009	  0.008
12	  0.120	 17.124	  1.001	  0.009	  0.008
13	  0.120	 18.494	  1.001	  0.009	  0.008
14	  0.120	 19.864	  1.001	  0.009	  0.008
15	  0.120	 21.234	  1.001	  0.009	  0.008
16	  0.120	 22.604	  1.001	  0.009	  0.008
17	  0.120	 23.974	  1.001	  0.009	  0.008
18	  0.120	 25.344	  1.001	  0.009	  0.008
19	  0.120	 26.713	  1.001	  0.009	  0.008
20	  0.120	 28.083	  1.001	  0.009	  0.008
21	  0.120	 29.453	  1.001	  0.009	  0.008
22	  0.120	 30.823	  1.001	  0.009	  0.008
23	  0.120	 32.193	  1.001	  0.009	  0.008
24	  0.120	 33.563	  1.001	  0.009	  0.008
25	  0.120	 34.933	  1.001	  0.009	  0.008
26	  0.120	 36.303	  1.001	  0.009	  0.008
27	  0.120	 37.672	  1.001	  0.009	  0.008
28	  0.120	 39.042	  1.001	  0.009	  0.008
29	  0.120	 40.412	  1.001	  0.009	  0.008
30	  0.120	 41.782	  1.001	  0.009	  0.008
31	  0.120	 43.152	  1.001	  0.009	  0.008
32	  0.120	 44.522	  1.001	  0.009	  0.008
33	  0.120	 45.892	  1.001	  0.009	  0.008
34	  0.120	 47.261	  1.001	  0.009	  0.008
