# id	 time	 x	 v
0	   0.000	   0.301	   0.000
1	   0.000	   0.603	   0.000
2	   0.000	   1.006	   0.000
3	   0.000	   1.408	   0.000
4	   0.000	   1.810	   0.000
5	   0.000	   2.213	   0.000
6	   0.000	   2.615	   0.000
7	   0.000	   3.017	   0.000
8	   0.000	   3.420	   0.000
9	   0.000	   3.822	   0.000
10	   0.000	   4.224	   0.000
11	   0.000	   4.627	   0.000
12	   0.000	   5.029	   0.000
13	   0.000	   5.431	   0.000
14	   0.000	   5.834	   0.000
15	   0.000	   6.236	   0.000
16	   0.000	   6.638	   0.000
17	   0.000	   7.041	   0.000
18	   0.000	   7.443	   0.000
19	   0.000	   7.845	   0.000
20	   0.000	   8.248	   0.000
21	   0.000	   8.650	   0.000
22	   0.000	   9.052	   0.000
23	   0.000	   9.455	   0.000
24	   0.000	   9.857	   0.000
25	   0.000	  10.259	   0.000
26	   0.000	  10.662	   0.000
27	   0.000	  11.064	   0.000
28	   0.000	  11.466	   0.000
29	   0.000	  11.869	   0.000
30	   0.000	  12.271	   0.000
31	   0.000	  12.673	   0.000
32	   0.000	  13.076	   0.000
33	   0.000	  13.478	   0.000
34	   0.000	  13.880	   0.000
35	   0.000	  14.283	   0.000
36	   0.000	  14.685	   0.000
37	   0.000	  15.087	   0.000
38	   0.000	  15.490	   0.000
39	   0.000	  15.892	   0.000
40	   0.000	  16.294	   0.000
41	   0.000	  16.697	   0.000
42	   0.000	  17.099	   0.000
0	   0.125	   0.305	   0.055
1	   0.125	   0.609	   0.078
2	   0.125	   1.011	   0.078
3	   0.125	   1.414	   0.078
4	   0.125	   1.816	   0.078
5	   0.125	   2.218	   0.078
6	   0.125	   2.621	   0.078
7	   0.125	   3.023	   0.078
8	   0.125	   3.425	   0.078
9	   0.125	   3.827	   0.078
10	   0.125	   4.230	   0.078
11	   0.125	   4.632	   0.078
12	   0.125	   5.034	   0.078
13	   0.125	   5.437	   0.078
14	   0.125	   5.839	   0.078
15	   0.125	   6.241	   0.078
16	   0.125	   6.644	   0.078
17	   0.125	   7.046	   0.078
18	   0.125	   7.448	   0.078
19	   0.125	   7.851	   0.078
20	   0.125	   8.253	   0.078
21	   0.125	   8.655	   0.078
22	   0.125	   9.058	   0.078
23	   0.125	   9.460	   0.078
24	   0.125	   9.862	   0.078
25	   0.125	  10.265	   0.078
26	   0.125	  10.667	   0.078
27	   0.125	  11.069	   0.078
28	   0.125	  11.472	   0.078
29	   0.125	  11.874	   0.078
30	   0.125	  12.276	   0.078
31	   0.125	  12.679	   0.078
32	   0.125	  13.081	   0.078
33	   0.125	  13.483	   0.078
34	   0.125	  13.886	   0.078
35	   0.125	  14.288	   0.078
36	   0.125	  14.690	   0.078
37	   0.125	  15.093	   0.078
38	   0.125	  15.495	   0.078
39	   0.125	  15.897	   0.078
40	   0.125	  16.300	   0.078
41	   0.125	  16.702	   0.076
42	   0.125	  17.105	   0.096
0	   0.250	   0.314	   0.089
1	   0.250	   0.622	   0.122
2	   0.250	   1.024	   0.122
3	   0.250	   1.426	   0.122
4	   0.250	   1.828	   0.122
5	   0.250	   2.231	   0.122
6	   0.250	   2.633	   0.122
7	   0.250	   3.035	   0.122
8	   0.250	   3.438	   0.122
9	   0.250	   3.840	   0.122
10	   0.250	   4.242	   0.122
11	   0.250	   4.645	   0.122
12	   0.250	   5.047	   0.122
13	   0.250	   5.449	   0.122
14	   0.250	   5.852	   0.122
15	   0.250	   6.254	   0.122
16	   0.250	   6.656	   0.122
17	   0.250	   7.059	   0.122
18	   0.250	   7.461	   0.122
19	   0.250	   7.863	   0.122
20	   0.250	   8.266	   0.122
21	   0.250	   8.668	   0.122
22	   0.250	   9.070	   0.122
23	   0.250	   9.473	   0.122
24	   0.250	   9.875	   0.122
25	   0.250	  10.277	   0.122
26	   0.250	  10.680	   0.122
27	   0.250	  11.082	   0.122
28	   0.250	  11.484	   0.122
29	   0.250	  11.887	   0.122
30	   0.250	  12.289	   0.122
31	   0.250	  12.691	   0.122
32	   0.250	  13.094	   0.122
33	   0.250	  13.496	   0.122
34	   0.250	  13.898	   0.122
35	   0.250	  14.301	   0.122
36	   0.250	  14.703	   0.122
37	   0.250	  15.105	   0.122
38	   0.250	  15.508	   0.122
39	   0.250	  15.910	   0.122
40	   0.250	  16.312	   0.122
41	   0.250	  16.714	   0.118
42	   0.250	  17.121	   0.156
0	   0.375	   0.327	   0.114
1	   0.375	   0.639	   0.153
2	   0.375	   1.041	   0.153
3	   0.375	   1.443	   0.153
4	   0.375	   1.846	   0.153
5	   0.375	   2.248	   0.153
6	   0.375	   2.650	   0.153
7	   0.375	   3.053	   0.153
8	   0.375	   3.455	   0.153
9	   0.375	   3.857	   0.153
10	   0.375	   4.260	   0.153
11	   0.375	   4.662	   0.153
12	   0.375	   5.064	   0.153
13	   0.375	   5.467	   0.153
14	   0.375	   5.869	   0.153
15	   0.375	   6.271	   0.153
16	   0.375	   6.674	   0.153
17	   0.375	   7.076	   0.153
18	   0.375	   7.478	   0.153
19	   0.375	   7.881	   0.153
20	   0.375	   8.283	   0.153
21	   0.375	   8.685	   0.153
22	   0.375	   9.088	   0.153
23	   0.375	   9.490	   0.153
24	   0.375	   9.892	   0.153
25	   0.375	  10.295	   0.153
26	   0.375	  10.697	   0.153
27	   0.375	  11.099	   0.153
28	   0.375	  11.502	   0.153
29	   0.375	  11.904	   0.153
30	   0.375	  12.306	   0.153
31	   0.375	  12.709	   0.153
32	   0.375	  13.111	   0.153
33	   0.375	  13.513	   0.153
34	   0.375	  13.916	   0.153
35	   0.375	  14.318	   0.153
36	   0.375	  14.720	   0.153
37	   0.375	  15.123	   0.153
38	   0.375	  15.525	   0.153
39	   0.375	  15.927	   0.153
40	   0.375	  16.330	   0.154
41	   0.375	  16.731	   0.147
42	   0.375	  17.143	   0.196
0	   0.500	   0.342	   0.134
1	   0.500	   0.659	   0.176
2	   0.500	   1.062	   0.176
3	   0.500	   1.464	   0.176
4	   0.500	   1.866	   0.176
5	   0.500	   2.269	   0.176
6	   0.500	   2.671	   0.176
7	   0.500	   3.073	   0.176
8	   0.500	   3.476	   0.176
9	   0.500	   3.878	   0.176
10	   0.500	   4.280	   0.176
11	   0.500	   4.683	   0.176
12	   0.500	   5.085	   0.176
13	   0.500	   5.487	   0.176
14	   0.500	   5.890	   0.176
15	   0.500	   6.292	   0.176
16	   0.500	   6.694	   0.176
17	   0.500	   7.097	   0.176
18	   0.500	   7.499	   0.176
19	   0.500	   7.901	   0.176
20	   0.500	   8.304	   0.176
21	   0.500	   8.706	   0.176
22	   0.500	   9.108	   0.176
23	   0.500	   9.511	   0.176
24	   0.500	   9.913	   0.176
25	   0.500	  10.315	   0.176
26	   0.500	  10.718	   0.176
27	   0.500	  11.120	   0.176
28	   0.500	  11.522	   0.176
29	   0.500	  11.925	   0.176
30	   0.500	  12.327	   0.176
31	   0.500	  12.729	   0.176
32	   0.500	  13.132	   0.176
33	   0.500	  13.534	   0.176
34	   0.500	  13.936	   0.176
35	   0.500	  14.339	   0.176
36	   0.500	  14.741	   0.176
37	   0.500	  15.143	   0.176
38	   0.500	  15.545	   0.176
39	   0.500	  15.948	   0.176
40	   0.500	  16.350	   0.177
41	   0.500	  16.751	   0.170
42	   0.500	  17.170	   0.224
0	   0.625	   0.360	   0.150
1	   0.625	   0.683	   0.194
2	   0.625	   1.085	   0.194
3	   0.625	   1.487	   0.194
4	   0.625	   1.890	   0.194
5	   0.625	   2.292	   0.194
6	   0.625	   2.694	   0.194
7	   0.625	   3.097	   0.194
8	   0.625	   3.499	   0.194
9	   0.625	   3.901	   0.194
10	   0.625	   4.304	   0.194
11	   0.625	   4.706	   0.194
12	   0.625	   5.108	   0.194
13	   0.625	   5.511	   0.194
14	   0.625	   5.913	   0.194
15	   0.625	   6.315	   0.194
16	   0.625	   6.718	   0.194
17	   0.625	   7.120	   0.194
18	   0.625	   7.522	   0.194
19	   0.625	   7.925	   0.194
20	   0.625	   8.327	   0.194
21	   0.625	   8.729	   0.194
22	   0.625	   9.132	   0.194
23	   0.625	   9.534	   0.194
24	   0.625	   9.936	   0.194
25	   0.625	  10.338	   0.194
26	   0.625	  10.741	   0.194
27	   0.625	  11.143	   0.194
28	   0.625	  11.545	   0.194
29	   0.625	  11.948	   0.194
30	   0.625	  12.350	   0.194
31	   0.625	  12.752	   0.194
32	   0.625	  13.155	   0.194
33	   0.625	  13.557	   0.194
34	   0.625	  13.959	   0.194
35	   0.625	  14.362	   0.194
36	   0.625	  14.764	   0.194
37	   0.625	  15.166	   0.194
38	   0.625	  15.569	   0.195
39	   0.625	  15.971	   0.194
40	   0.625	  16.374	   0.195
41	   0.625	  16.773	   0.188
42	   0.625	  17.199	   0.244
0	   0.750	   0.380	   0.164
1	   0.750	   0.708	   0.209
2	   0.750	   1.110	   0.209
3	   0.750	   1.513	   0.209
4	   0.750	   1.915	   0.209
5	   0.750	   2.317	   0.209
6	   0.750	   2.720	   0.209
7	   0.750	   3.122	   0.209
8	   0.750	   3.524	   0.209
9	   0.750	   3.927	   0.209
10	   0.750	   4.329	   0.209
11	   0.750	   4.731	   0.209
12	   0.750	   5.133	   0.209
13	   0.750	   5.536	   0.209
14	   0.750	   5.938	   0.209
15	   0.750	   6.340	   0.209
16	   0.750	   6.743	   0.209
17	   0.750	   7.145	   0.209
18	   0.750	   7.547	   0.209
19	   0.750	   7.950	   0.209
20	   0.750	   8.352	   0.209
