# id	 time	 x	 y	 vx	 vy
0	  0.000	  0.312	  1.000	  0.000	  0.000
1	  0.000	  0.938	  1.000	  0.000	  0.000
2	  0.000	  1.562	  1.000	  0.000	  0.000
3	  0.000	  2.188	  1.000	  0.000	  0.000
4	  0.000	  2.812	  1.000	  0.000	  0.000
5	  0.000	  3.438	  1.000	  0.000	  0.000
6	  0.000	  4.062	  1.000	  0.000	  0.000
7	  0.000	  4.688	  1.000	  0.000	  0.000
8	  0.000	  5.312	  1.000	  0.000	  0.000
9	  0.000	  5.938	  1.000	  0.000	  0.000
10	  0.000	  6.562	  1.000	  0.000	  0.000
11	  0.000	  7.188	  1.000	  0.000	  0.000
12	  0.000	  7.812	  1.000	  0.000	  0.000
13	  0.000	  8.438	  1.000	  0.000	  0.000
14	  0.000	  9.062	  1.000	  0.000	  0.000
15	  0.000	  9.688	  1.000	  0.000	  0.000
0	  0.120	  0.329	  1.000	  0.297	  0.000
1	  0.120	  0.954	  1.000	  0.297	  0.000
2	  0.120	  1.579	  1.000	  0.297	  0.000
3	  0.120	  2.204	  1.000	  0.297	  0.000
4	  0.120	  2.829	  1.000	  0.297	  0.000
5	  0.120	  3.454	  1.000	  0.297	  0.000
6	  0.120	  4.079	  1.000	  0.297	  0.000
7	  0.120	  4.704	  1.000	  0.297	  0.000
8	  0.120	  5.329	  1.000	  0.297	  0.000
9	  0.120	  5.954	  1.000	  0.297	  0.000
10	  0.120	  6.579	  1.000	  0.297	  0.000
11	  0.120	  7.204	  1.000	  0.297	  0.000
12	  0.120	  7.829	  1.000	  0.297	  0.000
13	  0.120	  8.454	  1.000	  0.297	  0.000
14	  0.120	  9.079	  1.000	  0.297	  0.000
15	  0.120	  9.704	  1.000	  0.297	  0.000
0	  0.240	  0.384	  1.000	  0.635	  0.000
1	  0.240	  1.009	  1.000	  0.635	  0.000
2	  0.240	  1.634	  1.000	  0.635	  0.000
3	  0.240	  2.259	  1.000	  0.635	  0.000
4	  0.240	  2.884	  1.000	  0.635	  0.000
5	  0.240	  3.509	  1.000	  0.635	  0.000
6	  0.240	  4.134	  1.000	  0.635	  0.000
7	  0.240	  4.759	  1.000	  0.635	  0.000
8	  0.240	  5.384	  1.000	  0.635	  0.000
9	  0.240	  6.009	  1.000	  0.635	  0.000
10	  0.240	  6.634	  1.000	  0.635	  0.000
11	  0.240	  7.259	  1.000	  0.635	  0.000
12	  0.240	  7.884	  1.000	  0.635	  0.000
13	  0.240	  8.509	  1.000	  0.635	  0.000
14	  0.240	  9.134	  1.000	  0.635	  0.000
15	  0.240	  9.759	  1.000	  0.635	  0.000
0	  0.360	  0.482	  1.000	  1.038	  0.000
1	  0.360	  1.107	  1.000	  1.038	  0.000
2	  0.360	  1.732	  1.000	  1.038	  0.000
3	  0.360	  2.357	  1.000	  1.038	  0.000
4	  0.360	  2.982	  1.000	  1.038	  0.000
5	  0.360	  3.607	  1.000	  1.038	  0.000
6	  0.360	  4.232	  1.000	  1.038	  0.000
7	  0.360	  4.857	  1.000	  1.038	  0.000
8	  0.360	  5.482	  1.000	  1.038	  0.000
9	  0.360	  6.107	  1.000	  1.038	  0.000
10	  0.360	  6.732	  1.000	  1.038	  0.000
11	  0.360	  7.357	  1.000	  1.038	  0.000
12	  0.360	  7.982	  1.000	  1.038	  0.000
13	  0.360	  8.607	  1.000	  1.038	  0.000
14	  0.360	  9.232	  1.000	  1.038	  0.000
15	  0.360	  9.857	  1.000	  1.038	  0.000
0	  0.480	  0.631	  1.000	  1.503	  0.000
1	  0.480	  1.256	  1.000	  1.503	  0.000
2	  0.480	  1.881	  1.000	  1.503	  0.000
3	  0.480	  2.506	  1.000	  1.503	  0.000
4	  0.480	  3.131	  1.000	  1.503	  0.000
5	  0.480	  3.756	  1.000	  1.503	  0.000
6	  0.480	  4.381	  1.000	  1.503	  0.000
7	  0.480	  5.006	  1.000	  1.503	  0.000
8	  0.480	  5.631	  1.000	  1.503	  0.000
9	  0.480	  6.256	  1.000	  1.503	  0.000
10	  0.480	  6.881	  1.000	  1.503	  0.000
