# id	 time	 x	 y	 vx	 vy
0	  0.000	  2.941	  1.000	  0.010	  0.010
1	  0.000	  8.824	  1.000	  0.010	  0.010
2	  0.000	 14.706	  1.000	  0.010	  0.010
3	  0.000	 20.588	  1.000	  0.010	  0.010
4	  0.000	 26.471	  1.000	  0.010	  0.010
5	  0.000	 32.353	  1.000	  0.010	  0.010
6	  0.000	 38.235	  1.000	  0.010	  0.010
7	  0.000	 44.118	  1.000	  0.010	  0.010
8	  0.000	 50.000	  1.000	  0.010	  0.010
9	  0.000	 55.882	  1.000	  0.010	  0.010
10	  0.000	 61.765	  1.000	  0.010	  0.010
11	  0.000	 67.647	  1.000	  0.010	  0.010
12	  0.000	 73.529	  1.000	  0.010	  0.010
13	  0.000	 79.412	  1.000	  0.010	  0.010
14	  0.000	 85.294	  1.000	  0.010	  0.010
15	  0.000	 91.176	  1.000	  0.010	  0.010
16	  0.000	 97.059	  1.000	  0.010	  0.010
0	  0.120	  2.961	  1.001	  0.331	  0.008
1	  0.120	  8.843	  1.001	  0.331	  0.008
2	  0.120	 14.725	  1.001	  0.331	  0.008
3	  0.120	 20.608	  1.001	  0.331	  0.008
4	  0.120	 26.490	  1.001	  0.331	  0.008
5	  0.120	 32.373	  1.001	  0.331	  0.008
6	  0.120	 38.255	  1.001	  0.331	  0.008
7	  0.120	 44.137	  1.001	  0.331	  0.008
8	  0.120	 50.020	  1.001	  0.331	  0.008
9	  0.120	 55.902	  1.001	  0.331	  0.008
10	  0.120	 61.784	  1.001	  0.331	  0.008
11	  0.120	 67.667	  1.001	  0.331	  0.008
12	  0.120	 73.549	  1.001	  0.331	  0.008
13	  0.120	 79.431	  1.001	  0.331	  0.008
14	  0.120	 85.314	  1.001	  0.331	  0.008
15	  0.120	 91.196	  1.001	  0.331	  0.008
16	  0.120	 97.078	  1.001	  0.331	  0.008
0	  0.240	  3.015	  1.002	  0.582	  0.006
1	  0.240	  8.897	  1.002	  0.582	  0.006
2	  0.240	 14.780	  1.002	  0.582	  0.006
3	  0.240	 20.662	  1.002	  0.582	  0.006
4	  0.240	 26.544	  1.002	  0.582	  0.006
5	  0.240	 32.427	  1.002	  0.582	  0.006
6	  0.240	 38.309	  1.002	  0.582	  0.006
7	  0.240	 44.191	  1.002	  0.582	  0.006
8	  0.240	 50.074	  1.002	  0.582	  0.006
9	  0.240	 55.956	  1.002	  0.582	  0.006
10	  0.240	 61.838	  1.002	  0.582	  0.006
11	  0.240	 67.721	  1.002	  0.582	  0.006
12	  0.240	 73.603	  1.002	  0.582	  0.006
13	  0.240	 79.486	  1.002	  0.582	  0.006
14	  0.240	 85.368	  1.002	  0.582	  0.006
15	  0.240	 91.250	  1.002	  0.582	  0.006
16	  0.240	 97.133	  1.002	  0.582	  0.006
0	  0.360	  3.096	  1.003	  0.780	  0.005
1	  0.360	  8.979	  1.003	  0.780	  0.005
2	  0.360	 14.861	  1.003	  0.780	  0.005
3	  0.360	 20.743	  1.003	  0.780	  0.005
4	  0.360	 26.626	  1.003	  0.780	  0.005
5	  0.360	 32.508	  1.003	  0.780	  0.005
6	  0.360	 38.390	  1.003	  0.780	  0.005
7	  0.360	 44.273	  1.003	  0.780	  0.005
8	  0.360	 50.155	  1.003	  0.780	  0.005
9	  0.360	 56.037	  1.003	  0.780	  0.005
10	  0.360	 61.920	  1.003	  0.780	  0.005
11	  0.360	 67.802	  1.003	  0.780	  0.005
12	  0.360	 73.684	  1.003	  0.780	  0.005
13	  0.360	 79.567	  1.003	  0.780	  0.005
14	  0.360	 85.449	  1.003	  0.780	  0.005
15	  0.360	 91.331	  1.003	  0.780	  0.005
16	  0.360	 97.214	  1.003	  0.780	  0.005
0	  0.480	  3.199	  1.003	  0.935	  0.004
1	  0.480	  9.081	  1.003	  0.935	  0.004
2	  0.480	 14.963	  1.003	  0.935	  0.004
3	  0.480	 20.846	  1.003	  0.935	  0.004
4	  0.480	 26.728	  1.003	  0.935	  0.004
5	  0.480	 32.610	  1.003	  0.935	  0.004
6	  0.480	 38.493	  1.003	  0.935	  0.004
7	  0.480	 44.375	  1.003	  0.935	  0.004
8	  0.480	 50.257	  1.003	  0.935	  0.004
9	  0.480	 56.140	  1.003	  0.935	  0.004
10	  0.480	 62.022	  1.003	  0.935	  0.004
11	  0.480	 67.905	  1.003	  0.935	  0.004
12	  0.480	 73.787	  1.003	  0.935	  0.004
13	  0.480	 79.669	  1.003	  0.935	  0.004
14	  0.480	 85.552	  1.003	  0.935	  0.004
15	  0.480	 91.434	  1.003	  0.935	  0.004
16	  0.480	 97.316	  1.003	  0.935	  0.004
0	  0.600	  3.318	  1.004	  1.057	  0.003
1	  0.600	  9.200	  1.004	  1.057	  0.003
2	  0.600	 15.083	  1.004	  1.057	  0.003
3	  0.600	 20.965	  1.004	  1.057	  0.003
4	  0.600	 26.847	  1.004	  1.057	  0.003
5	  0.600	 32.730	  1.004	  1.057	  0.003
6	  0.600	 38.612	  1.004	  1.057	  0.003
7	  0.600	 44.494	  1.004	  1.057	  0.003
8	  0.600	 50.377	  1.004	  1.057	  0.003
9	  0.600	 56.259	  1.004	  1.057	  0.003
10	  0.600	 62.141	  1.004	  1.057	  0.003
11	  0.600	 68.024	  1.004	  1.057	  0.003
12	  0.600	 73.906	  1.004	  1.057	  0.003
13	  0.600	 79.788	  1.004	  1.057	  0.003
14	  0.600	 85.671	  1.004	  1.057	  0.003
15	  0.600	 91.553	  1.004	  1.057	  0.003
16	  0.600	 97.436	  1.004	  1.057	  0.003
0	  0.720	  3.450	  1.004	  1.152	  0.002
1	  0.720	  9.332	  1.004	  1.152	  0.002
2	  0.720	 15.215	  1.004	  1.152	  0.002
3	  0.720	 21.097	  1.004	  1.152	  0.002
4	  0.720	 26.980	  1.004	  1.152	  0.002
5	  0.720	 32.862	  1.004	  1.152	  0.002
6	  0.720	 38.744	  1.004	  1.152	  0.002
7	  0.720	 44.627	  1.004	  1.152	  0.002
8	  0.720	 50.509	  1.004	  1.152	  0.002
9	  0.720	 56.391	  1.004	  1.152	  0.002
10	  0.720	 62.274	  1.004	  1.152	  0.002
11	  0.720	 68.156	  1.004	  1.152	  0.002
12	  0.720	 74.038	  1.004	  1.152	  0.002
13	  0.720	 79.921	  1.004	  1.152	  0.002
14	  0.720	 85.803	  1.004	  1.152	  0.002
15	  0.720	 91.685	  1.004	  1.152	  0.002
16	  0.720	 97.568	  1.004	  1.152	  0.002
0	  0.840	  3.593	  1.004	  1.227	  0.002
1	  0.840	  9.475	  1.004	  1.227	  0.002
2	  0.840	 15.357	  1.004	  1.227	  0.002
3	  0.840	 21.240	  1.004	  1.227	  0.002
4	  0.840	 27.122	  1.004	  1.227	  0.002
5	  0.840	 33.004	  1.004	  1.227	  0.002
6	  0.840	 38.887	  1.004	  1.227	  0.002
7	  0.840	 44.769	  1.004	  1.227	  0.002
8	  0.840	 50.652	  1.004	  1.227	  0.002
9	  0.840	 56.534	  1.004	  1.227	  0.002
10	  0.840	 62.416	  1.004	  1.227	  0.002
11	  0.840	 68.299	  1.004	  1.227	  0.002
12	  0.840	 74.181	  1.004	  1.227	  0.002
13	  0.840	 80.063	  1.004	  1.227	  0.002
14	  0.840	 85.946	  1.004	  1.227	  0.002
15	  0.840	 91.828	  1.004	  1.227	  0.002
16	  0.840	 97.710	  1.004	  1.227	  0.002
0	  0.960	  3.743	  1.004	  1.286	  0.001
1	  0.960	  9.626	  1.004	  1.286	  0.001
2	  0.960	 15.508	  1.004	  1.286	  0.001
3	  0.960	 21.390	  1.004	  1.286	  0.001
4	  0.960	 27.273	  1.004	  1.286	  0.001
5	  0.960	 33.155	  1.004	  1.286	  0.001
6	  0.960	 39.037	  1.004	  1.286	  0.001
7	  0.960	 44.920	  1.004	  1.286	  0.001
8	  0.960	 50.802	  1.004	  1.286	  0.001
9	  0.960	 56.684	  1.004	  1.286	  0.001
10	  0.960	 62.567	  1.004	  1.286	  0.001
11	  0.960	 68.449	  1.004	  1.286	  0.001
12	  0.960	 74.332	  1.004	  1.286	  0.001
13	  0.960	 80.214	  1.004	  1.286	  0.001
14	  0.960	 86.096	  1.004	  1.286	  0.001
15	  0.960	 91.979	  1.004	  1.286	  0.001
16	  0.960	 97.861	  1.004	  1.286	  0.001
0	  1.080	  3.900	  1.004	  1.332	  0.001
1	  1.080	  9.783	  1.004	  1.332	  0.001
2	  1.080	 15.665	  1.004	  1.332	  0.001
3	  1.080	 21.547	  1.004	  1.332	  0.001
4	  1.080	 27.430	  1.004	  1.332	  0.001
5	  1.080	 33.312	  1.004	  1.332	  0.001
6	  1.080	 39.194	  1.004	  1.332	  0.001
7	  1.080	 45.077	  1.004	  1.332	  0.001
8	  1.080	 50.959	  1.004	  1.332	  0.001
9	  1.080	 56.841	  1.004	  1.332	  0.001
10	  1.080	 62.724	  1.004	  1.332	  0.001
11	  1.080	 68.606	  1.004	  1.332	  0.001
12	  1.080	 74.488	  1.004	  1.332	  0.001
13	  1.080	 80.371	  1.004	  1.332	  0.001
14	  1.080	 86.253	  1.004	  1.332	  0.001
15	  1.080	 92.136	  1.004	  1.332	  0.001
16	  1.080	 98.018	  1.004	  1.332	  0.001
0	  1.200	  4.062	  1.005	  1.368	  0.001
1	  1.200	  9.944	  1.005	  1.368	  0.001
2	  1.200	 15.827	  1.005	  1.368	  0.001
3	  1.200	 21.709	  1.005	  1.368	  0.001
4	  1.200	 27.592	  1.005	  1.368	  0.001
5	  1.200	 33.474	  1.005	  1.368	  0.001
6	  1.200	 39.356	  1.005	  1.368	  0.001
7	  1.200	 45.239	  1.005	  1.368	  0.001
8	  1.200	 51.121	  1.005	  1.368	  0.001
9	  1.200	 57.003	  1.005	  1.368	  0.001
10	  1.200	 62.886	  1.005	  1.368	  0.001
11	  1.200	 68.768	  1.005	  1.368	  0.001
12	  1.200	 74.650	  1.005	  1.368	  0.001
13	  1.200	 80.533	  1.005	  1.368	  0.001
14	  1.200	 86.415	  1.005	  1.368	  0.001
15	  1.200	 92.297	  1.005	  1.368	  0.001
16	  1.200	 98.180	  1.005	  1.368	  0.001
0	  1.320	  4.228	  1.005	  1.396	  0.001
1	  1.320	 10.110	  1.005	  1.396	  0.001
2	  1.320	 15.993	  1.005	  1.396	  0.001
3	  1.320	 21.875	  1.005	  1.396	  0.001
4	  1.320	 27.757	  1.005	  1.396	  0.001
5	  1.320	 33.640	  1.005	  1.396	  0.001
6	  1.320	 39.522	  1.005	  1.396	  0.001
7	  1.320	 45.404	  1.005	  1.396	  0.001
8	  1.320	 51.287	  1.005	  1.396	  0.001
9	  1.320	 57.169	  1.005	  1.396	  0.001
10	  1.320	 63.051	  1.005	  1.396	  0.001
11	  1.320	 68.934	  1.005	  1.396	  0.001
12	  1.320	 74.816	  1.005	  1.396	  0.001
13	  1.320	 80.699	  1.005	  1.396	  0.001
14	  1.320	 86.581	  1.005	  1.396	  0.001
15	  1.320	 92.463	  1.005	  1.396	  0.001
16	  1.320	 98.346	  1.005	  1.396	  0.001
0	  1.440	  4.397	  1.005	  1.419	  0.001
1	  1.440	 10.279	  1.005	  1.419	  0.001
2	  1.440	 16.161	  1.005	  1.419	  0.001
