# id	 time	 x	 y	 vx	 vy
0	  0.000	  7.143	  1.000	  0.010	  0.010
1	  0.000	 21.429	  1.000	  0.010	  0.010
2	  0.000	 35.714	  1.000	  0.010	  0.010
3	  0.000	 50.000	  1.000	  0.010	  0.010
4	  0.000	 64.286	  1.000	  0.010	  0.010
5	  0.000	 78.571	  1.000	  0.010	  0.010
6	  0.000	 92.857	  1.000	  0.010	  0.010
0	  0.120	  7.162	  1.001	  0.331	  0.008
1	  0.120	 21.448	  1.001	  0.331	  0.008
2	  0.120	 35.734	  1.001	  0.331	  0.008
3	  0.120	 50.020	  1.001	  0.331	  0.008
4	  0.120	 64.305	  1.001	  0.331	  0.008
5	  0.120	 78.591	  1.001	  0.331	  0.008
6	  0.120	 92.877	  1.001	  0.331	  0.008
0	  0.240	  7.217	  1.002	  0.582	  0.006
1	  0.240	 21.502	  1.002	  0.582	  0.006
2	  0.240	 35.788	  1.002	  0.582	  0.006
3	  0.240	 50.074	  1.002	  0.582	  0.006
4	  0.240	 64.359	  1.002	  0.582	  0.006
5	  0.240	 78.645	  1.002	  0.582	  0.006
6	  0.240	 92.931	  1.002	  0.582	  0.006
0	  0.360	  7.298	  1.003	  0.780	  0.005
1	  0.360	 21.584	  1.003	  0.780	  0.005
2	  0.360	 35.869	  1.003	  0.780	  0.005
3	  0.360	 50.155	  1.003	  0.780	  0.005
4	  0.360	 64.441	  1.003	  0.780	  0.005
5	  0.360	 78.726	  1.003	  0.780	  0.005
6	  0.360	 93.012	  1.003	  0.780	  0.005
0	  0.480	  7.400	  1.003	  0.935	  0.004
1	  0.480	 21.686	  1.003	  0.935	  0.004
2	  0.480	 35.972	  1.003	  0.935	  0.004
3	  0.480	 50.257	  1.003	  0.935	  0.004
4	  0.480	 64.543	  1.003	  0.935	  0.004
5	  0.480	 78.829	  1.003	  0.935	  0.004
6	  0.480	 93.115	  1.003	  0.935	  0.004
0	  0.600	  7.520	  1.004	  1.057	  0.003
1	  0.600	 21.805	  1.004	  1.057	  0.003
2	  0.600	 36.091	  1.004	  1.057	  0.003
3	  0.600	 50.377	  1.004	  1.057	  0.003
4	  0.600	 64.662	  1.004	  1.057	  0.003
5	  0.600	 78.948	  1.004	  1.057	  0.003
6	  0.600	 93.234	  1.004	  1.057	  0.003
0	  0.720	  7.652	  1.004	  1.152	  0.002
1	  0.720	 21.938	  1.004	  1.152	  0.002
2	  0.720	 36.223	  1.004	  1.152	  0.002
3	  0.720	 50.509	  1.004	  1.152	  0.002
4	  0.720	 64.795	  1.004	  1.152	  0.002
5	  0.720	 79.080	  1.004	  1.152	  0.002
6	  0.720	 93.366	  1.004	  1.152	  0.002
0	  0.840	  7.794	  1.004	  1.227	  0.002
1	  0.840	 22.080	  1.004	  1.227	  0.002
2	  0.840	 36.366	  1.004	  1.227	  0.002
3	  0.840	 50.652	  1.004	  1.227	  0.002
4	  0.840	 64.937	  1.004	  1.227	  0.002
5	  0.840	 79.223	  1.004	  1.227	  0.002
6	  0.840	 93.509	  1.004	  1.227	  0.002
0	  0.960	  7.945	  1.004	  1.286	  0.001
1	  0.960	 22.231	  1.004	  1.286	  0.001
2	  0.960	 36.516	  1.004	  1.286	  0.001
3	  0.960	 50.802	  1.004	  1.286	  0.001
4	  0.960	 65.088	  1.004	  1.286	  0.001
5	  0.960	 79.374	  1.004	  1.286	  0.001
6	  0.960	 93.659	  1.004	  1.286	  0.001
0	  1.080	  8.102	  1.004	  1.332	  0.001
1	  1.080	 22.388	  1.004	  1.332	  0.001
2	  1.080	 36.673	  1.004	  1.332	  0.001
3	  1.080	 50.959	  1.004	  1.332	  0.001
4	  1.080	 65.245	  1.004	  1.332	  0.001
5	  1.080	 79.530	  1.004	  1.332	  0.001
6	  1.080	 93.816	  1.004	  1.332	  0.001
0	  1.200	  8.264	  1.005	  1.368	  0.001
1	  1.200	 22.550	  1.005	  1.368	  0.001
2	  1.200	 36.835	  1.005	  1.368	  0.001
3	  1.200	 51.121	  1.005	  1.368	  0.001
4	  1.200	 65.407	  1.005	  1.368	  0.001
5	  1.200	 79.692	  1.005	  1.368	  0.001
6	  1.200	 93.978	  1.005	  1.368	  0.001
0	  1.320	  8.430	  1.005	  1.396	  0.001
1	  1.320	 22.715	  1.005	  1.396	  0.001
2	  1.320	 37.001	  1.005	  1.396	  0.001
3	  1.320	 51.287	  1.005	  1.396	  0.001
4	  1.320	 65.572	  1.005	  1.396	  0.001
5	  1.320	 79.858	  1.005	  1.396	  0.001
6	  1.320	 94.144	  1.005	  1.396	  0.001
0	  1.440	  8.598	  1.005	  1.419	  0.001
1	  1.440	 22.884	  1.005	  1.419	  0.001
2	  1.440	 37.170	  1.005	  1.419	  0.001
3	  1.440	 51.456	  1.005	  1.419	  0.001
4	  1.440	 65.741	  1.005	  1.419	  0.001
5	  1.440	 80.027	  1.005	  1.419	  0.001
6	  1.440	 94.313	  1.005	  1.419	  0.001
