# id	 time	 x	 y	 vx	 vy
0	  0.000	  0.746	  1.000	  0.010	  0.010
1	  0.000	  2.239	  1.000	  0.010	  0.010
2	  0.000	  3.731	  1.000	  0.010	  0.010
3	  0.000	  5.224	  1.000	  0.010	  0.010
4	  0.000	  6.716	  1.000	  0.010	  0.010
5	  0.000	  8.209	  1.000	  0.010	  0.010
6	  0.000	  9.701	  1.000	  0.010	  0.010
7	  0.000	 11.194	  1.000	  0.010	  0.010
8	  0.000	 12.687	  1.000	  0.010	  0.010
9	  0.000	 14.179	  1.000	  0.010	  0.010
10	  0.000	 15.672	  1.000	  0.010	  0.010
11	  0.000	 17.164	  1.000	  0.010	  0.010
12	  0.000	 18.657	  1.000	  0.010	  0.010
13	  0.000	 20.149	  1.000	  0.010	  0.010
14	  0.000	 21.642	  1.000	  0.010	  0.010
15	  0.000	 23.134	  1.000	  0.010	  0.010
16	  0.000	 24.627	  1.000	  0.010	  0.010
17	  0.000	 26.119	  1.000	  0.010	  0.010
18	  0.000	 27.612	  1.000	  0.010	  0.010
19	  0.000	 29.104	  1.000	  0.010	  0.010
20	  0.000	 30.597	  1.000	  0.010	  0.010
21	  0.000	 32.090	  1.000	  0.010	  0.010
22	  0.000	 33.582	  1.000	  0.010	  0.010
23	  0.000	 35.075	  1.000	  0.010	  0.010
24	  0.000	 36.567	  1.000	  0.010	  0.010
25	  0.000	 38.060	  1.000	  0.010	  0.010
26	  0.000	 39.552	  1.000	  0.010	  0.010
27	  0.000	 41.045	  1.000	  0.010	  0.010
28	  0.000	 42.537	  1.000	  0.010	  0.010
29	  0.000	 44.030	  1.000	  0.010	  0.010
30	  0.000	 45.522	  1.000	  0.010	  0.010
31	  0.000	 47.015	  1.000	  0.010	  0.010
32	  0.000	 48.507	  1.000	  0.010	  0.010
33	  0.000	 50.000	  1.000	  0.010	  0.010
34	  0.000	 51.493	  1.000	  0.010	  0.010
35	  0.000	 52.985	  1.000	  0.010	  0.010
36	  0.000	 54.478	  1.000	  0.010	  0.010
37	  0.000	 55.970	  1.000	  0.010	  0.010
38	  0.000	 57.463	  1.000	  0.010	  0.010
39	  0.000	 58.955	  1.000	  0.010	  0.010
40	  0.000	 60.448	  1.000	  0.010	  0.010
41	  0.000	 61.940	  1.000	  0.010	  0.010
42	  0.000	 63.433	  1.000	  0.010	  0.010
