# id	 time	 x	 y	 vx	 vy
0	  0.000	  0.926	  1.000	  0.010	  0.010
1	  0.000	  2.778	  1.000	  0.010	  0.010
2	  0.000	  4.630	  1.000	  0.010	  0.010
3	  0.000	  6.481	  1.000	  0.010	  0.010
4	  0.000	  8.333	  1.000	  0.010	  0.010
5	  0.000	 10.185	  1.000	  0.010	  0.010
6	  0.000	 12.037	  1.000	  0.010	  0.010
7	  0.000	 13.889	  1.000	  0.010	  0.010
8	  0.000	 15.741	  1.000	  0.010	  0.010
9	  0.000	 17.593	  1.000	  0.010	  0.010
10	  0.000	 19.444	  1.000	  0.010	  0.010
11	  0.000	 21.296	  1.000	  0.010	  0.010
12	  0.000	 23.148	  1.000	  0.010	  0.010
13	  0.000	 25.000	  1.000	  0.010	  0.010
14	  0.000	 26.852	  1.000	  0.010	  0.010
15	  0.000	 28.704	  1.000	  0.010	  0.010
16	  0.000	 30.556	  1.000	  0.010	  0.010
17	  0.000	 32.407	  1.000	  0.010	  0.010
18	  0.000	 34.259	  1.000	  0.010	  0.010
19	  0.000	 36.111	  1.000	  0.010	  0.010
20	  0.000	 37.963	  1.000	  0.010	  0.010
21	  0.000	 39.815	  1.000	  0.010	  0.010
22	  0.000	 41.667	  1.000	  0.010	  0.010
23	  0.000	 43.519	  1.000	  0.010	  0.010
24	  0.000	 45.370	  1.000	  0.010	  0.010
25	  0.000	 47.222	  1.000	  0.010	  0.010
26	  0.000	 49.074	  1.000	  0.010	  0.010
27	  0.000	 50.926	  1.000	  0.010	  0.010
28	  0.000	 52.778	  1.000	  0.010	  0.010
29	  0.000	 54.630	  1.000	  0.010	  0.010
30	  0.000	 56.481	  1.000	  0.010	  0.010
31	  0.000	 58.333	  1.000	  0.010	  0.010
32	  0.000	 60.185	  1.000	  0.010	  0.010
33	  0.000	 62.037	  1.000	  0.010	  0.010
34	  0.000	 63.889	  1.000	  0.010	  0.010
35	  0.000	 65.741	  1.000	  0.010	  0.010
36	  0.000	 67.593	  1.000	  0.010	  0.010
37	  0.000	 69.444	  1.000	  0.010	  0.010
38	  0.000	 71.296	  1.000	  0.010	  0.010
39	  0.000	 73.148	  1.000	  0.010	  0.010
40	  0.000	 75.000	  1.000	  0.010	  0.010
41	  0.000	 76.852	  1.000	  0.010	  0.010
42	  0.000	 78.704	  1.000	  0.010	  0.010
43	  0.000	 80.556	  1.000	  0.010	  0.010
44	  0.000	 82.407	  1.000	  0.010	  0.010
45	  0.000	 84.259	  1.000	  0.010	  0.010
46	  0.000	 86.111	  1.000	  0.010	  0.010
47	  0.000	 87.963	  1.000	  0.010	  0.010
48	  0.000	 89.815	  1.000	  0.010	  0.010
49	  0.000	 91.667	  1.000	  0.010	  0.010
50	  0.000	 93.519	  1.000	  0.010	  0.010
51	  0.000	 95.370	  1.000	  0.010	  0.010
52	  0.000	 97.222	  1.000	  0.010	  0.010
53	  0.000	 99.074	  1.000	  0.010	  0.010
0	  0.120	  0.945	  1.001	  0.330	  0.008
1	  0.120	  2.797	  1.001	  0.330	  0.008
2	  0.120	  4.649	  1.001	  0.330	  0.008
3	  0.120	  6.501	  1.001	  0.330	  0.008
4	  0.120	  8.353	  1.001	  0.330	  0.008
5	  0.120	 10.205	  1.001	  0.330	  0.008
6	  0.120	 12.057	  1.001	  0.330	  0.008
7	  0.120	 13.908	  1.001	  0.330	  0.008
8	  0.120	 15.760	  1.001	  0.330	  0.008
9	  0.120	 17.612	  1.001	  0.330	  0.008
10	  0.120	 19.464	  1.001	  0.330	  0.008
11	  0.120	 21.316	  1.001	  0.330	  0.008
12	  0.120	 23.168	  1.001	  0.330	  0.008
13	  0.120	 25.020	  1.001	  0.330	  0.008
14	  0.120	 26.871	  1.001	  0.330	  0.008
15	  0.120	 28.723	  1.001	  0.330	  0.008
16	  0.120	 30.575	  1.001	  0.330	  0.008
17	  0.120	 32.427	  1.001	  0.330	  0.008
18	  0.120	 34.279	  1.001	  0.330	  0.008
19	  0.120	 36.131	  1.001	  0.330	  0.008
20	  0.120	 37.983	  1.001	  0.330	  0.008
21	  0.120	 39.834	  1.001	  0.330	  0.008
22	  0.120	 41.686	  1.001	  0.330	  0.008
23	  0.120	 43.538	  1.001	  0.330	  0.008
24	  0.120	 45.390	  1.001	  0.330	  0.008
25	  0.120	 47.242	  1.001	  0.330	  0.008
26	  0.120	 49.094	  1.001	  0.330	  0.008
27	  0.120	 50.945	  1.001	  0.330	  0.008
28	  0.120	 52.797	  1.001	  0.330	  0.008
29	  0.120	 54.649	  1.001	  0.330	  0.008
30	  0.120	 56.501	  1.001	  0.330	  0.008
31	  0.120	 58.353	  1.001	  0.330	  0.008
32	  0.120	 60.205	  1.001	  0.330	  0.008
33	  0.120	 62.057	  1.001	  0.330	  0.008
34	  0.120	 63.908	  1.001	  0.330	  0.008
35	  0.120	 65.760	  1.001	  0.330	  0.008
36	  0.120	 67.612	  1.001	  0.330	  0.008
37	  0.120	 69.464	  1.001	  0.330	  0.008
38	  0.120	 71.316	  1.001	  0.330	  0.008
39	  0.120	 73.168	  1.001	  0.330	  0.008
40	  0.120	 75.020	  1.001	  0.330	  0.008
41	  0.120	 76.871	  1.001	  0.330	  0.008
42	  0.120	 78.723	  1.001	  0.330	  0.008
43	  0.120	 80.575	  1.001	  0.330	  0.008
44	  0.120	 82.427	  1.001	  0.330	  0.008
45	  0.120	 84.279	  1.001	  0.330	  0.008
46	  0.120	 86.131	  1.001	  0.330	  0.008
47	  0.120	 87.983	  1.001	  0.330	  0.008
48	  0.120	 89.834	  1.001	  0.330	  0.008
49	  0.120	 91.686	  1.001	  0.330	  0.008
50	  0.120	 93.538	  1.001	  0.330	  0.008
51	  0.120	 95.390	  1.001	  0.330	  0.008
52	  0.120	 97.242	  1.001	  0.330	  0.008
53	  0.120	 99.094	  1.001	  0.330	  0.008
0	  0.240	  1.000	  1.002	  0.581	  0.006
1	  0.240	  2.851	  1.002	  0.581	  0.006
2	  0.240	  4.703	  1.002	  0.581	  0.006
3	  0.240	  6.555	  1.002	  0.581	  0.006
4	  0.240	  8.407	  1.002	  0.581	  0.006
5	  0.240	 10.259	  1.002	  0.581	  0.006
6	  0.240	 12.111	  1.002	  0.581	  0.006
7	  0.240	 13.962	  1.002	  0.581	  0.006
8	  0.240	 15.814	  1.002	  0.581	  0.006
9	  0.240	 17.666	  1.002	  0.581	  0.006
10	  0.240	 19.518	  1.002	  0.581	  0.006
11	  0.240	 21.370	  1.002	  0.581	  0.006
12	  0.240	 23.222	  1.002	  0.581	  0.006
13	  0.240	 25.074	  1.002	  0.581	  0.006
14	  0.240	 26.925	  1.002	  0.581	  0.006
15	  0.240	 28.777	  1.002	  0.581	  0.006
16	  0.240	 30.629	  1.002	  0.581	  0.006
17	  0.240	 32.481	  1.002	  0.581	  0.006
18	  0.240	 34.333	  1.002	  0.581	  0.006
19	  0.240	 36.185	  1.002	  0.581	  0.006
20	  0.240	 38.037	  1.002	  0.581	  0.006
21	  0.240	 39.888	  1.002	  0.581	  0.006
22	  0.240	 41.740	  1.002	  0.581	  0.006
23	  0.240	 43.592	  1.002	  0.581	  0.006
24	  0.240	 45.444	  1.002	  0.581	  0.006
25	  0.240	 47.296	  1.002	  0.581	  0.006
26	  0.240	 49.148	  1.002	  0.581	  0.006
27	  0.240	 51.000	  1.002	  0.581	  0.006
28	  0.240	 52.851	  1.002	  0.581	  0.006
29	  0.240	 54.703	  1.002	  0.581	  0.006
30	  0.240	 56.555	  1.002	  0.581	  0.006
31	  0.240	 58.407	  1.002	  0.581	  0.006
32	  0.240	 60.259	  1.002	  0.581	  0.006
33	  0.240	 62.111	  1.002	  0.581	  0.006
34	  0.240	 63.962	  1.002	  0.581	  0.006
35	  0.240	 65.814	  1.002	  0.581	  0.006
36	  0.240	 67.666	  1.002	  0.581	  0.006
37	  0.240	 69.518	  1.002	  0.581	  0.006
38	  0.240	 71.370	  1.002	  0.581	  0.006
39	  0.240	 73.222	  1.002	  0.581	  0.006
40	  0.240	 75.074	  1.002	  0.581	  0.006
41	  0.240	 76.925	  1.002	  0.581	  0.006
42	  0.240	 78.777	  1.002	  0.581	  0.006
43	  0.240	 80.629	  1.002	  0.581	  0.006
44	  0.240	 82.481	  1.002	  0.581	  0.006
45	  0.240	 84.333	  1.002	  0.581	  0.006
46	  0.240	 86.185	  1.002	  0.581	  0.006
