# id	 time	 x	 y	 vx	 vy
0	  0.000	  1.042	  1.000	  0.010	  0.010
1	  0.000	  3.125	  1.000	  0.010	  0.010
2	  0.000	  5.208	  1.000	  0.010	  0.010
3	  0.000	  7.292	  1.000	  0.010	  0.010
4	  0.000	  9.375	  1.000	  0.010	  0.010
5	  0.000	 11.458	  1.000	  0.010	  0.010
6	  0.000	 13.542	  1.000	  0.010	  0.010
7	  0.000	 15.625	  1.000	  0.010	  0.010
8	  0.000	 17.708	  1.000	  0.010	  0.010
9	  0.000	 19.792	  1.000	  0.010	  0.010
10	  0.000	 21.875	  1.000	  0.010	  0.010
11	  0.000	 23.958	  1.000	  0.010	  0.010
12	  0.000	 26.042	  1.000	  0.010	  0.010
13	  0.000	 28.125	  1.000	  0.010	  0.010
14	  0.000	 30.208	  1.000	  0.010	  0.010
15	  0.000	 32.292	  1.000	  0.010	  0.010
16	  0.000	 34.375	  1.000	  0.010	  0.010
17	  0.000	 36.458	  1.000	  0.010	  0.010
18	  0.000	 38.542	  1.000	  0.010	  0.010
19	  0.000	 40.625	  1.000	  0.010	  0.010
20	  0.000	 42.708	  1.000	  0.010	  0.010
21	  0.000	 44.792	  1.000	  0.010	  0.010
22	  0.000	 46.875	  1.000	  0.010	  0.010
23	  0.000	 48.958	  1.000	  0.010	  0.010
24	  0.000	 51.042	  1.000	  0.010	  0.010
25	  0.000	 53.125	  1.000	  0.010	  0.010
26	  0.000	 55.208	  1.000	  0.010	  0.010
27	  0.000	 57.292	  1.000	  0.010	  0.010
28	  0.000	 59.375	  1.000	  0.010	  0.010
29	  0.000	 61.458	  1.000	  0.010	  0.010
30	  0.000	 63.542	  1.000	  0.010	  0.010
31	  0.000	 65.625	  1.000	  0.010	  0.010
32	  0.000	 67.708	  1.000	  0.010	  0.010
33	  0.000	 69.792	  1.000	  0.010	  0.010
34	  0.000	 71.875	  1.000	  0.010	  0.010
35	  0.000	 73.958	  1.000	  0.010	  0.010
36	  0.000	 76.042	  1.000	  0.010	  0.010
37	  0.000	 78.125	  1.000	  0.010	  0.010
38	  0.000	 80.208	  1.000	  0.010	  0.010
39	  0.000	 82.292	  1.000	  0.010	  0.010
40	  0.000	 84.375	  1.000	  0.010	  0.010
41	  0.000	 86.458	  1.000	  0.010	  0.010
42	  0.000	 88.542	  1.000	  0.010	  0.010
43	  0.000	 90.625	  1.000	  0.010	  0.010
44	  0.000	 92.708	  1.000	  0.010	  0.010
45	  0.000	 94.792	  1.000	  0.010	  0.010
46	  0.000	 96.875	  1.000	  0.010	  0.010
47	  0.000	 98.958	  1.000	  0.010	  0.010
0	  0.120	  1.061	  1.001	  0.331	  0.008
1	  0.120	  3.145	  1.001	  0.331	  0.008
2	  0.120	  5.228	  1.001	  0.331	  0.008
3	  0.120	  7.311	  1.001	  0.331	  0.008
4	  0.120	  9.395	  1.001	  0.331	  0.008
5	  0.120	 11.478	  1.001	  0.331	  0.008
6	  0.120	 13.561	  1.001	  0.331	  0.008
7	  0.120	 15.645	  1.001	  0.331	  0.008
8	  0.120	 17.728	  1.001	  0.331	  0.008
9	  0.120	 19.811	  1.001	  0.331	  0.008
10	  0.120	 21.895	  1.001	  0.331	  0.008
11	  0.120	 23.978	  1.001	  0.331	  0.008
12	  0.120	 26.061	  1.001	  0.331	  0.008
13	  0.120	 28.145	  1.001	  0.331	  0.008
14	  0.120	 30.228	  1.001	  0.331	  0.008
15	  0.120	 32.311	  1.001	  0.331	  0.008
16	  0.120	 34.395	  1.001	  0.331	  0.008
17	  0.120	 36.478	  1.001	  0.331	  0.008
18	  0.120	 38.561	  1.001	  0.331	  0.008
19	  0.120	 40.645	  1.001	  0.331	  0.008
20	  0.120	 42.728	  1.001	  0.331	  0.008
21	  0.120	 44.811	  1.001	  0.331	  0.008
22	  0.120	 46.895	  1.001	  0.331	  0.008
23	  0.120	 48.978	  1.001	  0.331	  0.008
24	  0.120	 51.061	  1.001	  0.331	  0.008
25	  0.120	 53.145	  1.001	  0.331	  0.008
26	  0.120	 55.228	  1.001	  0.331	  0.008
27	  0.120	 57.311	  1.001	  0.331	  0.008
28	  0.120	 59.395	  1.001	  0.331	  0.008
29	  0.120	 61.478	  1.001	  0.331	  0.008
30	  0.120	 63.561	  1.001	  0.331	  0.008
