# id	 time	 x	 y	 vx	 vy
0	  0.000	  1.562	  1.000	  0.010	  0.010
1	  0.000	  4.688	  1.000	  0.010	  0.010
2	  0.000	  7.812	  1.000	  0.010	  0.010
3	  0.000	 10.938	  1.000	  0.010	  0.010
4	  0.000	 14.062	  1.000	  0.010	  0.010
5	  0.000	 17.188	  1.000	  0.010	  0.010
6	  0.000	 20.312	  1.000	  0.010	  0.010
7	  0.000	 23.438	  1.000	  0.010	  0.010
8	  0.000	 26.562	  1.000	  0.010	  0.010
9	  0.000	 29.688	  1.000	  0.010	  0.010
10	  0.000	 32.812	  1.000	  0.010	  0.010
11	  0.000	 35.938	  1.000	  0.010	  0.010
12	  0.000	 39.062	  1.000	  0.010	  0.010
13	  0.000	 42.188	  1.000	  0.010	  0.010
14	  0.000	 45.312	  1.000	  0.010	  0.010
15	  0.000	 48.438	  1.000	  0.010	  0.010
16	  0.000	 51.562	  1.000	  0.010	  0.010
17	  0.000	 54.688	  1.000	  0.010	  0.010
18	  0.000	 57.812	  1.000	  0.010	  0.010
19	  0.000	 60.938	  1.000	  0.010	  0.010
20	  0.000	 64.062	  1.000	  0.010	  0.010
21	  0.000	 67.188	  1.000	  0.010	  0.010
22	  0.000	 70.312	  1.000	  0.010	  0.010
23	  0.000	 73.438	  1.000	  0.010	  0.010
24	  0.000	 76.562	  1.000	  0.010	  0.010
25	  0.000	 79.688	  1.000	  0.010	  0.010
26	  0.000	 82.812	  1.000	  0.010	  0.010
27	  0.000	 85.938	  1.000	  0.010	  0.010
28	  0.000	 89.062	  1.000	  0.010	  0.010
29	  0.000	 92.188	  1.000	  0.010	  0.010
30	  0.000	 95.312	  1.000	  0.010	  0.010
31	  0.000	 98.438	  1.000	  0.010	  0.010
0	  0.120	  1.582	  1.001	  0.331	  0.008
1	  0.120	  4.707	  1.001	  0.331	  0.008
2	  0.120	  7.832	  1.001	  0.331	  0.008
3	  0.120	 10.957	  1.001	  0.331	  0.008
4	  0.120	 14.082	  1.001	  0.331	  0.008
5	  0.120	 17.207	  1.001	  0.331	  0.008
6	  0.120	 20.332	  1.001	  0.331	  0.008
7	  0.120	 23.457	  1.001	  0.331	  0.008
8	  0.120	 26.582	  1.001	  0.331	  0.008
9	  0.120	 29.707	  1.001	  0.331	  0.008
10	  0.120	 32.832	  1.001	  0.331	  0.008
11	  0.120	 35.957	  1.001	  0.331	  0.008
12	  0.120	 39.082	  1.001	  0.331	  0.008
13	  0.120	 42.207	  1.001	  0.331	  0.008
14	  0.120	 45.332	  1.001	  0.331	  0.008
15	  0.120	 48.457	  1.001	  0.331	  0.008
16	  0.120	 51.582	  1.001	  0.331	  0.008
17	  0.120	 54.707	  1.001	  0.331	  0.008
18	  0.120	 57.832	  1.001	  0.331	  0.008
19	  0.120	 60.957	  1.001	  0.331	  0.008
20	  0.120	 64.082	  1.001	  0.331	  0.008
21	  0.120	 67.207	  1.001	  0.331	  0.008
22	  0.120	 70.332	  1.001	  0.331	  0.008
23	  0.120	 73.457	  1.001	  0.331	  0.008
24	  0.120	 76.582	  1.001	  0.331	  0.008
25	  0.120	 79.707	  1.001	  0.331	  0.008
26	  0.120	 82.832	  1.001	  0.331	  0.008
27	  0.120	 85.957	  1.001	  0.331	  0.008
28	  0.120	 89.082	  1.001	  0.331	  0.008
29	  0.120	 92.207	  1.001	  0.331	  0.008
30	  0.120	 95.332	  1.001	  0.331	  0.008
31	  0.120	 98.457	  1.001	  0.331	  0.008
0	  0.240	  1.636	  1.002	  0.582	  0.006
1	  0.240	  4.761	  1.002	  0.582	  0.006
2	  0.240	  7.886	  1.002	  0.582	  0.006
3	  0.240	 11.011	  1.002	  0.582	  0.006
4	  0.240	 14.136	  1.002	  0.582	  0.006
5	  0.240	 17.261	  1.002	  0.582	  0.006
6	  0.240	 20.386	  1.002	  0.582	  0.006
7	  0.240	 23.511	  1.002	  0.582	  0.006
8	  0.240	 26.636	  1.002	  0.582	  0.006
9	  0.240	 29.761	  1.002	  0.582	  0.006
10	  0.240	 32.886	  1.002	  0.582	  0.006
11	  0.240	 36.011	  1.002	  0.582	  0.006
12	  0.240	 39.136	  1.002	  0.582	  0.006
13	  0.240	 42.261	  1.002	  0.582	  0.006
14	  0.240	 45.386	  1.002	  0.582	  0.006
15	  0.240	 48.511	  1.002	  0.582	  0.006
16	  0.240	 51.636	  1.002	  0.582	  0.006
17	  0.240	 54.761	  1.002	  0.582	  0.006
18	  0.240	 57.886	  1.002	  0.582	  0.006
19	  0.240	 61.011	  1.002	  0.582	  0.006
20	  0.240	 64.136	  1.002	  0.582	  0.006
21	  0.240	 67.261	  1.002	  0.582	  0.006
22	  0.240	 70.386	  1.002	  0.582	  0.006
23	  0.240	 73.511	  1.002	  0.582	  0.006
24	  0.240	 76.636	  1.002	  0.582	  0.006
25	  0.240	 79.761	  1.002	  0.582	  0.006
26	  0.240	 82.886	  1.002	  0.582	  0.006
27	  0.240	 86.011	  1.002	  0.582	  0.006
28	  0.240	 89.136	  1.002	  0.582	  0.006
29	  0.240	 92.261	  1.002	  0.582	  0.006
30	  0.240	 95.386	  1.002	  0.582	  0.006
31	  0.240	 98.511	  1.002	  0.582	  0.006
0	  0.360	  1.717	  1.003	  0.780	  0.005
1	  0.360	  4.842	  1.003	  0.780	  0.005
2	  0.360	  7.967	  1.003	  0.780	  0.005
3	  0.360	 11.092	  1.003	  0.780	  0.005
4	  0.360	 14.217	  1.003	  0.780	  0.005
5	  0.360	 17.342	  1.003	  0.780	  0.005
6	  0.360	 20.467	  1.003	  0.780	  0.005
7	  0.360	 23.592	  1.003	  0.780	  0.005
8	  0.360	 26.717	  1.003	  0.780	  0.005
9	  0.360	 29.842	  1.003	  0.780	  0.005
10	  0.360	 32.967	  1.003	  0.780	  0.005
11	  0.360	 36.092	  1.003	  0.780	  0.005
12	  0.360	 39.217	  1.003	  0.780	  0.005
13	  0.360	 42.342	  1.003	  0.780	  0.005
14	  0.360	 45.467	  1.003	  0.780	  0.005
15	  0.360	 48.592	  1.003	  0.780	  0.005
16	  0.360	 51.717	  1.003	  0.780	  0.005
17	  0.360	 54.842	  1.003	  0.780	  0.005
18	  0.360	 57.967	  1.003	  0.780	  0.005
19	  0.360	 61.092	  1.003	  0.780	  0.005
20	  0.360	 64.217	  1.003	  0.780	  0.005
21	  0.360	 67.342	  1.003	  0.780	  0.005
22	  0.360	 70.467	  1.003	  0.780	  0.005
23	  0.360	 73.592	  1.003	  0.780	  0.005
24	  0.360	 76.717	  1.003	  0.780	  0.005
25	  0.360	 79.842	  1.003	  0.780	  0.005
26	  0.360	 82.967	  1.003	  0.780	  0.005
27	  0.360	 86.092	  1.003	  0.780	  0.005
28	  0.360	 89.217	  1.003	  0.780	  0.005
29	  0.360	 92.342	  1.003	  0.780	  0.005
30	  0.360	 95.467	  1.003	  0.780	  0.005
31	  0.360	 98.592	  1.003	  0.780	  0.005
0	  0.480	  1.820	  1.003	  0.935	  0.004
1	  0.480	  4.945	  1.003	  0.935	  0.004
2	  0.480	  8.070	  1.003	  0.935	  0.004
3	  0.480	 11.195	  1.003	  0.935	  0.004
4	  0.480	 14.320	  1.003	  0.935	  0.004
5	  0.480	 17.445	  1.003	  0.935	  0.004
6	  0.480	 20.570	  1.003	  0.935	  0.004
7	  0.480	 23.695	  1.003	  0.935	  0.004
8	  0.480	 26.820	  1.003	  0.935	  0.004
9	  0.480	 29.945	  1.003	  0.935	  0.004
10	  0.480	 33.070	  1.003	  0.935	  0.004
11	  0.480	 36.195	  1.003	  0.935	  0.004
12	  0.480	 39.320	  1.003	  0.935	  0.004
13	  0.480	 42.445	  1.003	  0.935	  0.004
14	  0.480	 45.570	  1.003	  0.935	  0.004
15	  0.480	 48.695	  1.003	  0.935	  0.004
16	  0.480	 51.820	  1.003	  0.935	  0.004
17	  0.480	 54.945	  1.003	  0.935	  0.004
18	  0.480	 58.070	  1.003	  0.935	  0.004
19	  0.480	 61.195	  1.003	  0.935	  0.004
20	  0.480	 64.320	  1.003	  0.935	  0.004
21	  0.480	 67.445	  1.003	  0.935	  0.004
22	  0.480	 70.570	  1.003	  0.935	  0.004
23	  0.480	 73.695	  1.003	  0.935	  0.004
24	  0.480	 76.820	  1.003	  0.935	  0.004
25	  0.480	 79.945	  1.003	  0.935	  0.004
26	  0.480	 83.070	  1.003	  0.935	  0.004
27	  0.480	 86.195	  1.003	  0.935	  0.004
28	  0.480	 89.320	  1.003	  0.935	  0.004
29	  0.480	 92.445	  1.003	  0.935	  0.004
30	  0.480	 95.570	  1.003	  0.935	  0.004
31	  0.480	 98.695	  1.003	  0.935	  0.004
0	  0.600	  1.939	  1.004	  1.057	  0.003
1	  0.600	  5.064	  1.004	  1.057	  0.003
2	  0.600	  8.189	  1.004	  1.057	  0.003
3	  0.600	 11.314	  1.004	  1.057	  0.003
4	  0.600	 14.439	  1.004	  1.057	  0.003
5	  0.600	 17.564	  1.004	  1.057	  0.003
6	  0.600	 20.689	  1.004	  1.057	  0.003
7	  0.600	 23.814	  1.004	  1.057	  0.003
8	  0.600	 26.939	  1.004	  1.057	  0.003
9	  0.600	 30.064	  1.004	  1.057	  0.003
10	  0.600	 33.189	  1.004	  1.057	  0.003
11	  0.600	 36.314	  1.004	  1.057	  0.003
12	  0.600	 39.439	  1.004	  1.057	  0.003
13	  0.600	 42.564	  1.004	  1.057	  0.003
14	  0.600	 45.689	  1.004	  1.057	  0.003
15	  0.600	 48.814	  1.004	  1.057	  0.003
16	  0.600	 51.939	  1.004	  1.057	  0.003
17	  0.600	 55.064	  1.004	  1.057	  0.003
18	  0.600	 58.189	  1.004	  1.057	  0.003
19	  0.600	 61.314	  1.004	  1.057	  0.003
20	  0.600	 64.439	  1.004	  1.057	  0.003
21	  0.600	 67.564	  1.004	  1.057	  0.003
22	  0.600	 70.689	  1.004	  1.057	  0.003
23	  0.600	 73.814	  1.004	  1.057	  0.003
24	  0.600	 76.939	  1.004	  1.057	  0.003
25	  0.600	 80.064	  1.004	  1.057	  0.003
26	  0.600	 83.189	  1.004	  1.057	  0.003
27	  0.600	 86.314	  1.004	  1.057	  0.003
28	  0.600	 89.439	  1.004	  1.057	  0.003
29	  0.600	 92.564	  1.004	  1.057	  0.003
30	  0.600	 95.689	  1.004	  1.057	  0.003
31	  0.600	 98.814	  1.004	  1.057	  0.003
0	  0.720	  2.071	  1.004	  1.152	  0.002
1	  0.720	  5.196	  1.004	  1.152	  0.002
2	  0.720	  8.321	  1.004	  1.152	  0.002
3	  0.720	 11.446	  1.004	  1.152	  0.002
4	  0.720	 14.571	  1.004	  1.152	  0.002
5	  0.720	 17.696	  1.004	  1.152	  0.002
6	  0.720	 20.821	  1.004	  1.152	  0.002
7	  0.720	 23.946	  1.004	  1.152	  0.002
8	  0.720	 27.071	  1.004	  1.152	  0.002
9	  0.720	 30.196	  1.004	  1.152	  0.002
10	  0.720	 33.321	  1.004	  1.152	  0.002
11	  0.720	 36.446	  1.004	  1.152	  0.002
12	  0.720	 39.571	  1.004	  1.152	  0.002
13	  0.720	 42.696	  1.004	  1.152	  0.002
14	  0.720	 45.821	  1.004	  1.152	  0.002
15	  0.720	 48.946	  1.004	  1.152	  0.002
16	  0.720	 52.071	  1.004	  1.152	  0.002
17	  0.720	 55.196	  1.004	  1.152	  0.002
18	  0.720	 58.321	  1.004	  1.152	  0.002
19	  0.720	 61.446	  1.004	  1.152	  0.002
20	  0.720	 64.571	  1.004	  1.152	  0.002
21	  0.720	 67.696	  1.004	  1.152	  0.002
