# id	 time	 x	 y	 vx	 vy
0	  0.000	  0.562	  1.000	  0.010	  0.010
1	  0.000	  1.685	  1.000	  0.010	  0.010
2	  0.000	  2.809	  1.000	  0.010	  0.010
3	  0.000	  3.933	  1.000	  0.010	  0.010
4	  0.000	  5.056	  1.000	  0.010	  0.010
5	  0.000	  6.180	  1.000	  0.010	  0.010
6	  0.000	  7.303	  1.000	  0.010	  0.010
7	  0.000	  8.427	  1.000	  0.010	  0.010
8	  0.000	  9.551	  1.000	  0.010	  0.010
9	  0.000	 10.674	  1.000	  0.010	  0.010
10	  0.000	 11.798	  1.000	  0.010	  0.010
11	  0.000	 12.921	  1.000	  0.010	  0.010
12	  0.000	 14.045	  1.000	  0.010	  0.010
13	  0.000	 15.169	  1.000	  0.010	  0.010
14	  0.000	 16.292	  1.000	  0.010	  0.010
15	  0.000	 17.416	  1.000	  0.010	  0.010
16	  0.000	 18.539	  1.000	  0.010	  0.010
17	  0.000	 19.663	  1.000	  0.010	  0.010
18	  0.000	 20.787	  1.000	  0.010	  0.010
19	  0.000	 21.910	  1.000	  0.010	  0.010
20	  0.000	 23.034	  1.000	  0.010	  0.010
21	  0.000	 24.157	  1.000	  0.010	  0.010
22	  0.000	 25.281	  1.000	  0.010	  0.010
23	  0.000	 26.404	  1.000	  0.010	  0.010
24	  0.000	 27.528	  1.000	  0.010	  0.010
25	  0.000	 28.652	  1.000	  0.010	  0.010
26	  0.000	 29.775	  1.000	  0.010	  0.010
27	  0.000	 30.899	  1.000	  0.010	  0.010
28	  0.000	 32.022	  1.000	  0.010	  0.010
29	  0.000	 33.146	  1.000	  0.010	  0.010
30	  0.000	 34.270	  1.000	  0.010	  0.010
31	  0.000	 35.393	  1.000	  0.010	  0.010
32	  0.000	 36.517	  1.000	  0.010	  0.010
33	  0.000	 37.640	  1.000	  0.010	  0.010
34	  0.000	 38.764	  1.000	  0.010	  0.010
35	  0.000	 39.888	  1.000	  0.010	  0.010
36	  0.000	 41.011	  1.000	  0.010	  0.010
37	  0.000	 42.135	  1.000	  0.010	  0.010
