# id	 time	 x	 y	 vx	 vy
0	  0.000	  0.526	  1.000	  0.010	  0.010
1	  0.000	  1.579	  1.000	  0.010	  0.010
2	  0.000	  2.632	  1.000	  0.010	  0.010
3	  0.000	  3.684	  1.000	  0.010	  0.010
4	  0.000	  4.737	  1.000	  0.010	  0.010
5	  0.000	  5.789	  1.000	  0.010	  0.010
6	  0.000	  6.842	  1.000	  0.010	  0.010
7	  0.000	  7.895	  1.000	  0.010	  0.010
8	  0.000	  8.947	  1.000	  0.010	  0.010
9	  0.000	 10.000	  1.000	  0.010	  0.010
10	  0.000	 11.053	  1.000	  0.010	  0.010
11	  0.000	 12.105	  1.000	  0.010	  0.010
12	  0.000	 13.158	  1.000	  0.010	  0.010
13	  0.000	 14.211	  1.000	  0.010	  0.010
14	  0.000	 15.263	  1.000	  0.010	  0.010
15	  0.000	 16.316	  1.000	  0.010	  0.010
16	  0.000	 17.368	  1.000	  0.010	  0.010
17	  0.000	 18.421	  1.000	  0.010	  0.010
18	  0.000	 19.474	  1.000	  0.010	  0.010
19	  0.000	 20.526	  1.000	  0.010	  0.010
20	  0.000	 21.579	  1.000	  0.010	  0.010
21	  0.000	 22.632	  1.000	  0.010	  0.010
22	  0.000	 23.684	  1.000	  0.010	  0.010
23	  0.000	 24.737	  1.000	  0.010	  0.010
24	  0.000	 25.789	  1.000	  0.010	  0.010
25	  0.000	 26.842	  1.000	  0.010	  0.010
26	  0.000	 27.895	  1.000	  0.010	  0.010
27	  0.000	 28.947	  1.000	  0.010	  0.010
28	  0.000	 30.000	  1.000	  0.010	  0.010
29	  0.000	 31.053	  1.000	  0.010	  0.010
30	  0.000	 32.105	  1.000	  0.010	  0.010
31	  0.000	 33.158	  1.000	  0.010	  0.010
32	  0.000	 34.211	  1.000	  0.010	  0.010
33	  0.000	 35.263	  1.000	  0.010	  0.010
34	  0.000	 36.316	  1.000	  0.010	  0.010
35	  0.000	 37.368	  1.000	  0.010	  0.010
36	  0.000	 38.421	  1.000	  0.010	  0.010
37	  0.000	 39.474	  1.000	  0.010	  0.010
38	  0.000	 40.526	  1.000	  0.010	  0.010
39	  0.000	 41.579	  1.000	  0.010	  0.010
40	  0.000	 42.632	  1.000	  0.010	  0.010
41	  0.000	 43.684	  1.000	  0.010	  0.010
42	  0.000	 44.737	  1.000	  0.010	  0.010
43	  0.000	 45.789	  1.000	  0.010	  0.010
44	  0.000	 46.842	  1.000	  0.010	  0.010
45	  0.000	 47.895	  1.000	  0.010	  0.010
46	  0.000	 48.947	  1.000	  0.010	  0.010
47	  0.000	 50.000	  1.000	  0.010	  0.010
48	  0.000	 51.053	  1.000	  0.010	  0.010
49	  0.000	 52.105	  1.000	  0.010	  0.010
50	  0.000	 53.158	  1.000	  0.010	  0.010
51	  0.000	 54.211	  1.000	  0.010	  0.010
52	  0.000	 55.263	  1.000	  0.010	  0.010
53	  0.000	 56.316	  1.000	  0.010	  0.010
54	  0.000	 57.368	  1.000	  0.010	  0.010
55	  0.000	 58.421	  1.000	  0.010	  0.010
56	  0.000	 59.474	  1.000	  0.010	  0.010
57	  0.000	 60.526	  1.000	  0.010	  0.010
58	  0.000	 61.579	  1.000	  0.010	  0.010
59	  0.000	 62.632	  1.000	  0.010	  0.010
60	  0.000	 63.684	  1.000	  0.010	  0.010
61	  0.000	 64.737	  1.000	  0.010	  0.010
62	  0.000	 65.789	  1.000	  0.010	  0.010
63	  0.000	 66.842	  1.000	  0.010	  0.010
64	  0.000	 67.895	  1.000	  0.010	  0.010
65	  0.000	 68.947	  1.000	  0.010	  0.010
66	  0.000	 70.000	  1.000	  0.010	  0.010
67	  0.000	 71.053	  1.000	  0.010	  0.010
68	  0.000	 72.105	  1.000	  0.010	  0.010
69	  0.000	 73.158	  1.000	  0.010	  0.010
70	  0.000	 74.211	  1.000	  0.010	  0.010
71	  0.000	 75.263	  1.000	  0.010	  0.010
72	  0.000	 76.316	  1.000	  0.010	  0.010
73	  0.000	 77.368	  1.000	  0.010	  0.010
74	  0.000	 78.421	  1.000	  0.010	  0.010
75	  0.000	 79.474	  1.000	  0.010	  0.010
76	  0.000	 80.526	  1.000	  0.010	  0.010
77	  0.000	 81.579	  1.000	  0.010	  0.010
78	  0.000	 82.632	  1.000	  0.010	  0.010
79	  0.000	 83.684	  1.000	  0.010	  0.010
80	  0.000	 84.737	  1.000	  0.010	  0.010
81	  0.000	 85.789	  1.000	  0.010	  0.010
82	  0.000	 86.842	  1.000	  0.010	  0.010
83	  0.000	 87.895	  1.000	  0.010	  0.010
84	  0.000	 88.947	  1.000	  0.010	  0.010
85	  0.000	 90.000	  1.000	  0.010	  0.010
86	  0.000	 91.053	  1.000	  0.010	  0.010
87	  0.000	 92.105	  1.000	  0.010	  0.010
88	  0.000	 93.158	  1.000	  0.010	  0.010
89	  0.000	 94.211	  1.000	  0.010	  0.010
90	  0.000	 95.263	  1.000	  0.010	  0.010
91	  0.000	 96.316	  1.000	  0.010	  0.010
92	  0.000	 97.368	  1.000	  0.010	  0.010
93	  0.000	 98.421	  1.000	  0.010	  0.010
94	  0.000	 99.474	  1.000	  0.010	  0.010
0	  0.120	  0.460	  1.001	  0.502	  0.008
1	  0.120	  1.513	  1.001	  0.502	  0.008
2	  0.120	  2.565	  1.001	  0.502	  0.008
3	  0.120	  3.618	  1.001	  0.502	  0.008
4	  0.120	  4.671	  1.001	  0.502	  0.008
5	  0.120	  5.723	  1.001	  0.502	  0.008
6	  0.120	  6.776	  1.001	  0.502	  0.008
7	  0.120	  7.829	  1.001	  0.502	  0.008
8	  0.120	  8.881	  1.001	  0.502	  0.008
9	  0.120	  9.934	  1.001	  0.502	  0.008
10	  0.120	 10.986	  1.001	  0.502	  0.008
11	  0.120	 12.039	  1.001	  0.502	  0.008
12	  0.120	 13.092	  1.001	  0.502	  0.008
13	  0.120	 14.144	  1.001	  0.502	  0.008
14	  0.120	 15.197	  1.001	  0.502	  0.008
15	  0.120	 16.250	  1.001	  0.502	  0.008
16	  0.120	 17.302	  1.001	  0.502	  0.008
17	  0.120	 18.355	  1.001	  0.502	  0.008
18	  0.120	 19.408	  1.001	  0.502	  0.008
19	  0.120	 20.460	  1.001	  0.502	  0.008
20	  0.120	 21.513	  1.001	  0.502	  0.008
21	  0.120	 22.565	  1.001	  0.502	  0.008
22	  0.120	 23.618	  1.001	  0.502	  0.008
23	  0.120	 24.671	  1.001	  0.502	  0.008
24	  0.120	 25.723	  1.001	  0.502	  0.008
25	  0.120	 26.776	  1.001	  0.502	  0.008
26	  0.120	 27.829	  1.001	  0.502	  0.008
27	  0.120	 28.881	  1.001	  0.502	  0.008
28	  0.120	 29.934	  1.001	  0.502	  0.008
29	  0.120	 30.986	  1.001	  0.502	  0.008
30	  0.120	 32.039	  1.001	  0.502	  0.008
31	  0.120	 33.092	  1.001	  0.502	  0.008
32	  0.120	 34.144	  1.001	  0.502	  0.008
33	  0.120	 35.197	  1.001	  0.502	  0.008
34	  0.120	 36.250	  1.001	  0.502	  0.008
35	  0.120	 37.302	  1.001	  0.502	  0.008
36	  0.120	 38.355	  1.001	  0.502	  0.008
37	  0.120	 39.408	  1.001	  0.502	  0.008
38	  0.120	 40.460	  1.001	  0.502	  0.008
39	  0.120	 41.513	  1.001	  0.502	  0.008
40	  0.120	 42.565	  1.001	  0.502	  0.008
41	  0.120	 43.618	  1.001	  0.502	  0.008
42	  0.120	 44.671	  1.001	  0.502	  0.008
43	  0.120	 45.723	  1.001	  0.502	  0.008
44	  0.120	 46.776	  1.001	  0.502	  0.008
45	  0.120	 47.829	  1.001	  0.502	  0.008
46	  0.120	 48.881	  1.001	  0.502	  0.008
47	  0.120	 49.934	  1.001	  0.502	  0.008
48	  0.120	 50.986	  1.001	  0.502	  0.008
49	  0.120	 52.039	  1.001	  0.502	  0.008
50	  0.120	 53.092	  1.001	  0.502	  0.008
51	  0.120	 54.144	  1.001	  0.502	  0.008
52	  0.120	 55.197	  1.001	  0.502	  0.008
53	  0.120	 56.250	  1.001	  0.502	  0.008
54	  0.120	 57.302	  1.001	  0.502	  0.008
55	  0.120	 58.355	  1.001	  0.502	  0.008
56	  0.120	 59.408	  1.001	  0.502	  0.008
57	  0.120	 60.460	  1.001	  0.502	  0.008
58	  0.120	 61.513	  1.001	  0.502	  0.008
59	  0.120	 62.565	  1.001	  0.502	  0.008
60	  0.120	 63.618	  1.001	  0.502	  0.008
61	  0.120	 64.671	  1.001	  0.502	  0.008
62	  0.120	 65.723	  1.001	  0.502	  0.008
63	  0.120	 66.776	  1.001	  0.502	  0.008
64	  0.120	 67.829	  1.001	  0.502	  0.008
65	  0.120	 68.881	  1.001	  0.502	  0.008
66	  0.120	 69.934	  1.001	  0.502	  0.008
67	  0.120	 70.986	  1.001	  0.502	  0.008
68	  0.120	 72.039	  1.001	  0.502	  0.008
69	  0.120	 73.092	  1.001	  0.502	  0.008
70	  0.120	 74.144	  1.001	  0.502	  0.008
71	  0.120	 75.197	  1.001	  0.502	  0.008
72	  0.120	 76.250	  1.001	  0.502	  0.008
73	  0.120	 77.302	  1.001	  0.502	  0.008
74	  0.120	 78.355	  1.001	  0.502	  0.008
75	  0.120	 79.408	  1.001	  0.502	  0.008
76	  0.120	 80.460	  1.001	  0.502	  0.008
77	  0.120	 81.513	  1.001	  0.502	  0.008
78	  0.120	 82.565	  1.001	  0.502	  0.008
79	  0.120	 83.618	  1.001	  0.502	  0.008
80	  0.120	 84.671	  1.001	  0.502	  0.008
