# id	 time	 x	 v
0	   0.000	   0.225	   0.000
1	   0.000	   0.376	   0.000
2	   0.000	   0.627	   0.000
3	   0.000	   0.878	   0.000
4	   0.000	   1.128	   0.000
5	   0.000	   1.379	   0.000
6	   0.000	   1.630	   0.000
7	   0.000	   1.880	   0.000
8	   0.000	   2.131	   0.000
9	   0.000	   2.382	   0.000
10	   0.000	   2.633	   0.000
11	   0.000	   2.883	   0.000
12	   0.000	   3.134	   0.000
13	   0.000	   3.385	   0.000
14	   0.000	   3.636	   0.000
15	   0.000	   3.886	   0.000
16	   0.000	   4.137	   0.000
17	   0.000	   4.388	   0.000
18	   0.000	   4.638	   0.000
19	   0.000	   4.889	   0.000
20	   0.000	   5.140	   0.000
21	   0.000	   5.391	   0.000
22	   0.000	   5.641	   0.000
23	   0.000	   5.892	   0.000
24	   0.000	   6.143	   0.000
25	   0.000	   6.393	   0.000
26	   0.000	   6.644	   0.000
27	   0.000	   6.895	   0.000
28	   0.000	   7.146	   0.000
29	   0.000	   7.396	   0.000
30	   0.000	   7.647	   0.000
31	   0.000	   7.898	   0.000
32	   0.000	   8.149	   0.000
33	   0.000	   8.399	   0.000
34	   0.000	   8.650	   0.000
35	   0.000	   8.901	   0.000
36	   0.000	   9.151	   0.000
37	   0.000	   9.402	   0.000
38	   0.000	   9.653	   0.000
39	   0.000	   9.904	   0.000
40	   0.000	  10.154	   0.000
41	   0.000	  10.405	   0.000
42	   0.000	  10.656	   0.000
43	   0.000	  10.907	   0.000
44	   0.000	  11.157	   0.000
45	   0.000	  11.408	   0.000
46	   0.000	  11.659	   0.000
47	   0.000	  11.909	   0.000
48	   0.000	  12.160	   0.000
49	   0.000	  12.411	   0.000
50	   0.000	  12.662	   0.000
51	   0.000	  12.912	   0.000
52	   0.000	  13.163	   0.000
53	   0.000	  13.414	   0.000
54	   0.000	  13.664	   0.000
55	   0.000	  13.915	   0.000
56	   0.000	  14.166	   0.000
57	   0.000	  14.417	   0.000
58	   0.000	  14.667	   0.000
59	   0.000	  14.918	   0.000
60	   0.000	  15.169	   0.000
61	   0.000	  15.420	   0.000
62	   0.000	  15.670	   0.000
63	   0.000	  15.921	   0.000
64	   0.000	  16.172	   0.000
65	   0.000	  16.422	   0.000
66	   0.000	  16.673	   0.000
67	   0.000	  16.924	   0.000
68	   0.000	  17.175	   0.000
0	   0.125	   0.227	   0.023
1	   0.125	   0.379	   0.041
2	   0.125	   0.630	   0.041
3	   0.125	   0.880	   0.041
4	   0.125	   1.131	   0.041
5	   0.125	   1.382	   0.041
6	   0.125	   1.632	   0.041
7	   0.125	   1.883	   0.041
8	   0.125	   2.134	   0.041
9	   0.125	   2.385	   0.041
10	   0.125	   2.635	   0.041
11	   0.125	   2.886	   0.041
12	   0.125	   3.137	   0.041
13	   0.125	   3.388	   0.041
14	   0.125	   3.638	   0.041
15	   0.125	   3.889	   0.041
16	   0.125	   4.140	   0.041
17	   0.125	   4.390	   0.041
18	   0.125	   4.641	   0.041
19	   0.125	   4.892	   0.041
20	   0.125	   5.143	   0.041
21	   0.125	   5.393	   0.041
22	   0.125	   5.644	   0.041
23	   0.125	   5.895	   0.041
24	   0.125	   6.145	   0.041
25	   0.125	   6.396	   0.041
26	   0.125	   6.647	   0.041
27	   0.125	   6.898	   0.041
28	   0.125	   7.148	   0.041
29	   0.125	   7.399	   0.041
30	   0.125	   7.650	   0.041
31	   0.125	   7.901	   0.041
32	   0.125	   8.151	   0.041
33	   0.125	   8.402	   0.041
34	   0.125	   8.653	   0.041
35	   0.125	   8.903	   0.041
36	   0.125	   9.154	   0.041
37	   0.125	   9.405	   0.041
38	   0.125	   9.656	   0.041
39	   0.125	   9.906	   0.041
40	   0.125	  10.157	   0.041
41	   0.125	  10.408	   0.041
42	   0.125	  10.659	   0.041
43	   0.125	  10.909	   0.041
44	   0.125	  11.160	   0.041
45	   0.125	  11.411	   0.041
46	   0.125	  11.661	   0.041
47	   0.125	  11.912	   0.041
48	   0.125	  12.163	   0.041
49	   0.125	  12.414	   0.041
50	   0.125	  12.664	   0.041
51	   0.125	  12.915	   0.041
52	   0.125	  13.166	   0.041
53	   0.125	  13.417	   0.041
54	   0.125	  13.667	   0.041
55	   0.125	  13.918	   0.041
56	   0.125	  14.169	   0.041
57	   0.125	  14.419	   0.041
58	   0.125	  14.670	   0.041
59	   0.125	  14.921	   0.041
60	   0.125	  15.172	   0.041
61	   0.125	  15.422	   0.041
62	   0.125	  15.673	   0.041
63	   0.125	  15.924	   0.041
64	   0.125	  16.174	   0.041
65	   0.125	  16.425	   0.041
66	   0.125	  16.676	   0.041
67	   0.125	  16.927	   0.039
68	   0.125	  17.179	   0.064
0	   0.250	   0.231	   0.041
1	   0.250	   0.386	   0.070
2	   0.250	   0.637	   0.070
3	   0.250	   0.887	   0.070
4	   0.250	   1.138	   0.070
5	   0.250	   1.389	   0.070
6	   0.250	   1.639	   0.070
7	   0.250	   1.890	   0.070
8	   0.250	   2.141	   0.070
9	   0.250	   2.392	   0.070
10	   0.250	   2.642	   0.070
11	   0.250	   2.893	   0.070
12	   0.250	   3.144	   0.070
13	   0.250	   3.395	   0.070
14	   0.250	   3.645	   0.070
15	   0.250	   3.896	   0.070
16	   0.250	   4.147	   0.070
17	   0.250	   4.397	   0.070
18	   0.250	   4.648	   0.070
19	   0.250	   4.899	   0.070
20	   0.250	   5.150	   0.070
21	   0.250	   5.400	   0.070
22	   0.250	   5.651	   0.070
23	   0.250	   5.902	   0.070
24	   0.250	   6.153	   0.070
25	   0.250	   6.403	   0.070
26	   0.250	   6.654	   0.070
27	   0.250	   6.905	   0.070
28	   0.250	   7.155	   0.070
29	   0.250	   7.406	   0.070
30	   0.250	   7.657	   0.070
31	   0.250	   7.908	   0.070
32	   0.250	   8.158	   0.070
33	   0.250	   8.409	   0.070
34	   0.250	   8.660	   0.070
35	   0.250	   8.910	   0.070
36	   0.250	   9.161	   0.070
37	   0.250	   9.412	   0.070
38	   0.250	   9.663	   0.070
39	   0.250	   9.913	   0.070
40	   0.250	  10.164	   0.070
41	   0.250	  10.415	   0.070
42	   0.250	  10.666	   0.070
43	   0.250	  10.916	   0.070
44	   0.250	  11.167	   0.070
45	   0.250	  11.418	   0.070
46	   0.250	  11.668	   0.070
47	   0.250	  11.919	   0.070
48	   0.250	  12.170	   0.070
49	   0.250	  12.421	   0.070
50	   0.250	  12.671	   0.070
51	   0.250	  12.922	   0.070
52	   0.250	  13.173	   0.070
53	   0.250	  13.424	   0.070
54	   0.250	  13.674	   0.070
55	   0.250	  13.925	   0.070
56	   0.250	  14.176	   0.070
57	   0.250	  14.426	   0.070
58	   0.250	  14.677	   0.070
59	   0.250	  14.928	   0.070
60	   0.250	  15.179	   0.070
61	   0.250	  15.429	   0.070
62	   0.250	  15.680	   0.070
63	   0.250	  15.931	   0.070
64	   0.250	  16.181	   0.070
65	   0.250	  16.432	   0.070
66	   0.250	  16.683	   0.070
67	   0.250	  16.933	   0.066
68	   0.250	  17.190	   0.106
0	   0.375	   0.237	   0.055
1	   0.375	   0.396	   0.092
2	   0.375	   0.647	   0.092
3	   0.375	   0.897	   0.092
4	   0.375	   1.148	   0.092
5	   0.375	   1.399	   0.092
6	   0.375	   1.650	   0.092
7	   0.375	   1.900	   0.092
8	   0.375	   2.151	   0.092
9	   0.375	   2.402	   0.092
10	   0.375	   2.652	   0.092
11	   0.375	   2.903	   0.092
12	   0.375	   3.154	   0.092
13	   0.375	   3.405	   0.092
14	   0.375	   3.655	   0.092
15	   0.375	   3.906	   0.092
16	   0.375	   4.157	   0.092
17	   0.375	   4.408	   0.092
18	   0.375	   4.658	   0.092
19	   0.375	   4.909	   0.092
20	   0.375	   5.160	   0.092
21	   0.375	   5.410	   0.092
22	   0.375	   5.661	   0.092
23	   0.375	   5.912	   0.092
24	   0.375	   6.163	   0.092
25	   0.375	   6.413	   0.092
26	   0.375	   6.664	   0.092
27	   0.375	   6.915	   0.092
28	   0.375	   7.166	   0.092
29	   0.375	   7.416	   0.092
30	   0.375	   7.667	   0.092
31	   0.375	   7.918	   0.092
32	   0.375	   8.168	   0.092
33	   0.375	   8.419	   0.092
34	   0.375	   8.670	   0.092
35	   0.375	   8.921	   0.092
36	   0.375	   9.171	   0.092
37	   0.375	   9.422	   0.092
38	   0.375	   9.673	   0.092
39	   0.375	   9.924	   0.092
40	   0.375	  10.174	   0.092
41	   0.375	  10.425	   0.092
42	   0.375	  10.676	   0.092
43	   0.375	  10.926	   0.092
44	   0.375	  11.177	   0.092
45	   0.375	  11.428	   0.092
46	   0.375	  11.679	   0.092
47	   0.375	  11.929	   0.092
48	   0.375	  12.180	   0.092
49	   0.375	  12.431	   0.092
50	   0.375	  12.681	   0.092
51	   0.375	  12.932	   0.092
52	   0.375	  13.183	   0.092
53	   0.375	  13.434	   0.092
54	   0.375	  13.684	   0.092
55	   0.375	  13.935	   0.092
56	   0.375	  14.186	   0.092
57	   0.375	  14.437	   0.092
58	   0.375	  14.687	   0.092
59	   0.375	  14.938	   0.092
60	   0.375	  15.189	   0.092
61	   0.375	  15.439	   0.092
62	   0.375	  15.690	   0.092
63	   0.375	  15.941	   0.092
64	   0.375	  16.192	   0.092
65	   0.375	  16.442	   0.092
66	   0.375	  16.693	   0.092
67	   0.375	  16.943	   0.087
68	   0.375	  17.205	   0.136
0	   0.500	   0.245	   0.067
1	   0.500	   0.409	   0.109
2	   0.500	   0.659	   0.109
3	   0.500	   0.910	   0.109
4	   0.500	   1.161	   0.109
5	   0.500	   1.411	   0.109
6	   0.500	   1.662	   0.109
7	   0.500	   1.913	   0.109
8	   0.500	   2.164	   0.109
9	   0.500	   2.414	   0.109
10	   0.500	   2.665	   0.109
11	   0.500	   2.916	   0.109
12	   0.500	   3.167	   0.109
13	   0.500	   3.417	   0.109
14	   0.500	   3.668	   0.109
15	   0.500	   3.919	   0.109
16	   0.500	   4.169	   0.109
17	   0.500	   4.420	   0.109
18	   0.500	   4.671	   0.109
19	   0.500	   4.922	   0.109
20	   0.500	   5.172	   0.109
21	   0.500	   5.423	   0.109
22	   0.500	   5.674	   0.109
23	   0.500	   5.924	   0.109
24	   0.500	   6.175	   0.109
25	   0.500	   6.426	   0.109
26	   0.500	   6.677	   0.109
27	   0.500	   6.927	   0.109
28	   0.500	   7.178	   0.109
29	   0.500	   7.429	   0.109
30	   0.500	   7.680	   0.109
31	   0.500	   7.930	   0.109
32	   0.500	   8.181	   0.109
33	   0.500	   8.432	   0.109
34	   0.500	   8.682	   0.109
35	   0.500	   8.933	   0.109
36	   0.500	   9.184	   0.109
37	   0.500	   9.435	   0.109
38	   0.500	   9.685	   0.109
39	   0.500	   9.936	   0.109
40	   0.500	  10.187	   0.109
41	   0.500	  10.438	   0.109
42	   0.500	  10.688	   0.109
43	   0.500	  10.939	   0.109
44	   0.500	  11.190	   0.109
45	   0.500	  11.440	   0.109
46	   0.500	  11.691	   0.109
47	   0.500	  11.942	   0.109
48	   0.500	  12.193	   0.109
49	   0.500	  12.443	   0.109
50	   0.500	  12.694	   0.109
51	   0.500	  12.945	   0.109
52	   0.500	  13.195	   0.109
53	   0.500	  13.446	   0.109
54	   0.500	  13.697	   0.109
55	   0.500	  13.948	   0.109
56	   0.500	  14.198	   0.109
57	   0.500	  14.449	   0.109
58	   0.500	  14.700	   0.109
59	   0.500	  14.951	   0.109
60	   0.500	  15.201	   0.109
61	   0.500	  15.452	   0.109
62	   0.500	  15.703	   0.109
63	   0.500	  15.953	   0.109
64	   0.500	  16.204	   0.109
65	   0.500	  16.455	   0.109
66	   0.500	  16.706	   0.109
67	   0.500	  16.955	   0.104
68	   0.500	  17.223	   0.158
0	   0.625	   0.254	   0.078
1	   0.625	   0.423	   0.123
2	   0.625	   0.674	   0.123
3	   0.625	   0.925	   0.123
4	   0.625	   1.175	   0.123
5	   0.625	   1.426	   0.123
6	   0.625	   1.677	   0.123
7	   0.625	   1.927	   0.123
8	   0.625	   2.178	   0.123
9	   0.625	   2.429	   0.123
10	   0.625	   2.680	   0.123
11	   0.625	   2.930	   0.123
12	   0.625	   3.181	   0.123
13	   0.625	   3.432	   0.123
14	   0.625	   3.682	   0.123
15	   0.625	   3.933	   0.123
16	   0.625	   4.184	   0.123
17	   0.625	   4.435	   0.123
18	   0.625	   4.685	   0.123
19	   0.625	   4.936	   0.123
20	   0.625	   5.187	   0.123
21	   0.625	   5.438	   0.123
22	   0.625	   5.688	   0.123
23	   0.625	   5.939	   0.123
24	   0.625	   6.190	   0.123
25	   0.625	   6.440	   0.123
26	   0.625	   6.691	   0.123
27	   0.625	   6.942	   0.123
28	   0.625	   7.193	   0.123
29	   0.625	   7.443	   0.123
30	   0.625	   7.694	   0.123
31	   0.625	   7.945	   0.123
32	   0.625	   8.196	   0.123
33	   0.625	   8.446	   0.123
34	   0.625	   8.697	   0.123
35	   0.625	   8.948	   0.123
36	   0.625	   9.198	   0.123
37	   0.625	   9.449	   0.123
38	   0.625	   9.700	   0.123
39	   0.625	   9.951	   0.123
40	   0.625	  10.201	   0.123
41	   0.625	  10.452	   0.123
42	   0.625	  10.703	   0.123
43	   0.625	  10.953	   0.123
44	   0.625	  11.204	   0.123
45	   0.625	  11.455	   0.123
46	   0.625	  11.706	   0.123
47	   0.625	  11.956	   0.123
48	   0.625	  12.207	   0.123
49	   0.625	  12.458	   0.123
50	   0.625	  12.709	   0.123
51	   0.625	  12.959	   0.123
52	   0.625	  13.210	   0.123
53	   0.625	  13.461	   0.123
54	   0.625	  13.711	   0.123
55	   0.625	  13.962	   0.123
56	   0.625	  14.213	   0.123
57	   0.625	  14.464	   0.123
58	   0.625	  14.714	   0.123
59	   0.625	  14.965	   0.123
60	   0.625	  15.216	   0.123
61	   0.625	  15.467	   0.123
62	   0.625	  15.717	   0.123
63	   0.625	  15.968	   0.123
64	   0.625	  16.219	   0.123
65	   0.625	  16.469	   0.123
66	   0.625	  16.720	   0.124
67	   0.625	  16.969	   0.118
68	   0.625	  17.244	   0.175
0	   0.750	   0.264	   0.087
1	   0.750	   0.439	   0.135
2	   0.750	   0.690	   0.135
3	   0.750	   0.941	   0.135
4	   0.750	   1.191	   0.135
5	   0.750	   1.442	   0.135
6	   0.750	   1.693	   0.135
7	   0.750	   1.944	   0.135
8	   0.750	   2.194	   0.135
9	   0.750	   2.445	   0.135
10	   0.750	   2.696	   0.135
11	   0.750	   2.946	   0.135
12	   0.750	   3.197	   0.135
13	   0.750	   3.448	   0.135
14	   0.750	   3.699	   0.135
15	   0.750	   3.949	   0.135
16	   0.750	   4.200	   0.135
17	   0.750	   4.451	   0.135
18	   0.750	   4.701	   0.135
19	   0.750	   4.952	   0.135
20	   0.750	   5.203	   0.135
21	   0.750	   5.454	   0.135
22	   0.750	   5.704	   0.135
23	   0.750	   5.955	   0.135
24	   0.750	   6.206	   0.135
25	   0.750	   6.457	   0.135
26	   0.750	   6.707	   0.135
27	   0.750	   6.958	   0.135
28	   0.750	   7.209	   0.135
29	   0.750	   7.459	   0.135
30	   0.750	   7.710	   0.135
31	   0.750	   7.961	   0.135
32	   0.750	   8.212	   0.135
33	   0.750	   8.462	   0.135
34	   0.750	   8.713	   0.135
35	   0.750	   8.964	   0.135
36	   0.750	   9.215	   0.135
37	   0.750	   9.465	   0.135
38	   0.750	   9.716	   0.135
39	   0.750	   9.967	   0.135
40	   0.750	  10.217	   0.135
41	   0.750	  10.468	   0.135
42	   0.750	  10.719	   0.135
43	   0.750	  10.970	   0.135
44	   0.750	  11.220	   0.135
45	   0.750	  11.471	   0.135
46	   0.750	  11.722	   0.135
47	   0.750	  11.973	   0.135
48	   0.750	  12.223	   0.135
49	   0.750	  12.474	   0.135
50	   0.750	  12.725	   0.135
51	   0.750	  12.975	   0.135
52	   0.750	  13.226	   0.135
53	   0.750	  13.477	   0.135
54	   0.750	  13.728	   0.135
55	   0.750	  13.978	   0.135
56	   0.750	  14.229	   0.135
57	   0.750	  14.480	   0.135
58	   0.750	  14.730	   0.135
59	   0.750	  14.981	   0.135
60	   0.750	  15.232	   0.135
61	   0.750	  15.483	   0.135
62	   0.750	  15.733	   0.135
63	   0.750	  15.984	   0.135
64	   0.750	  16.235	   0.135
65	   0.750	  16.486	   0.135
66	   0.750	  16.737	   0.135
67	   0.750	  16.984	   0.131
68	   0.750	  17.267	   0.187
0	   0.875	   0.275	   0.096
1	   0.875	   0.457	   0.144
2	   0.875	   0.707	   0.144
3	   0.875	   0.958	   0.144
4	   0.875	   1.209	   0.144
5	   0.875	   1.460	   0.144
6	   0.875	   1.710	   0.144
7	   0.875	   1.961	   0.144
8	   0.875	   2.212	   0.144
9	   0.875	   2.462	   0.144
10	   0.875	   2.713	   0.144
11	   0.875	   2.964	   0.144
12	   0.875	   3.215	   0.144
13	   0.875	   3.465	   0.144
14	   0.875	   3.716	   0.144
15	   0.875	   3.967	   0.144
16	   0.875	   4.217	   0.144
17	   0.875	   4.468	   0.144
18	   0.875	   4.719	   0.144
19	   0.875	   4.970	   0.144
20	   0.875	   5.220	   0.144
21	   0.875	   5.471	   0.144
22	   0.875	   5.722	   0.144
23	   0.875	   5.973	   0.144
24	   0.875	   6.223	   0.144
25	   0.875	   6.474	   0.144
26	   0.875	   6.725	   0.144
27	   0.875	   6.975	   0.144
28	   0.875	   7.226	   0.144
29	   0.875	   7.477	   0.144
30	   0.875	   7.728	   0.144
31	   0.875	   7.978	   0.144
32	   0.875	   8.229	   0.144
33	   0.875	   8.480	   0.144
34	   0.875	   8.731	   0.144
35	   0.875	   8.981	   0.144
36	   0.875	   9.232	   0.144
37	   0.875	   9.483	   0.144
38	   0.875	   9.733	   0.144
39	   0.875	   9.984	   0.144
40	   0.875	  10.235	   0.144
41	   0.875	  10.486	   0.144
42	   0.875	  10.736	   0.144
43	   0.875	  10.987	   0.144
44	   0.875	  11.238	   0.144
45	   0.875	  11.489	   0.144
46	   0.875	  11.739	   0.144
47	   0.875	  11.990	   0.144
48	   0.875	  12.241	   0.144
49	   0.875	  12.491	   0.144
50	   0.875	  12.742	   0.144
51	   0.875	  12.993	   0.144
52	   0.875	  13.244	   0.144
53	   0.875	  13.494	   0.144
54	   0.875	  13.745	   0.144
55	   0.875	  13.996	   0.144
56	   0.875	  14.246	   0.144
57	   0.875	  14.497	   0.144
58	   0.875	  14.748	   0.144
59	   0.875	  14.999	   0.144
60	   0.875	  15.249	   0.144
61	   0.875	  15.500	   0.144
62	   0.875	  15.751	   0.144
63	   0.875	  16.002	   0.144
64	   0.875	  16.252	   0.144
65	   0.875	  16.503	   0.144
66	   0.875	  16.754	   0.144
67	   0.875	  17.001	   0.142
68	   0.875	  17.291	   0.196
0	   1.000	   0.288	   0.104
1	   1.000	   0.475	   0.152
2	   1.000	   0.726	   0.152
3	   1.000	   0.977	   0.152
4	   1.000	   1.227	   0.152
5	   1.000	   1.478	   0.152
6	   1.000	   1.729	   0.152
7	   1.000	   1.980	   0.152
8	   1.000	   2.230	   0.152
9	   1.000	   2.481	   0.152
10	   1.000	   2.732	   0.152
11	   1.000	   2.982	   0.152
12	   1.000	   3.233	   0.152
13	   1.000	   3.484	   0.152
14	   1.000	   3.735	   0.152
15	   1.000	   3.985	   0.152
16	   1.000	   4.236	   0.152
17	   1.000	   4.487	   0.152
18	   1.000	   4.737	   0.152
19	   1.000	   4.988	   0.152
20	   1.000	   5.239	   0.152
21	   1.000	   5.490	   0.152
22	   1.000	   5.740	   0.152
23	   1.000	   5.991	   0.152
24	   1.000	   6.242	   0.152
25	   1.000	   6.493	   0.152
26	   1.000	   6.743	   0.152
27	   1.000	   6.994	   0.152
28	   1.000	   7.245	   0.152
29	   1.000	   7.495	   0.152
30	   1.000	   7.746	   0.152
31	   1.000	   7.997	   0.152
32	   1.000	   8.248	   0.152
33	   1.000	   8.498	   0.152
34	   1.000	   8.749	   0.152
35	   1.000	   9.000	   0.152
36	   1.000	   9.251	   0.152
37	   1.000	   9.501	   0.152
38	   1.000	   9.752	   0.152
39	   1.000	  10.003	   0.152
40	   1.000	  10.253	   0.152
41	   1.000	  10.504	   0.152
42	   1.000	  10.755	   0.152
43	   1.000	  11.006	   0.152
44	   1.000	  11.256	   0.152
45	   1.000	  11.507	   0.152
46	   1.000	  11.758	   0.152
47	   1.000	  12.009	   0.152
48	   1.000	  12.259	   0.152
49	   1.000	  12.510	   0.152
50	   1.000	  12.761	   0.152
51	   1.000	  13.011	   0.152
52	   1.000	  13.262	   0.152
53	   1.000	  13.513	   0.152
54	   1.000	  13.764	   0.152
55	   1.000	  14.014	   0.152
56	   1.000	  14.265	   0.152
57	   1.000	  14.516	   0.152
58	   1.000	  14.766	   0.152
59	   1.000	  15.017	   0.152
60	   1.000	  15.268	   0.152
61	   1.000	  15.519	   0.152
62	   1.000	  15.769	   0.152
63	   1.000	  16.020	   0.152
64	   1.000	  16.271	   0.152
65	   1.000	  16.522	   0.152
66	   1.000	  16.773	   0.152
67	   1.000	  17.020	   0.152
68	   1.000	  17.316	   0.202
0	   1.125	   0.301	   0.111
1	   1.125	   0.495	   0.159
2	   1.125	   0.745	   0.159
3	   1.125	   0.996	   0.159
4	   1.125	   1.247	   0.159
5	   1.125	   1.498	   0.159
6	   1.125	   1.748	   0.159
7	   1.125	   1.999	   0.159
8	   1.125	   2.250	   0.159
9	   1.125	   2.500	   0.159
10	   1.125	   2.751	   0.159
11	   1.125	   3.002	   0.159
12	   1.125	   3.253	   0.159
13	   1.125	   3.503	   0.159
14	   1.125	   3.754	   0.159
15	   1.125	   4.005	   0.159
16	   1.125	   4.256	   0.159
17	   1.125	   4.506	   0.159
18	   1.125	   4.757	   0.159
19	   1.125	   5.008	   0.159
20	   1.125	   5.258	   0.159
21	   1.125	   5.509	   0.159
22	   1.125	   5.760	   0.159
23	   1.125	   6.011	   0.159
24	   1.125	   6.261	   0.159
25	   1.125	   6.512	   0.159
26	   1.125	   6.763	   0.159
27	   1.125	   7.013	   0.159
28	   1.125	   7.264	   0.159
29	   1.125	   7.515	   0.159
30	   1.125	   7.766	   0.159
31	   1.125	   8.016	   0.159
32	   1.125	   8.267	   0.159
33	   1.125	   8.518	   0.159
34	   1.125	   8.769	   0.159
35	   1.125	   9.019	   0.159
36	   1.125	   9.270	   0.159
37	   1.125	   9.521	   0.159
38	   1.125	   9.771	   0.159
39	   1.125	  10.022	   0.159
40	   1.125	  10.273	   0.159
41	   1.125	  10.524	   0.159
42	   1.125	  10.774	   0.159
43	   1.125	  11.025	   0.159
44	   1.125	  11.276	   0.159
45	   1.125	  11.527	   0.159
46	   1.125	  11.777	   0.159
47	   1.125	  12.028	   0.159
48	   1.125	  12.279	   0.159
49	   1.125	  12.529	   0.159
50	   1.125	  12.780	   0.159
51	   1.125	  13.031	   0.159
52	   1.125	  13.282	   0.159
53	   1.125	  13.532	   0.159
54	   1.125	  13.783	   0.159
55	   1.125	  14.034	   0.159
56	   1.125	  14.284	   0.159
57	   1.125	  14.535	   0.159
58	   1.125	  14.786	   0.159
59	   1.125	  15.037	   0.159
60	   1.125	  15.287	   0.159
61	   1.125	  15.538	   0.159
62	   1.125	  15.789	   0.159
63	   1.125	  16.040	   0.159
64	   1.125	  16.290	   0.159
65	   1.125	  16.541	   0.159
66	   1.125	  16.792	   0.159
67	   1.125	  17.039	   0.161
68	   1.125	  17.341	   0.206
0	   1.250	   0.315	   0.117
1	   1.250	   0.515	   0.165
2	   1.250	   0.766	   0.165
3	   1.250	   1.016	   0.165
4	   1.250	   1.267	   0.165
5	   1.250	   1.518	   0.165
6	   1.250	   1.769	   0.165
7	   1.250	   2.019	   0.165
