# id	 time	 x	 v
0	   0.000	   0.446	   0.000
1	   0.000	   1.038	   0.000
2	   0.000	   1.730	   0.000
3	   0.000	   2.422	   0.000
4	   0.000	   3.114	   0.000
5	   0.000	   3.806	   0.000
6	   0.000	   4.498	   0.000
7	   0.000	   5.190	   0.000
8	   0.000	   5.882	   0.000
9	   0.000	   6.574	   0.000
10	   0.000	   7.266	   0.000
11	   0.000	   7.958	   0.000
12	   0.000	   8.650	   0.000
13	   0.000	   9.342	   0.000
14	   0.000	  10.034	   0.000
15	   0.000	  10.726	   0.000
16	   0.000	  11.418	   0.000
17	   0.000	  12.110	   0.000
18	   0.000	  12.802	   0.000
19	   0.000	  13.494	   0.000
20	   0.000	  14.186	   0.000
21	   0.000	  14.878	   0.000
22	   0.000	  15.570	   0.000
23	   0.000	  16.262	   0.000
24	   0.000	  16.954	   0.000
0	   0.125	   0.451	   0.085
1	   0.125	   1.043	   0.085
2	   0.125	   1.735	   0.085
3	   0.125	   2.427	   0.085
4	   0.125	   3.119	   0.085
5	   0.125	   3.811	   0.085
6	   0.125	   4.503	   0.085
7	   0.125	   5.195	   0.085
8	   0.125	   5.887	   0.085
9	   0.125	   6.579	   0.085
10	   0.125	   7.271	   0.085
11	   0.125	   7.963	   0.085
12	   0.125	   8.655	   0.085
13	   0.125	   9.347	   0.085
14	   0.125	  10.039	   0.085
15	   0.125	  10.731	   0.085
16	   0.125	  11.423	   0.085
17	   0.125	  12.115	   0.085
18	   0.125	  12.807	   0.085
19	   0.125	  13.499	   0.085
20	   0.125	  14.191	   0.085
21	   0.125	  14.883	   0.085
22	   0.125	  15.575	   0.085
23	   0.125	  16.267	   0.085
24	   0.125	  16.959	   0.085
0	   0.250	   0.466	   0.148
1	   0.250	   1.059	   0.160
2	   0.250	   1.751	   0.160
3	   0.250	   2.443	   0.160
4	   0.250	   3.135	   0.160
5	   0.250	   3.827	   0.160
6	   0.250	   4.519	   0.160
7	   0.250	   5.211	   0.160
8	   0.250	   5.903	   0.160
9	   0.250	   6.595	   0.160
10	   0.250	   7.287	   0.160
11	   0.250	   7.979	   0.160
12	   0.250	   8.671	   0.160
13	   0.250	   9.363	   0.160
14	   0.250	  10.055	   0.160
15	   0.250	  10.747	   0.160
16	   0.250	  11.439	   0.160
17	   0.250	  12.131	   0.160
18	   0.250	  12.823	   0.160
19	   0.250	  13.515	   0.160
20	   0.250	  14.207	   0.160
21	   0.250	  14.899	   0.160
22	   0.250	  15.591	   0.160
23	   0.250	  16.283	   0.160
24	   0.250	  16.975	   0.164
0	   0.375	   0.487	   0.187
1	   0.375	   1.082	   0.209
2	   0.375	   1.774	   0.209
3	   0.375	   2.466	   0.209
4	   0.375	   3.158	   0.209
5	   0.375	   3.850	   0.209
6	   0.375	   4.542	   0.209
7	   0.375	   5.234	   0.209
8	   0.375	   5.926	   0.209
9	   0.375	   6.618	   0.209
10	   0.375	   7.310	   0.209
11	   0.375	   8.002	   0.209
12	   0.375	   8.694	   0.209
13	   0.375	   9.386	   0.209
14	   0.375	  10.078	   0.209
15	   0.375	  10.770	   0.209
16	   0.375	  11.462	   0.209
17	   0.375	  12.154	   0.209
18	   0.375	  12.846	   0.209
19	   0.375	  13.538	   0.209
20	   0.375	  14.230	   0.209
21	   0.375	  14.922	   0.209
22	   0.375	  15.614	   0.209
23	   0.375	  16.306	   0.207
24	   0.375	  17.000	   0.227
0	   0.500	   0.513	   0.217
1	   0.500	   1.110	   0.244
2	   0.500	   1.802	   0.244
3	   0.500	   2.494	   0.244
4	   0.500	   3.186	   0.244
5	   0.500	   3.878	   0.244
6	   0.500	   4.570	   0.244
7	   0.500	   5.262	   0.244
8	   0.500	   5.954	   0.244
9	   0.500	   6.646	   0.244
10	   0.500	   7.338	   0.244
11	   0.500	   8.030	   0.244
12	   0.500	   8.722	   0.244
13	   0.500	   9.414	   0.244
14	   0.500	  10.106	   0.244
15	   0.500	  10.798	   0.244
16	   0.500	  11.490	   0.244
17	   0.500	  12.182	   0.244
18	   0.500	  12.874	   0.244
19	   0.500	  13.566	   0.244
20	   0.500	  14.258	   0.244
21	   0.500	  14.950	   0.244
22	   0.500	  15.642	   0.244
23	   0.500	  16.334	   0.241
24	   0.500	  17.031	   0.271
0	   0.625	   0.541	   0.239
1	   0.625	   1.143	   0.270
2	   0.625	   1.835	   0.270
3	   0.625	   2.527	   0.270
4	   0.625	   3.219	   0.270
5	   0.625	   3.911	   0.270
6	   0.625	   4.603	   0.270
7	   0.625	   5.295	   0.270
8	   0.625	   5.987	   0.270
9	   0.625	   6.679	   0.270
10	   0.625	   7.371	   0.270
11	   0.625	   8.063	   0.270
12	   0.625	   8.755	   0.270
13	   0.625	   9.447	   0.270
14	   0.625	  10.139	   0.270
15	   0.625	  10.831	   0.270
16	   0.625	  11.523	   0.270
17	   0.625	  12.215	   0.270
18	   0.625	  12.907	   0.270
19	   0.625	  13.599	   0.270
20	   0.625	  14.291	   0.270
21	   0.625	  14.983	   0.270
22	   0.625	  15.675	   0.271
23	   0.625	  16.366	   0.266
24	   0.625	  17.067	   0.303
0	   0.750	   0.572	   0.257
1	   0.750	   1.178	   0.291
2	   0.750	   1.870	   0.291
3	   0.750	   2.562	   0.291
4	   0.750	   3.254	   0.291
5	   0.750	   3.946	   0.291
6	   0.750	   4.638	   0.291
7	   0.750	   5.330	   0.291
8	   0.750	   6.022	   0.291
9	   0.750	   6.714	   0.291
10	   0.750	   7.406	   0.291
11	   0.750	   8.098	   0.291
12	   0.750	   8.790	   0.291
13	   0.750	   9.482	   0.291
14	   0.750	  10.174	   0.291
15	   0.750	  10.866	   0.291
16	   0.750	  11.558	   0.291
17	   0.750	  12.250	   0.291
18	   0.750	  12.942	   0.291
19	   0.750	  13.634	   0.291
20	   0.750	  14.326	   0.291
21	   0.750	  15.018	   0.291
22	   0.750	  15.710	   0.291
23	   0.750	  16.400	   0.286
24	   0.750	  17.106	   0.328
0	   0.875	   0.605	   0.272
1	   0.875	   1.215	   0.307
2	   0.875	   1.907	   0.307
3	   0.875	   2.599	   0.307
4	   0.875	   3.291	   0.307
5	   0.875	   3.983	   0.307
6	   0.875	   4.675	   0.307
7	   0.875	   5.367	   0.307
8	   0.875	   6.059	   0.307
9	   0.875	   6.751	   0.307
10	   0.875	   7.443	   0.307
11	   0.875	   8.135	   0.307
12	   0.875	   8.827	   0.307
13	   0.875	   9.519	   0.307
14	   0.875	  10.211	   0.307
15	   0.875	  10.903	   0.307
16	   0.875	  11.595	   0.307
17	   0.875	  12.287	   0.307
18	   0.875	  12.979	   0.307
19	   0.875	  13.671	   0.307
20	   0.875	  14.363	   0.307
21	   0.875	  15.055	   0.307
22	   0.875	  15.747	   0.308
23	   0.875	  16.437	   0.302
24	   0.875	  17.149	   0.346
0	   1.000	   0.640	   0.285
1	   1.000	   1.254	   0.321
2	   1.000	   1.946	   0.321
3	   1.000	   2.638	   0.321
4	   1.000	   3.330	   0.321
5	   1.000	   4.022	   0.321
6	   1.000	   4.714	   0.321
7	   1.000	   5.406	   0.321
8	   1.000	   6.098	   0.321
9	   1.000	   6.790	   0.321
10	   1.000	   7.482	   0.321
11	   1.000	   8.174	   0.321
12	   1.000	   8.866	   0.321
13	   1.000	   9.558	   0.321
14	   1.000	  10.250	   0.321
15	   1.000	  10.942	   0.321
16	   1.000	  11.634	   0.321
17	   1.000	  12.326	   0.321
18	   1.000	  13.018	   0.321
19	   1.000	  13.710	   0.321
20	   1.000	  14.402	   0.321
21	   1.000	  15.094	   0.321
22	   1.000	  15.787	   0.322
23	   1.000	  16.476	   0.316
24	   1.000	  17.193	   0.361
0	   1.125	   0.677	   0.295
1	   1.125	   1.295	   0.332
2	   1.125	   1.987	   0.332
3	   1.125	   2.679	   0.332
4	   1.125	   3.371	   0.332
5	   1.125	   4.063	   0.332
6	   1.125	   4.755	   0.332
7	   1.125	   5.447	   0.332
8	   1.125	   6.139	   0.332
9	   1.125	   6.831	   0.332
10	   1.125	   7.523	   0.332
11	   1.125	   8.215	   0.332
12	   1.125	   8.907	   0.332
13	   1.125	   9.599	   0.332
14	   1.125	  10.291	   0.332
15	   1.125	  10.983	   0.332
16	   1.125	  11.675	   0.332
17	   1.125	  12.367	   0.332
18	   1.125	  13.059	   0.332
19	   1.125	  13.751	   0.332
20	   1.125	  14.443	   0.332
21	   1.125	  15.135	   0.332
22	   1.125	  15.828	   0.332
23	   1.125	  16.516	   0.327
24	   1.125	  17.239	   0.372
0	   1.250	   0.714	   0.304
1	   1.250	   1.337	   0.341
2	   1.250	   2.029	   0.341
3	   1.250	   2.721	   0.341
4	   1.250	   3.413	   0.341
5	   1.250	   4.105	   0.341
6	   1.250	   4.797	   0.341
7	   1.250	   5.489	   0.341
8	   1.250	   6.181	   0.341
9	   1.250	   6.873	   0.341
10	   1.250	   7.565	   0.341
11	   1.250	   8.257	   0.341
12	   1.250	   8.949	   0.341
13	   1.250	   9.641	   0.341
14	   1.250	  10.333	   0.341
15	   1.250	  11.025	   0.341
16	   1.250	  11.717	   0.341
17	   1.250	  12.409	   0.341
18	   1.250	  13.101	   0.341
19	   1.250	  13.793	   0.341
20	   1.250	  14.485	   0.341
21	   1.250	  15.177	   0.341
22	   1.250	  15.870	   0.341
23	   1.250	  16.557	   0.337
24	   1.250	  17.286	   0.380
0	   1.375	   0.753	   0.312
1	   1.375	   1.380	   0.348
2	   1.375	   2.072	   0.348
3	   1.375	   2.764	   0.348
4	   1.375	   3.456	   0.348
5	   1.375	   4.148	   0.348
6	   1.375	   4.840	   0.348
7	   1.375	   5.532	   0.348
8	   1.375	   6.224	   0.348
9	   1.375	   6.916	   0.348
10	   1.375	   7.608	   0.348
11	   1.375	   8.300	   0.348
12	   1.375	   8.992	   0.348
13	   1.375	   9.684	   0.348
14	   1.375	  10.376	   0.348
15	   1.375	  11.068	   0.348
16	   1.375	  11.760	   0.348
17	   1.375	  12.452	   0.348
18	   1.375	  13.144	   0.348
19	   1.375	  13.836	   0.348
20	   1.375	  14.528	   0.348
21	   1.375	  15.220	   0.348
22	   1.375	  15.913	   0.349
23	   1.375	  16.600	   0.346
24	   1.375	  17.333	   0.386
0	   1.500	   0.792	   0.319
1	   1.500	   1.424	   0.354
2	   1.500	   2.116	   0.354
3	   1.500	   2.808	   0.354
4	   1.500	   3.500	   0.354
5	   1.500	   4.192	   0.354
6	   1.500	   4.884	   0.354
7	   1.500	   5.576	   0.354
8	   1.500	   6.268	   0.354
9	   1.500	   6.960	   0.354
10	   1.500	   7.652	   0.354
11	   1.500	   8.344	   0.354
12	   1.500	   9.036	   0.354
13	   1.500	   9.728	   0.354
14	   1.500	  10.420	   0.354
15	   1.500	  11.112	   0.354
16	   1.500	  11.804	   0.354
17	   1.500	  12.496	   0.354
18	   1.500	  13.188	   0.354
19	   1.500	  13.880	   0.354
20	   1.500	  14.572	   0.354
21	   1.500	  15.264	   0.354
22	   1.500	  15.957	   0.354
23	   1.500	  16.644	   0.353
24	   1.500	  17.382	   0.390
0	   1.625	   0.832	   0.325
1	   1.625	   1.469	   0.360
2	   1.625	   2.161	   0.360
3	   1.625	   2.853	   0.360
4	   1.625	   3.545	   0.360
5	   1.625	   4.237	   0.360
6	   1.625	   4.929	   0.360
7	   1.625	   5.621	   0.360
8	   1.625	   6.313	   0.360
9	   1.625	   7.005	   0.360
10	   1.625	   7.697	   0.360
11	   1.625	   8.389	   0.360
12	   1.625	   9.081	   0.360
13	   1.625	   9.773	   0.360
14	   1.625	  10.465	   0.360
15	   1.625	  11.157	   0.360
16	   1.625	  11.849	   0.360
17	   1.625	  12.541	   0.360
18	   1.625	  13.233	   0.360
19	   1.625	  13.925	   0.360
20	   1.625	  14.617	   0.360
21	   1.625	  15.309	   0.360
22	   1.625	  16.001	   0.359
23	   1.625	  16.689	   0.360
24	   1.625	  17.431	   0.393
0	   1.750	   0.873	   0.330
1	   1.750	   1.514	   0.364
2	   1.750	   2.206	   0.364
3	   1.750	   2.898	   0.364
4	   1.750	   3.590	   0.364
5	   1.750	   4.282	   0.364
6	   1.750	   4.974	   0.364
7	   1.750	   5.666	   0.364
8	   1.750	   6.358	   0.364
9	   1.750	   7.050	   0.364
10	   1.750	   7.742	   0.364
11	   1.750	   8.434	   0.364
12	   1.750	   9.126	   0.364
13	   1.750	   9.818	   0.364
14	   1.750	  10.510	   0.364
15	   1.750	  11.202	   0.364
16	   1.750	  11.894	   0.364
17	   1.750	  12.586	   0.364
18	   1.750	  13.278	   0.364
19	   1.750	  13.970	   0.364
20	   1.750	  14.662	   0.364
21	   1.750	  15.354	   0.364
22	   1.750	  16.047	   0.363
23	   1.750	  16.734	   0.366
24	   1.750	  17.480	   0.395
0	   1.875	   0.915	   0.335
1	   1.875	   1.560	   0.368
2	   1.875	   2.252	   0.368
3	   1.875	   2.944	   0.368
4	   1.875	   3.636	   0.368
5	   1.875	   4.328	   0.368
6	   1.875	   5.020	   0.368
7	   1.875	   5.712	   0.368
8	   1.875	   6.404	   0.368
