# id	 time	 x	 y	 vx	 vy
0	  0.000	  2.000	  1.000	  0.010	  0.010
1	  0.000	  6.000	  1.000	  0.010	  0.010
2	  0.000	 10.000	  1.000	  0.010	  0.010
3	  0.000	 14.000	  1.000	  0.010	  0.010
4	  0.000	 18.000	  1.000	  0.010	  0.010
5	  0.000	 22.000	  1.000	  0.010	  0.010
6	  0.000	 26.000	  1.000	  0.010	  0.010
7	  0.000	 30.000	  1.000	  0.010	  0.010
8	  0.000	 34.000	  1.000	  0.010	  0.010
9	  0.000	 38.000	  1.000	  0.010	  0.010
10	  0.000	 42.000	  1.000	  0.010	  0.010
11	  0.000	 46.000	  1.000	  0.010	  0.010
12	  0.000	 50.000	  1.000	  0.010	  0.010
13	  0.000	 54.000	  1.000	  0.010	  0.010
14	  0.000	 58.000	  1.000	  0.010	  0.010
15	  0.000	 62.000	  1.000	  0.010	  0.010
16	  0.000	 66.000	  1.000	  0.010	  0.010
17	  0.000	 70.000	  1.000	  0.010	  0.010
18	  0.000	 74.000	  1.000	  0.010	  0.010
19	  0.000	 78.000	  1.000	  0.010	  0.010
20	  0.000	 82.000	  1.000	  0.010	  0.010
21	  0.000	 86.000	  1.000	  0.010	  0.010
22	  0.000	 90.000	  1.000	  0.010	  0.010
23	  0.000	 94.000	  1.000	  0.010	  0.010
24	  0.000	 98.000	  1.000	  0.010	  0.010
0	  0.120	  2.020	  1.001	  0.331	  0.008
1	  0.120	  6.020	  1.001	  0.331	  0.008
2	  0.120	 10.020	  1.001	  0.331	  0.008
3	  0.120	 14.020	  1.001	  0.331	  0.008
4	  0.120	 18.020	  1.001	  0.331	  0.008
5	  0.120	 22.020	  1.001	  0.331	  0.008
6	  0.120	 26.020	  1.001	  0.331	  0.008
7	  0.120	 30.020	  1.001	  0.331	  0.008
8	  0.120	 34.020	  1.001	  0.331	  0.008
9	  0.120	 38.020	  1.001	  0.331	  0.008
10	  0.120	 42.020	  1.001	  0.331	  0.008
11	  0.120	 46.020	  1.001	  0.331	  0.008
12	  0.120	 50.020	  1.001	  0.331	  0.008
13	  0.120	 54.020	  1.001	  0.331	  0.008
14	  0.120	 58.020	  1.001	  0.331	  0.008
15	  0.120	 62.020	  1.001	  0.331	  0.008
16	  0.120	 66.020	  1.001	  0.331	  0.008
17	  0.120	 70.020	  1.001	  0.331	  0.008
18	  0.120	 74.020	  1.001	  0.331	  0.008
19	  0.120	 78.020	  1.001	  0.331	  0.008
20	  0.120	 82.020	  1.001	  0.331	  0.008
21	  0.120	 86.020	  1.001	  0.331	  0.008
22	  0.120	 90.020	  1.001	  0.331	  0.008
23	  0.120	 94.020	  1.001	  0.331	  0.008
24	  0.120	 98.020	  1.001	  0.331	  0.008
0	  0.240	  2.074	  1.002	  0.582	  0.006
1	  0.240	  6.074	  1.002	  0.582	  0.006
2	  0.240	 10.074	  1.002	  0.582	  0.006
3	  0.240	 14.074	  1.002	  0.582	  0.006
4	  0.240	 18.074	  1.002	  0.582	  0.006
5	  0.240	 22.074	  1.002	  0.582	  0.006
6	  0.240	 26.074	  1.002	  0.582	  0.006
7	  0.240	 30.074	  1.002	  0.582	  0.006
8	  0.240	 34.074	  1.002	  0.582	  0.006
9	  0.240	 38.074	  1.002	  0.582	  0.006
10	  0.240	 42.074	  1.002	  0.582	  0.006
11	  0.240	 46.074	  1.002	  0.582	  0.006
12	  0.240	 50.074	  1.002	  0.582	  0.006
13	  0.240	 54.074	  1.002	  0.582	  0.006
14	  0.240	 58.074	  1.002	  0.582	  0.006
15	  0.240	 62.074	  1.002	  0.582	  0.006
16	  0.240	 66.074	  1.002	  0.582	  0.006
17	  0.240	 70.074	  1.002	  0.582	  0.006
18	  0.240	 74.074	  1.002	  0.582	  0.006
19	  0.240	 78.074	  1.002	  0.582	  0.006
20	  0.240	 82.074	  1.002	  0.582	  0.006
21	  0.240	 86.074	  1.002	  0.582	  0.006
22	  0.240	 90.074	  1.002	  0.582	  0.006
23	  0.240	 94.074	  1.002	  0.582	  0.006
24	  0.240	 98.074	  1.002	  0.582	  0.006
0	  0.360	  2.155	  1.003	  0.780	  0.005
1	  0.360	  6.155	  1.003	  0.780	  0.005
2	  0.360	 10.155	  1.003	  0.780	  0.005
3	  0.360	 14.155	  1.003	  0.780	  0.005
4	  0.360	 18.155	  1.003	  0.780	  0.005
5	  0.360	 22.155	  1.003	  0.780	  0.005
6	  0.360	 26.155	  1.003	  0.780	  0.005
7	  0.360	 30.155	  1.003	  0.780	  0.005
8	  0.360	 34.155	  1.003	  0.780	  0.005
9	  0.360	 38.155	  1.003	  0.780	  0.005
10	  0.360	 42.155	  1.003	  0.780	  0.005
11	  0.360	 46.155	  1.003	  0.780	  0.005
12	  0.360	 50.155	  1.003	  0.780	  0.005
13	  0.360	 54.155	  1.003	  0.780	  0.005
14	  0.360	 58.155	  1.003	  0.780	  0.005
15	  0.360	 62.155	  1.003	  0.780	  0.005
16	  0.360	 66.155	  1.003	  0.780	  0.005
17	  0.360	 70.155	  1.003	  0.780	  0.005
18	  0.360	 74.155	  1.003	  0.780	  0.005
19	  0.360	 78.155	  1.003	  0.780	  0.005
20	  0.360	 82.155	  1.003	  0.780	  0.005
21	  0.360	 86.155	  1.003	  0.780	  0.005
22	  0.360	 90.155	  1.003	  0.780	  0.005
23	  0.360	 94.155	  1.003	  0.780	  0.005
24	  0.360	 98.155	  1.003	  0.780	  0.005
0	  0.480	  2.257	  1.003	  0.935	  0.004
1	  0.480	  6.257	  1.003	  0.935	  0.004
2	  0.480	 10.257	  1.003	  0.935	  0.004
3	  0.480	 14.257	  1.003	  0.935	  0.004
4	  0.480	 18.257	  1.003	  0.935	  0.004
5	  0.480	 22.257	  1.003	  0.935	  0.004
6	  0.480	 26.257	  1.003	  0.935	  0.004
7	  0.480	 30.257	  1.003	  0.935	  0.004
8	  0.480	 34.257	  1.003	  0.935	  0.004
9	  0.480	 38.257	  1.003	  0.935	  0.004
10	  0.480	 42.257	  1.003	  0.935	  0.004
11	  0.480	 46.257	  1.003	  0.935	  0.004
12	  0.480	 50.257	  1.003	  0.935	  0.004
13	  0.480	 54.257	  1.003	  0.935	  0.004
14	  0.480	 58.257	  1.003	  0.935	  0.004
15	  0.480	 62.257	  1.003	  0.935	  0.004
16	  0.480	 66.257	  1.003	  0.935	  0.004
17	  0.480	 70.257	  1.003	  0.935	  0.004
18	  0.480	 74.257	  1.003	  0.935	  0.004
19	  0.480	 78.257	  1.003	  0.935	  0.004
20	  0.480	 82.257	  1.003	  0.935	  0.004
21	  0.480	 86.257	  1.003	  0.935	  0.004
22	  0.480	 90.257	  1.003	  0.935	  0.004
23	  0.480	 94.257	  1.003	  0.935	  0.004
24	  0.480	 98.257	  1.003	  0.935	  0.004
0	  0.600	  2.377	  1.004	  1.057	  0.003
1	  0.600	  6.377	  1.004	  1.057	  0.003
2	  0.600	 10.377	  1.004	  1.057	  0.003
3	  0.600	 14.377	  1.004	  1.057	  0.003
4	  0.600	 18.377	  1.004	  1.057	  0.003
5	  0.600	 22.377	  1.004	  1.057	  0.003
6	  0.600	 26.377	  1.004	  1.057	  0.003
7	  0.600	 30.377	  1.004	  1.057	  0.003
8	  0.600	 34.377	  1.004	  1.057	  0.003
9	  0.600	 38.377	  1.004	  1.057	  0.003
10	  0.600	 42.377	  1.004	  1.057	  0.003
11	  0.600	 46.377	  1.004	  1.057	  0.003
12	  0.600	 50.377	  1.004	  1.057	  0.003
13	  0.600	 54.377	  1.004	  1.057	  0.003
14	  0.600	 58.377	  1.004	  1.057	  0.003
15	  0.600	 62.377	  1.004	  1.057	  0.003
16	  0.600	 66.377	  1.004	  1.057	  0.003
17	  0.600	 70.377	  1.004	  1.057	  0.003
18	  0.600	 74.377	  1.004	  1.057	  0.003
19	  0.600	 78.377	  1.004	  1.057	  0.003
20	  0.600	 82.377	  1.004	  1.057	  0.003
21	  0.600	 86.377	  1.004	  1.057	  0.003
22	  0.600	 90.377	  1.004	  1.057	  0.003
23	  0.600	 94.377	  1.004	  1.057	  0.003
24	  0.600	 98.377	  1.004	  1.057	  0.003
0	  0.720	  2.509	  1.004	  1.152	  0.002
1	  0.720	  6.509	  1.004	  1.152	  0.002
2	  0.720	 10.509	  1.004	  1.152	  0.002
3	  0.720	 14.509	  1.004	  1.152	  0.002
4	  0.720	 18.509	  1.004	  1.152	  0.002
5	  0.720	 22.509	  1.004	  1.152	  0.002
6	  0.720	 26.509	  1.004	  1.152	  0.002
7	  0.720	 30.509	  1.004	  1.152	  0.002
8	  0.720	 34.509	  1.004	  1.152	  0.002
9	  0.720	 38.509	  1.004	  1.152	  0.002
10	  0.720	 42.509	  1.004	  1.152	  0.002
11	  0.720	 46.509	  1.004	  1.152	  0.002
