# id	 time	 x	 y	 vx	 vy
0	  0.000	  0.602	  1.000	  0.010	  0.010
1	  0.000	  1.807	  1.000	  0.010	  0.010
2	  0.000	  3.012	  1.000	  0.010	  0.010
3	  0.000	  4.217	  1.000	  0.010	  0.010
4	  0.000	  5.422	  1.000	  0.010	  0.010
5	  0.000	  6.627	  1.000	  0.010	  0.010
6	  0.000	  7.831	  1.000	  0.010	  0.010
7	  0.000	  9.036	  1.000	  0.010	  0.010
8	  0.000	 10.241	  1.000	  0.010	  0.010
9	  0.000	 11.446	  1.000	  0.010	  0.010
10	  0.000	 12.651	  1.000	  0.010	  0.010
11	  0.000	 13.855	  1.000	  0.010	  0.010
12	  0.000	 15.060	  1.000	  0.010	  0.010
13	  0.000	 16.265	  1.000	  0.010	  0.010
14	  0.000	 17.470	  1.000	  0.010	  0.010
15	  0.000	 18.675	  1.000	  0.010	  0.010
16	  0.000	 19.880	  1.000	  0.010	  0.010
17	  0.000	 21.084	  1.000	  0.010	  0.010
18	  0.000	 22.289	  1.000	  0.010	  0.010
19	  0.000	 23.494	  1.000	  0.010	  0.010
20	  0.000	 24.699	  1.000	  0.010	  0.010
21	  0.000	 25.904	  1.000	  0.010	  0.010
22	  0.000	 27.108	  1.000	  0.010	  0.010
23	  0.000	 28.313	  1.000	  0.010	  0.010
24	  0.000	 29.518	  1.000	  0.010	  0.010
25	  0.000	 30.723	  1.000	  0.010	  0.010
26	  0.000	 31.928	  1.000	  0.010	  0.010
27	  0.000	 33.133	  1.000	  0.010	  0.010
28	  0.000	 34.337	  1.000	  0.010	  0.010
29	  0.000	 35.542	  1.000	  0.010	  0.010
30	  0.000	 36.747	  1.000	  0.010	  0.010
31	  0.000	 37.952	  1.000	  0.010	  0.010
32	  0.000	 39.157	  1.000	  0.010	  0.010
33	  0.000	 40.361	  1.000	  0.010	  0.010
34	  0.000	 41.566	  1.000	  0.010	  0.010
35	  0.000	 42.771	  1.000	  0.010	  0.010
36	  0.000	 43.976	  1.000	  0.010	  0.010
37	  0.000	 45.181	  1.000	  0.010	  0.010
38	  0.000	 46.386	  1.000	  0.010	  0.010
39	  0.000	 47.590	  1.000	  0.010	  0.010
40	  0.000	 48.795	  1.000	  0.010	  0.010
41	  0.000	 50.000	  1.000	  0.010	  0.010
42	  0.000	 51.205	  1.000	  0.010	  0.010
43	  0.000	 52.410	  1.000	  0.010	  0.010
44	  0.000	 53.614	  1.000	  0.010	  0.010
45	  0.000	 54.819	  1.000	  0.010	  0.010
46	  0.000	 56.024	  1.000	  0.010	  0.010
47	  0.000	 57.229	  1.000	  0.010	  0.010
48	  0.000	 58.434	  1.000	  0.010	  0.010
49	  0.000	 59.639	  1.000	  0.010	  0.010
50	  0.000	 60.843	  1.000	  0.010	  0.010
51	  0.000	 62.048	  1.000	  0.010	  0.010
52	  0.000	 63.253	  1.000	  0.010	  0.010
53	  0.000	 64.458	  1.000	  0.010	  0.010
54	  0.000	 65.663	  1.000	  0.010	  0.010
55	  0.000	 66.867	  1.000	  0.010	  0.010
56	  0.000	 68.072	  1.000	  0.010	  0.010
57	  0.000	 69.277	  1.000	  0.010	  0.010
58	  0.000	 70.482	  1.000	  0.010	  0.010
59	  0.000	 71.687	  1.000	  0.010	  0.010
60	  0.000	 72.892	  1.000	  0.010	  0.010
61	  0.000	 74.096	  1.000	  0.010	  0.010
62	  0.000	 75.301	  1.000	  0.010	  0.010
63	  0.000	 76.506	  1.000	  0.010	  0.010
64	  0.000	 77.711	  1.000	  0.010	  0.010
65	  0.000	 78.916	  1.000	  0.010	  0.010
66	  0.000	 80.120	  1.000	  0.010	  0.010
67	  0.000	 81.325	  1.000	  0.010	  0.010
68	  0.000	 82.530	  1.000	  0.010	  0.010
69	  0.000	 83.735	  1.000	  0.010	  0.010
70	  0.000	 84.940	  1.000	  0.010	  0.010
71	  0.000	 86.145	  1.000	  0.010	  0.010
72	  0.000	 87.349	  1.000	  0.010	  0.010
73	  0.000	 88.554	  1.000	  0.010	  0.010
74	  0.000	 89.759	  1.000	  0.010	  0.010
75	  0.000	 90.964	  1.000	  0.010	  0.010
76	  0.000	 92.169	  1.000	  0.010	  0.010
77	  0.000	 93.373	  1.000	  0.010	  0.010
78	  0.000	 94.578	  1.000	  0.010	  0.010
79	  0.000	 95.783	  1.000	  0.010	  0.010
80	  0.000	 96.988	  1.000	  0.010	  0.010
81	  0.000	 98.193	  1.000	  0.010	  0.010
82	  0.000	 99.398	  1.000	  0.010	  0.010
0	  0.120	  0.605	  1.001	 -0.105	  0.008
1	  0.120	  1.809	  1.001	 -0.105	  0.008
2	  0.120	  3.014	  1.001	 -0.105	  0.008
3	  0.120	  4.219	  1.001	 -0.105	  0.008
4	  0.120	  5.424	  1.001	 -0.105	  0.008
5	  0.120	  6.629	  1.001	 -0.105	  0.008
6	  0.120	  7.834	  1.001	 -0.105	  0.008
7	  0.120	  9.038	  1.001	 -0.105	  0.008
8	  0.120	 10.243	  1.001	 -0.105	  0.008
9	  0.120	 11.448	  1.001	 -0.105	  0.008
10	  0.120	 12.653	  1.001	 -0.105	  0.008
11	  0.120	 13.858	  1.001	 -0.105	  0.008
12	  0.120	 15.062	  1.001	 -0.105	  0.008
13	  0.120	 16.267	  1.001	 -0.105	  0.008
14	  0.120	 17.472	  1.001	 -0.105	  0.008
15	  0.120	 18.677	  1.001	 -0.105	  0.008
16	  0.120	 19.882	  1.001	 -0.105	  0.008
17	  0.120	 21.087	  1.001	 -0.105	  0.008
18	  0.120	 22.291	  1.001	 -0.105	  0.008
19	  0.120	 23.496	  1.001	 -0.105	  0.008
20	  0.120	 24.701	  1.001	 -0.105	  0.008
21	  0.120	 25.906	  1.001	 -0.105	  0.008
22	  0.120	 27.111	  1.001	 -0.105	  0.008
23	  0.120	 28.315	  1.001	 -0.105	  0.008
24	  0.120	 29.520	  1.001	 -0.105	  0.008
25	  0.120	 30.725	  1.001	 -0.105	  0.008
26	  0.120	 31.930	  1.001	 -0.105	  0.008
