x, y
0.5949097939343316, 1.1434482718402321
0.7539766097153511, 0.9627586416757815
0.8780487745678857, 0.7779310384743561
0.9353126826190327, 0.6896552099106183
1.145281073623337, 0.4979310025197391
1.3902441155561258, 0.3696552064028509
1.5652176129152469, 0.29655171763646554
1.8197245181648773, 0.22482762337108875
1.9819723790014778, 0.18068963016445055
2.249204920773629, 0.1337931636548719
2.4973487650452997, 0.0510345447795794
